,index,yaw,pitch,class,fps,hleft,htop,hright,hbottom,gazex,gazey
0,0,-0.0687897172728557,-0.7654074109908775,1,19.16852823428331,489.0,207.0,610.9668579101562,345.2290954589844,575.0,645.0
1,1,-0.1606815580538218,-0.7425130140477932,1,21.184209463008607,489.0,208.0,610.9224243164062,345.7832946777344,612.0,636.0
2,2,-0.070951937761891,-0.7564991371445624,1,21.71301962002381,489.0,207.0,611.79150390625,345.5888671875,577.0,641.0
3,3,-0.115315940464867,-0.775710914932285,1,21.73867794466731,488.0,206.0,611.8120727539062,345.55828857421875,593.0,648.0
4,4,-0.0253506304164642,-0.7224484920790273,1,21.40398756882817,489.0,207.0,612.34814453125,342.7929992675781,560.0,626.0
5,5,-0.094610928253937,-0.7092551920387747,1,21.608428427912727,488.0,206.0,611.7396850585938,342.8896789550781,587.0,620.0
6,6,-0.0972413324626082,-0.7069022892156898,1,21.808191257597738,488.0,205.0,611.8958740234375,342.6967163085937,588.0,619.0
7,7,-0.1117821920144409,-0.6922301358221162,1,21.686861113840013,487.0,205.0,610.5645141601562,341.6476745605469,594.0,613.0
8,8,-0.1375448134515404,-0.7122155619065069,1,21.433300458375705,487.0,206.0,610.25439453125,341.5877990722656,603.0,621.0
9,9,-0.0172743280946899,-0.6850502535232627,1,21.591631661312903,487.0,206.0,609.4683837890625,342.023193359375,555.0,611.0
10,10,-0.0824232378412983,-0.6994755318837859,1,21.59596739729272,486.0,206.0,610.1803588867188,342.45318603515625,582.0,617.0
11,11,0.0411338546168188,-0.6978771025975202,1,21.45149725099092,486.0,206.0,609.6829223632812,342.6395263671875,530.0,616.0
12,12,-0.1176976054277249,-0.8452553720580692,1,21.46697784874913,485.0,205.0,609.2511596679688,341.5255126953125,588.0,671.0
13,13,0.0199952797804239,-0.7546298643754358,1,21.897225195123863,485.0,206.0,609.319580078125,341.81707763671875,539.0,637.0
14,14,0.0013864416634952,-0.7422493610998755,1,21.911638865525365,485.0,206.0,609.0810546875,341.5020446777344,546.0,633.0
15,15,0.1642930708080782,-0.749831380723331,1,21.11797314375192,486.0,207.0,608.8352661132812,341.6149597167969,483.0,637.0
16,16,0.0402624683081449,-0.8131965051718044,1,21.172553394480595,486.0,207.0,608.7701416015625,342.3310546875,532.0,660.0
17,17,-0.3852416980142842,-0.7787208195962927,1,20.532936476854392,487.0,209.0,608.5309448242188,342.0443725585937,689.0,649.0
18,18,0.2352295622356468,-0.7220008146997849,1,21.5463773476349,487.0,209.0,608.7030029296875,341.8388061523437,454.0,627.0
19,19,0.132927158437452,-0.6951361772036107,1,21.67285354057294,488.0,209.0,609.1351318359375,342.4083251953125,494.0,616.0
20,20,-0.2174268629806852,-0.7252362891081222,1,21.40595383304158,488.0,210.0,609.3802490234375,342.4884033203125,634.0,629.0
21,21,0.4582892772379586,-0.7604906829863732,1,21.37475474832719,488.0,209.0,609.7401123046875,342.6499938964844,377.0,642.0
22,22,0.0803262647989699,-0.8029867445007676,1,21.675429575463166,488.0,210.0,609.5411376953125,342.59490966796875,518.0,659.0
