,index,class,gazex,gazey,fps
0,0,3,700.0,686.25,23.05969025064737
1,1,3,700.0,697.5,22.93122225381066
2,2,3,700.0,697.5,22.97908802533324
3,3,3,700.0,697.5,22.963487744386835
4,4,3,700.0,697.5,10.317075810498352
5,5,3,700.0,686.25,21.987334871042147
6,6,3,700.0,686.25,23.48710654668242
7,7,3,720.0,686.25,23.58178812787441
8,8,3,700.0,697.5,10.511776647201824
9,9,3,700.0,697.5,21.7026834038766
10,10,3,700.0,697.5,23.97992098748492
11,11,3,700.0,697.5,13.94327353961943
12,12,3,700.0,697.5,22.238326255123088
13,13,3,700.0,697.5,21.63841598051961
14,14,3,680.0,697.5,23.60793628458053
15,15,3,700.0,697.5,9.271413445448738
16,16,3,700.0,697.5,23.41067860372177
17,17,3,700.0,697.5,23.57357073806794
18,18,3,700.0,697.5,23.282286983069664
19,19,3,720.0,686.25,10.4584634104986
20,20,3,700.0,675.0,23.52399060005945
21,21,3,700.0,675.0,23.88705442823867
22,22,3,720.0,663.75,14.525325705261846
23,23,3,720.0,663.75,21.883401333569857
24,24,3,720.0,663.75,22.16721983806524
25,25,3,720.0,675.0,23.619768437176194
26,26,3,740.0,675.0,9.436301705790507
27,27,3,720.0,686.25,22.102621663636604
28,28,3,740.0,686.25,24.546180226365625
29,29,3,740.0,686.25,13.909195520462678
30,30,3,740.0,686.25,20.97540044908308
31,31,3,740.0,686.25,18.56215259337936
32,32,3,740.0,686.25,24.058047160449924
33,33,3,740.0,686.25,10.626158114082312
34,34,3,740.0,686.25,23.507641951990493
35,35,3,740.0,686.25,23.42545336751392
36,36,3,760.0,686.25,10.504379011798411
37,37,3,760.0,686.25,10.037990345656144
38,38,3,760.0,686.25,23.237527493531747
39,39,3,760.0,686.25,23.212835313715832
40,40,3,780.0,686.25,14.317864969857515
41,41,3,760.0,686.25,16.295267177945096
42,42,3,760.0,686.25,23.08545512587651
43,43,3,760.0,686.25,23.37440927329469
44,44,3,780.0,686.25,9.124717184726236
45,45,3,780.0,686.25,22.839941406781783
46,46,3,740.0,697.5,22.72522566453193
47,47,3,740.0,697.5,23.501187861401228
48,48,3,780.0,686.25,10.532709552831747
49,49,3,780.0,686.25,21.97362727172712
50,50,3,780.0,686.25,23.679241235250945
51,51,3,780.0,686.25,14.12237834052196
52,52,3,780.0,686.25,19.1368684241744
53,53,3,780.0,686.25,23.55569783049439
54,54,3,760.0,697.5,23.256081129784366
55,55,3,740.0,697.5,10.233529091712027
56,56,3,740.0,697.5,19.97896501791022
57,57,3,740.0,697.5,23.629748564796817
58,58,3,740.0,697.5,24.081252547754243
59,59,3,740.0,697.5,10.854093668645485
60,60,3,740.0,697.5,24.93640903686088
61,61,3,740.0,697.5,25.107474229889736
62,62,3,740.0,697.5,15.292497958231245
63,63,3,740.0,697.5,24.39598431883485
64,64,3,740.0,697.5,24.37485979950603
65,65,3,740.0,697.5,24.31311445000928
66,66,3,720.0,686.25,10.60868817421876
67,67,3,740.0,697.5,24.065086924092032
68,68,3,740.0,697.5,24.06936800968673
69,69,3,740.0,697.5,14.50227337950397
70,70,3,740.0,697.5,24.15266788745696
71,71,3,740.0,697.5,23.814223907884127
72,72,3,740.0,697.5,23.95048080217446
73,73,3,740.0,697.5,10.543432576191767
74,74,3,740.0,697.5,23.922340728911195
75,75,3,740.0,697.5,24.005586016643583
76,76,3,740.0,697.5,23.86843153545861
77,77,3,740.0,697.5,10.538081575019977
78,78,3,740.0,697.5,23.981977655036765
79,79,3,740.0,697.5,23.79990013164465
80,80,3,740.0,697.5,14.54164210876665
81,81,3,740.0,697.5,23.91170300100337
