,Unnamed: 0,file,annotator,case,framenumber,class
124056,124056,Proefpersoon11029_sessie2,Ronald,invisible,0,3
124057,124057,Proefpersoon11029_sessie2,Ronald,invisible,1,3
124058,124058,Proefpersoon11029_sessie2,Ronald,invisible,2,3
124059,124059,Proefpersoon11029_sessie2,Ronald,invisible,3,3
124060,124060,Proefpersoon11029_sessie2,Ronald,invisible,4,3
124061,124061,Proefpersoon11029_sessie2,Ronald,invisible,5,3
124062,124062,Proefpersoon11029_sessie2,Ronald,invisible,6,3
124063,124063,Proefpersoon11029_sessie2,Ronald,invisible,7,3
124064,124064,Proefpersoon11029_sessie2,Ronald,invisible,8,3
124065,124065,Proefpersoon11029_sessie2,Ronald,invisible,9,3
124066,124066,Proefpersoon11029_sessie2,Ronald,invisible,10,3
124067,124067,Proefpersoon11029_sessie2,Ronald,invisible,11,3
124068,124068,Proefpersoon11029_sessie2,Ronald,invisible,12,3
124069,124069,Proefpersoon11029_sessie2,Ronald,invisible,13,3
124070,124070,Proefpersoon11029_sessie2,Ronald,invisible,14,3
124071,124071,Proefpersoon11029_sessie2,Ronald,invisible,15,3
124072,124072,Proefpersoon11029_sessie2,Ronald,invisible,16,3
124073,124073,Proefpersoon11029_sessie2,Ronald,invisible,17,3
124074,124074,Proefpersoon11029_sessie2,Ronald,invisible,18,3
124075,124075,Proefpersoon11029_sessie2,Ronald,invisible,19,3
124076,124076,Proefpersoon11029_sessie2,Ronald,invisible,20,3
124077,124077,Proefpersoon11029_sessie2,Ronald,invisible,21,3
124078,124078,Proefpersoon11029_sessie2,Ronald,invisible,22,3
124079,124079,Proefpersoon11029_sessie2,Ronald,invisible,23,3
124080,124080,Proefpersoon11029_sessie2,Ronald,invisible,24,3
124081,124081,Proefpersoon11029_sessie2,Ronald,invisible,25,3
124082,124082,Proefpersoon11029_sessie2,Ronald,invisible,26,3
124083,124083,Proefpersoon11029_sessie2,Ronald,invisible,27,3
124084,124084,Proefpersoon11029_sessie2,Ronald,invisible,28,3
124085,124085,Proefpersoon11029_sessie2,Ronald,invisible,29,3
124086,124086,Proefpersoon11029_sessie2,Ronald,invisible,30,3
124087,124087,Proefpersoon11029_sessie2,Ronald,invisible,31,3
124088,124088,Proefpersoon11029_sessie2,Ronald,invisible,32,3
124089,124089,Proefpersoon11029_sessie2,Ronald,invisible,33,3
124090,124090,Proefpersoon11029_sessie2,Ronald,invisible,34,3
124091,124091,Proefpersoon11029_sessie2,Ronald,invisible,35,3
124092,124092,Proefpersoon11029_sessie2,Ronald,invisible,36,3
124093,124093,Proefpersoon11029_sessie2,Ronald,invisible,37,3
124094,124094,Proefpersoon11029_sessie2,Ronald,invisible,38,3
124095,124095,Proefpersoon11029_sessie2,Ronald,invisible,39,3
124096,124096,Proefpersoon11029_sessie2,Ronald,invisible,40,3
124097,124097,Proefpersoon11029_sessie2,Ronald,invisible,41,3
124098,124098,Proefpersoon11029_sessie2,Ronald,invisible,42,3
124099,124099,Proefpersoon11029_sessie2,Ronald,invisible,43,3
124100,124100,Proefpersoon11029_sessie2,Ronald,invisible,44,3
124101,124101,Proefpersoon11029_sessie2,Ronald,invisible,45,3
124102,124102,Proefpersoon11029_sessie2,Ronald,invisible,46,3
