,Unnamed: 0,file,case,framenumber,class
39377,39377,33007_sessie1_taskrobotEngagement,visible,0,1
39378,39378,33007_sessie1_taskrobotEngagement,visible,1,1
39379,39379,33007_sessie1_taskrobotEngagement,visible,2,1
39380,39380,33007_sessie1_taskrobotEngagement,visible,3,1
39381,39381,33007_sessie1_taskrobotEngagement,visible,4,1
39382,39382,33007_sessie1_taskrobotEngagement,visible,5,1
39383,39383,33007_sessie1_taskrobotEngagement,visible,6,1
39384,39384,33007_sessie1_taskrobotEngagement,visible,7,1
39385,39385,33007_sessie1_taskrobotEngagement,visible,8,1
39386,39386,33007_sessie1_taskrobotEngagement,visible,9,1
39387,39387,33007_sessie1_taskrobotEngagement,visible,10,1
39388,39388,33007_sessie1_taskrobotEngagement,visible,11,1
39389,39389,33007_sessie1_taskrobotEngagement,visible,12,1
39390,39390,33007_sessie1_taskrobotEngagement,visible,13,1
39391,39391,33007_sessie1_taskrobotEngagement,visible,14,1
39392,39392,33007_sessie1_taskrobotEngagement,visible,15,1
39393,39393,33007_sessie1_taskrobotEngagement,visible,16,1
39394,39394,33007_sessie1_taskrobotEngagement,visible,17,1
39395,39395,33007_sessie1_taskrobotEngagement,visible,18,1
39396,39396,33007_sessie1_taskrobotEngagement,visible,19,1
39397,39397,33007_sessie1_taskrobotEngagement,visible,20,1
39398,39398,33007_sessie1_taskrobotEngagement,visible,21,1
39399,39399,33007_sessie1_taskrobotEngagement,visible,22,1
39400,39400,33007_sessie1_taskrobotEngagement,visible,23,1
39401,39401,33007_sessie1_taskrobotEngagement,visible,24,3
39402,39402,33007_sessie1_taskrobotEngagement,visible,25,3
39403,39403,33007_sessie1_taskrobotEngagement,visible,26,3
39404,39404,33007_sessie1_taskrobotEngagement,visible,27,3
39405,39405,33007_sessie1_taskrobotEngagement,visible,28,3
39406,39406,33007_sessie1_taskrobotEngagement,visible,29,3
39407,39407,33007_sessie1_taskrobotEngagement,visible,30,3
39408,39408,33007_sessie1_taskrobotEngagement,visible,31,3
39409,39409,33007_sessie1_taskrobotEngagement,visible,32,3
39410,39410,33007_sessie1_taskrobotEngagement,visible,33,3
39411,39411,33007_sessie1_taskrobotEngagement,visible,34,3
39412,39412,33007_sessie1_taskrobotEngagement,visible,35,3
39413,39413,33007_sessie1_taskrobotEngagement,visible,36,3
39414,39414,33007_sessie1_taskrobotEngagement,visible,37,3
39415,39415,33007_sessie1_taskrobotEngagement,visible,38,3
39416,39416,33007_sessie1_taskrobotEngagement,visible,39,3
39417,39417,33007_sessie1_taskrobotEngagement,visible,40,3
39418,39418,33007_sessie1_taskrobotEngagement,visible,41,3
39419,39419,33007_sessie1_taskrobotEngagement,visible,42,3
39420,39420,33007_sessie1_taskrobotEngagement,visible,43,3
39421,39421,33007_sessie1_taskrobotEngagement,visible,44,3
39422,39422,33007_sessie1_taskrobotEngagement,visible,45,3
39423,39423,33007_sessie1_taskrobotEngagement,visible,46,3
39424,39424,33007_sessie1_taskrobotEngagement,visible,47,3
39425,39425,33007_sessie1_taskrobotEngagement,visible,48,3
39426,39426,33007_sessie1_taskrobotEngagement,visible,49,1
39427,39427,33007_sessie1_taskrobotEngagement,visible,50,1
39428,39428,33007_sessie1_taskrobotEngagement,visible,51,1
39429,39429,33007_sessie1_taskrobotEngagement,visible,52,1
39430,39430,33007_sessie1_taskrobotEngagement,visible,53,1
39431,39431,33007_sessie1_taskrobotEngagement,visible,54,1
39432,39432,33007_sessie1_taskrobotEngagement,visible,55,1
39433,39433,33007_sessie1_taskrobotEngagement,visible,56,1
39434,39434,33007_sessie1_taskrobotEngagement,visible,57,1
39435,39435,33007_sessie1_taskrobotEngagement,visible,58,1
39436,39436,33007_sessie1_taskrobotEngagement,visible,59,1
39437,39437,33007_sessie1_taskrobotEngagement,visible,60,1
39438,39438,33007_sessie1_taskrobotEngagement,visible,61,1
39439,39439,33007_sessie1_taskrobotEngagement,visible,62,1
39440,39440,33007_sessie1_taskrobotEngagement,visible,63,1
39441,39441,33007_sessie1_taskrobotEngagement,visible,64,1
39442,39442,33007_sessie1_taskrobotEngagement,visible,65,1
39443,39443,33007_sessie1_taskrobotEngagement,visible,66,1
39444,39444,33007_sessie1_taskrobotEngagement,visible,67,1
39445,39445,33007_sessie1_taskrobotEngagement,visible,68,1
39446,39446,33007_sessie1_taskrobotEngagement,visible,69,1
39447,39447,33007_sessie1_taskrobotEngagement,visible,70,1
39448,39448,33007_sessie1_taskrobotEngagement,visible,71,1
39449,39449,33007_sessie1_taskrobotEngagement,visible,72,1
39450,39450,33007_sessie1_taskrobotEngagement,visible,73,1
39451,39451,33007_sessie1_taskrobotEngagement,visible,74,1
39452,39452,33007_sessie1_taskrobotEngagement,visible,75,1
39453,39453,33007_sessie1_taskrobotEngagement,visible,76,1
39454,39454,33007_sessie1_taskrobotEngagement,visible,77,1
39455,39455,33007_sessie1_taskrobotEngagement,visible,78,1
39456,39456,33007_sessie1_taskrobotEngagement,visible,79,1
39457,39457,33007_sessie1_taskrobotEngagement,visible,80,1
39458,39458,33007_sessie1_taskrobotEngagement,visible,81,1
39459,39459,33007_sessie1_taskrobotEngagement,visible,82,1
39460,39460,33007_sessie1_taskrobotEngagement,visible,83,1
39461,39461,33007_sessie1_taskrobotEngagement,visible,84,1
39462,39462,33007_sessie1_taskrobotEngagement,visible,85,1
39463,39463,33007_sessie1_taskrobotEngagement,visible,86,1
39464,39464,33007_sessie1_taskrobotEngagement,visible,87,1
39465,39465,33007_sessie1_taskrobotEngagement,visible,88,3
39466,39466,33007_sessie1_taskrobotEngagement,visible,89,3
39467,39467,33007_sessie1_taskrobotEngagement,visible,90,3
39468,39468,33007_sessie1_taskrobotEngagement,visible,91,3
39469,39469,33007_sessie1_taskrobotEngagement,visible,92,3
39470,39470,33007_sessie1_taskrobotEngagement,visible,93,3
39471,39471,33007_sessie1_taskrobotEngagement,visible,94,3
39472,39472,33007_sessie1_taskrobotEngagement,visible,95,3
39473,39473,33007_sessie1_taskrobotEngagement,visible,96,3
39474,39474,33007_sessie1_taskrobotEngagement,visible,97,3
39475,39475,33007_sessie1_taskrobotEngagement,visible,98,3
39476,39476,33007_sessie1_taskrobotEngagement,visible,99,3
39477,39477,33007_sessie1_taskrobotEngagement,visible,100,3
39478,39478,33007_sessie1_taskrobotEngagement,visible,101,3
39479,39479,33007_sessie1_taskrobotEngagement,visible,102,3
39480,39480,33007_sessie1_taskrobotEngagement,visible,103,3
39481,39481,33007_sessie1_taskrobotEngagement,visible,104,3
39482,39482,33007_sessie1_taskrobotEngagement,visible,105,3
39483,39483,33007_sessie1_taskrobotEngagement,visible,106,3
39484,39484,33007_sessie1_taskrobotEngagement,visible,107,3
39485,39485,33007_sessie1_taskrobotEngagement,visible,108,3
39486,39486,33007_sessie1_taskrobotEngagement,visible,109,3
39487,39487,33007_sessie1_taskrobotEngagement,visible,110,3
39488,39488,33007_sessie1_taskrobotEngagement,visible,111,3
39489,39489,33007_sessie1_taskrobotEngagement,visible,112,3
39490,39490,33007_sessie1_taskrobotEngagement,visible,113,3
39491,39491,33007_sessie1_taskrobotEngagement,visible,114,3
39492,39492,33007_sessie1_taskrobotEngagement,visible,115,3
39493,39493,33007_sessie1_taskrobotEngagement,visible,116,3
39494,39494,33007_sessie1_taskrobotEngagement,visible,117,3
39495,39495,33007_sessie1_taskrobotEngagement,visible,118,3
39496,39496,33007_sessie1_taskrobotEngagement,visible,119,3
39497,39497,33007_sessie1_taskrobotEngagement,visible,120,3
39498,39498,33007_sessie1_taskrobotEngagement,visible,121,3
39499,39499,33007_sessie1_taskrobotEngagement,visible,122,3
39500,39500,33007_sessie1_taskrobotEngagement,visible,123,3
39501,39501,33007_sessie1_taskrobotEngagement,visible,124,3
39502,39502,33007_sessie1_taskrobotEngagement,visible,125,3
39503,39503,33007_sessie1_taskrobotEngagement,visible,126,3
39504,39504,33007_sessie1_taskrobotEngagement,visible,127,3
39505,39505,33007_sessie1_taskrobotEngagement,visible,128,3
39506,39506,33007_sessie1_taskrobotEngagement,visible,129,3
39507,39507,33007_sessie1_taskrobotEngagement,visible,130,3
39508,39508,33007_sessie1_taskrobotEngagement,visible,131,3
39509,39509,33007_sessie1_taskrobotEngagement,visible,132,3
39510,39510,33007_sessie1_taskrobotEngagement,visible,133,3
39511,39511,33007_sessie1_taskrobotEngagement,visible,134,3
39512,39512,33007_sessie1_taskrobotEngagement,visible,135,3
39513,39513,33007_sessie1_taskrobotEngagement,visible,136,3
39514,39514,33007_sessie1_taskrobotEngagement,visible,137,3
39515,39515,33007_sessie1_taskrobotEngagement,visible,138,3
39516,39516,33007_sessie1_taskrobotEngagement,visible,139,3
39517,39517,33007_sessie1_taskrobotEngagement,visible,140,3
39518,39518,33007_sessie1_taskrobotEngagement,visible,141,3
39519,39519,33007_sessie1_taskrobotEngagement,visible,142,3
39520,39520,33007_sessie1_taskrobotEngagement,visible,143,1
39521,39521,33007_sessie1_taskrobotEngagement,visible,144,1
39522,39522,33007_sessie1_taskrobotEngagement,visible,145,1
39523,39523,33007_sessie1_taskrobotEngagement,visible,146,1
39524,39524,33007_sessie1_taskrobotEngagement,visible,147,1
39525,39525,33007_sessie1_taskrobotEngagement,visible,148,1
39526,39526,33007_sessie1_taskrobotEngagement,visible,149,1
39527,39527,33007_sessie1_taskrobotEngagement,visible,150,1
39528,39528,33007_sessie1_taskrobotEngagement,visible,151,1
39529,39529,33007_sessie1_taskrobotEngagement,visible,152,1
39530,39530,33007_sessie1_taskrobotEngagement,visible,153,1
39531,39531,33007_sessie1_taskrobotEngagement,visible,154,1
39532,39532,33007_sessie1_taskrobotEngagement,visible,155,1
39533,39533,33007_sessie1_taskrobotEngagement,visible,156,1
39534,39534,33007_sessie1_taskrobotEngagement,visible,157,1
39535,39535,33007_sessie1_taskrobotEngagement,visible,158,1
39536,39536,33007_sessie1_taskrobotEngagement,visible,159,1
39537,39537,33007_sessie1_taskrobotEngagement,visible,160,1
39538,39538,33007_sessie1_taskrobotEngagement,visible,161,1
39539,39539,33007_sessie1_taskrobotEngagement,visible,162,1
39540,39540,33007_sessie1_taskrobotEngagement,visible,163,1
39541,39541,33007_sessie1_taskrobotEngagement,visible,164,1
39542,39542,33007_sessie1_taskrobotEngagement,visible,165,1
39543,39543,33007_sessie1_taskrobotEngagement,visible,166,1
39544,39544,33007_sessie1_taskrobotEngagement,visible,167,1
39545,39545,33007_sessie1_taskrobotEngagement,visible,168,1
39546,39546,33007_sessie1_taskrobotEngagement,visible,169,1
39547,39547,33007_sessie1_taskrobotEngagement,visible,170,1
39548,39548,33007_sessie1_taskrobotEngagement,visible,171,1
39549,39549,33007_sessie1_taskrobotEngagement,visible,172,1
39550,39550,33007_sessie1_taskrobotEngagement,visible,173,1
39551,39551,33007_sessie1_taskrobotEngagement,visible,174,1
39552,39552,33007_sessie1_taskrobotEngagement,visible,175,1
39553,39553,33007_sessie1_taskrobotEngagement,visible,176,1
39554,39554,33007_sessie1_taskrobotEngagement,visible,177,1
39555,39555,33007_sessie1_taskrobotEngagement,visible,178,1
39556,39556,33007_sessie1_taskrobotEngagement,visible,179,1
39557,39557,33007_sessie1_taskrobotEngagement,visible,180,1
