,Unnamed: 0,file,annotator,case,framenumber,class
98477,98477,51014_sessie3_taskrobotEngagement,Lin,invisible,0,0
98478,98478,51014_sessie3_taskrobotEngagement,Lin,invisible,1,0
98479,98479,51014_sessie3_taskrobotEngagement,Lin,invisible,2,0
98480,98480,51014_sessie3_taskrobotEngagement,Lin,invisible,3,0
98481,98481,51014_sessie3_taskrobotEngagement,Lin,invisible,4,0
98482,98482,51014_sessie3_taskrobotEngagement,Lin,invisible,5,0
98483,98483,51014_sessie3_taskrobotEngagement,Lin,invisible,6,0
98484,98484,51014_sessie3_taskrobotEngagement,Lin,invisible,7,0
98485,98485,51014_sessie3_taskrobotEngagement,Lin,invisible,8,0
98486,98486,51014_sessie3_taskrobotEngagement,Lin,invisible,9,0
98487,98487,51014_sessie3_taskrobotEngagement,Lin,invisible,10,0
98488,98488,51014_sessie3_taskrobotEngagement,Lin,invisible,11,0
98489,98489,51014_sessie3_taskrobotEngagement,Lin,invisible,12,0
98490,98490,51014_sessie3_taskrobotEngagement,Lin,invisible,13,0
98491,98491,51014_sessie3_taskrobotEngagement,Lin,invisible,14,0
98492,98492,51014_sessie3_taskrobotEngagement,Lin,invisible,15,0
98493,98493,51014_sessie3_taskrobotEngagement,Lin,invisible,16,0
98494,98494,51014_sessie3_taskrobotEngagement,Lin,invisible,17,0
98495,98495,51014_sessie3_taskrobotEngagement,Lin,invisible,18,0
98496,98496,51014_sessie3_taskrobotEngagement,Lin,invisible,19,0
98497,98497,51014_sessie3_taskrobotEngagement,Lin,invisible,20,0
98498,98498,51014_sessie3_taskrobotEngagement,Lin,invisible,21,0
98499,98499,51014_sessie3_taskrobotEngagement,Lin,invisible,22,0
98500,98500,51014_sessie3_taskrobotEngagement,Lin,invisible,23,0
98501,98501,51014_sessie3_taskrobotEngagement,Lin,invisible,24,0
98502,98502,51014_sessie3_taskrobotEngagement,Lin,invisible,25,0
98503,98503,51014_sessie3_taskrobotEngagement,Lin,invisible,26,0
98504,98504,51014_sessie3_taskrobotEngagement,Lin,invisible,27,0
98505,98505,51014_sessie3_taskrobotEngagement,Lin,invisible,28,0
98506,98506,51014_sessie3_taskrobotEngagement,Lin,invisible,29,0
98507,98507,51014_sessie3_taskrobotEngagement,Lin,invisible,30,0
98508,98508,51014_sessie3_taskrobotEngagement,Lin,invisible,31,0
98509,98509,51014_sessie3_taskrobotEngagement,Lin,invisible,32,0
98510,98510,51014_sessie3_taskrobotEngagement,Lin,invisible,33,0
98511,98511,51014_sessie3_taskrobotEngagement,Lin,invisible,34,0
98512,98512,51014_sessie3_taskrobotEngagement,Lin,invisible,35,0
98513,98513,51014_sessie3_taskrobotEngagement,Lin,invisible,36,0
98514,98514,51014_sessie3_taskrobotEngagement,Lin,invisible,37,0
98515,98515,51014_sessie3_taskrobotEngagement,Lin,invisible,38,0
98516,98516,51014_sessie3_taskrobotEngagement,Lin,invisible,39,0
98517,98517,51014_sessie3_taskrobotEngagement,Lin,invisible,40,0
98518,98518,51014_sessie3_taskrobotEngagement,Lin,invisible,41,0
98519,98519,51014_sessie3_taskrobotEngagement,Lin,invisible,42,0
98520,98520,51014_sessie3_taskrobotEngagement,Lin,invisible,43,0
98521,98521,51014_sessie3_taskrobotEngagement,Lin,invisible,44,0
98522,98522,51014_sessie3_taskrobotEngagement,Lin,invisible,45,0
98523,98523,51014_sessie3_taskrobotEngagement,Lin,invisible,46,0
98524,98524,51014_sessie3_taskrobotEngagement,Lin,invisible,47,0
98525,98525,51014_sessie3_taskrobotEngagement,Lin,invisible,48,0
98526,98526,51014_sessie3_taskrobotEngagement,Lin,invisible,49,0
98527,98527,51014_sessie3_taskrobotEngagement,Lin,invisible,50,0
98528,98528,51014_sessie3_taskrobotEngagement,Lin,invisible,51,0
98529,98529,51014_sessie3_taskrobotEngagement,Lin,invisible,52,0
98530,98530,51014_sessie3_taskrobotEngagement,Lin,invisible,53,0
98531,98531,51014_sessie3_taskrobotEngagement,Lin,invisible,54,0
98532,98532,51014_sessie3_taskrobotEngagement,Lin,invisible,55,0
98533,98533,51014_sessie3_taskrobotEngagement,Lin,invisible,56,0
98534,98534,51014_sessie3_taskrobotEngagement,Lin,invisible,57,0
98535,98535,51014_sessie3_taskrobotEngagement,Lin,invisible,58,0
98536,98536,51014_sessie3_taskrobotEngagement,Lin,invisible,59,0
98537,98537,51014_sessie3_taskrobotEngagement,Lin,invisible,60,0
98538,98538,51014_sessie3_taskrobotEngagement,Lin,invisible,61,0
98539,98539,51014_sessie3_taskrobotEngagement,Lin,invisible,62,0
98540,98540,51014_sessie3_taskrobotEngagement,Lin,invisible,63,0
98541,98541,51014_sessie3_taskrobotEngagement,Lin,invisible,64,0
98542,98542,51014_sessie3_taskrobotEngagement,Lin,invisible,65,0
98543,98543,51014_sessie3_taskrobotEngagement,Lin,invisible,66,0
98544,98544,51014_sessie3_taskrobotEngagement,Lin,invisible,67,0
98545,98545,51014_sessie3_taskrobotEngagement,Lin,invisible,68,0
98546,98546,51014_sessie3_taskrobotEngagement,Lin,invisible,69,0
98547,98547,51014_sessie3_taskrobotEngagement,Lin,invisible,70,0
98548,98548,51014_sessie3_taskrobotEngagement,Lin,invisible,71,0
98549,98549,51014_sessie3_taskrobotEngagement,Lin,invisible,72,0
98550,98550,51014_sessie3_taskrobotEngagement,Lin,invisible,73,0
98551,98551,51014_sessie3_taskrobotEngagement,Lin,invisible,74,0
98552,98552,51014_sessie3_taskrobotEngagement,Lin,invisible,75,0
98553,98553,51014_sessie3_taskrobotEngagement,Lin,invisible,76,0
98554,98554,51014_sessie3_taskrobotEngagement,Lin,invisible,77,0
98555,98555,51014_sessie3_taskrobotEngagement,Lin,invisible,78,0
98556,98556,51014_sessie3_taskrobotEngagement,Lin,invisible,79,0
98557,98557,51014_sessie3_taskrobotEngagement,Lin,invisible,80,0
98558,98558,51014_sessie3_taskrobotEngagement,Lin,invisible,81,0
98559,98559,51014_sessie3_taskrobotEngagement,Lin,invisible,82,0
98560,98560,51014_sessie3_taskrobotEngagement,Lin,invisible,83,0
98561,98561,51014_sessie3_taskrobotEngagement,Lin,invisible,84,0
98562,98562,51014_sessie3_taskrobotEngagement,Lin,invisible,85,0
98563,98563,51014_sessie3_taskrobotEngagement,Lin,invisible,86,0
98564,98564,51014_sessie3_taskrobotEngagement,Lin,invisible,87,0
98565,98565,51014_sessie3_taskrobotEngagement,Lin,invisible,88,0
98566,98566,51014_sessie3_taskrobotEngagement,Lin,invisible,89,0
98567,98567,51014_sessie3_taskrobotEngagement,Lin,invisible,90,0
98568,98568,51014_sessie3_taskrobotEngagement,Lin,invisible,91,0
98569,98569,51014_sessie3_taskrobotEngagement,Lin,invisible,92,0
98570,98570,51014_sessie3_taskrobotEngagement,Lin,invisible,93,0
98571,98571,51014_sessie3_taskrobotEngagement,Lin,invisible,94,0
98572,98572,51014_sessie3_taskrobotEngagement,Lin,invisible,95,0
98573,98573,51014_sessie3_taskrobotEngagement,Lin,invisible,96,0
98574,98574,51014_sessie3_taskrobotEngagement,Lin,invisible,97,0
98575,98575,51014_sessie3_taskrobotEngagement,Lin,invisible,98,0
98576,98576,51014_sessie3_taskrobotEngagement,Lin,invisible,99,0
98577,98577,51014_sessie3_taskrobotEngagement,Lin,invisible,100,0
98578,98578,51014_sessie3_taskrobotEngagement,Lin,invisible,101,0
98579,98579,51014_sessie3_taskrobotEngagement,Lin,invisible,102,0
98580,98580,51014_sessie3_taskrobotEngagement,Lin,invisible,103,0
98581,98581,51014_sessie3_taskrobotEngagement,Lin,invisible,104,0
98582,98582,51014_sessie3_taskrobotEngagement,Lin,invisible,105,0
98583,98583,51014_sessie3_taskrobotEngagement,Lin,invisible,106,0
98584,98584,51014_sessie3_taskrobotEngagement,Lin,invisible,107,0
98585,98585,51014_sessie3_taskrobotEngagement,Lin,invisible,108,0
98586,98586,51014_sessie3_taskrobotEngagement,Lin,invisible,109,0
98587,98587,51014_sessie3_taskrobotEngagement,Lin,invisible,110,0
98588,98588,51014_sessie3_taskrobotEngagement,Lin,invisible,111,0
98589,98589,51014_sessie3_taskrobotEngagement,Lin,invisible,112,0
98590,98590,51014_sessie3_taskrobotEngagement,Lin,invisible,113,0
98591,98591,51014_sessie3_taskrobotEngagement,Lin,invisible,114,0
98592,98592,51014_sessie3_taskrobotEngagement,Lin,invisible,115,0
98593,98593,51014_sessie3_taskrobotEngagement,Lin,invisible,116,0
98594,98594,51014_sessie3_taskrobotEngagement,Lin,invisible,117,0
98595,98595,51014_sessie3_taskrobotEngagement,Lin,invisible,118,0
98596,98596,51014_sessie3_taskrobotEngagement,Lin,invisible,119,0
98597,98597,51014_sessie3_taskrobotEngagement,Lin,invisible,120,0
98598,98598,51014_sessie3_taskrobotEngagement,Lin,invisible,121,0
98599,98599,51014_sessie3_taskrobotEngagement,Lin,invisible,122,0
98600,98600,51014_sessie3_taskrobotEngagement,Lin,invisible,123,0
98601,98601,51014_sessie3_taskrobotEngagement,Lin,invisible,124,0
98602,98602,51014_sessie3_taskrobotEngagement,Lin,invisible,125,0
98603,98603,51014_sessie3_taskrobotEngagement,Lin,invisible,126,0
98604,98604,51014_sessie3_taskrobotEngagement,Lin,invisible,127,0
98605,98605,51014_sessie3_taskrobotEngagement,Lin,invisible,128,0
98606,98606,51014_sessie3_taskrobotEngagement,Lin,invisible,129,0
98607,98607,51014_sessie3_taskrobotEngagement,Lin,invisible,130,0
98608,98608,51014_sessie3_taskrobotEngagement,Lin,invisible,131,0
98609,98609,51014_sessie3_taskrobotEngagement,Lin,invisible,132,0
98610,98610,51014_sessie3_taskrobotEngagement,Lin,invisible,133,0
98611,98611,51014_sessie3_taskrobotEngagement,Lin,invisible,134,0
98612,98612,51014_sessie3_taskrobotEngagement,Lin,invisible,135,0
98613,98613,51014_sessie3_taskrobotEngagement,Lin,invisible,136,0
98614,98614,51014_sessie3_taskrobotEngagement,Lin,invisible,137,0
98615,98615,51014_sessie3_taskrobotEngagement,Lin,invisible,138,0
98616,98616,51014_sessie3_taskrobotEngagement,Lin,invisible,139,0
98617,98617,51014_sessie3_taskrobotEngagement,Lin,invisible,140,0
98618,98618,51014_sessie3_taskrobotEngagement,Lin,invisible,141,0
98619,98619,51014_sessie3_taskrobotEngagement,Lin,invisible,142,0
