,Unnamed: 0,file,annotator,case,framenumber,class
186534,186534,Proefpersoon11029_sessie3,Lin,invisible,0,2
186535,186535,Proefpersoon11029_sessie3,Lin,invisible,1,2
186536,186536,Proefpersoon11029_sessie3,Lin,invisible,2,2
186537,186537,Proefpersoon11029_sessie3,Lin,invisible,3,2
186538,186538,Proefpersoon11029_sessie3,Lin,invisible,4,2
186539,186539,Proefpersoon11029_sessie3,Lin,invisible,5,2
186540,186540,Proefpersoon11029_sessie3,Lin,invisible,6,2
186541,186541,Proefpersoon11029_sessie3,Lin,invisible,7,2
186542,186542,Proefpersoon11029_sessie3,Lin,invisible,8,2
186543,186543,Proefpersoon11029_sessie3,Lin,invisible,9,2
186544,186544,Proefpersoon11029_sessie3,Lin,invisible,10,2
186545,186545,Proefpersoon11029_sessie3,Lin,invisible,11,2
186546,186546,Proefpersoon11029_sessie3,Lin,invisible,12,2
186547,186547,Proefpersoon11029_sessie3,Lin,invisible,13,2
186548,186548,Proefpersoon11029_sessie3,Lin,invisible,14,2
186549,186549,Proefpersoon11029_sessie3,Lin,invisible,15,2
186550,186550,Proefpersoon11029_sessie3,Lin,invisible,16,2
186551,186551,Proefpersoon11029_sessie3,Lin,invisible,17,2
186552,186552,Proefpersoon11029_sessie3,Lin,invisible,18,2
186553,186553,Proefpersoon11029_sessie3,Lin,invisible,19,2
186554,186554,Proefpersoon11029_sessie3,Lin,invisible,20,2
186555,186555,Proefpersoon11029_sessie3,Lin,invisible,21,2
186556,186556,Proefpersoon11029_sessie3,Lin,invisible,22,2
186557,186557,Proefpersoon11029_sessie3,Lin,invisible,23,2
186558,186558,Proefpersoon11029_sessie3,Lin,invisible,24,2
186559,186559,Proefpersoon11029_sessie3,Lin,invisible,25,2
186560,186560,Proefpersoon11029_sessie3,Lin,invisible,26,2
186561,186561,Proefpersoon11029_sessie3,Lin,invisible,27,2
186562,186562,Proefpersoon11029_sessie3,Lin,invisible,28,2
186563,186563,Proefpersoon11029_sessie3,Lin,invisible,29,2
186564,186564,Proefpersoon11029_sessie3,Lin,invisible,30,2
186565,186565,Proefpersoon11029_sessie3,Lin,invisible,31,2
186566,186566,Proefpersoon11029_sessie3,Lin,invisible,32,2
186567,186567,Proefpersoon11029_sessie3,Lin,invisible,33,2
186568,186568,Proefpersoon11029_sessie3,Lin,invisible,34,2
186569,186569,Proefpersoon11029_sessie3,Lin,invisible,35,2
186570,186570,Proefpersoon11029_sessie3,Lin,invisible,36,2
186571,186571,Proefpersoon11029_sessie3,Lin,invisible,37,2
186572,186572,Proefpersoon11029_sessie3,Lin,invisible,38,2
186573,186573,Proefpersoon11029_sessie3,Lin,invisible,39,2
186574,186574,Proefpersoon11029_sessie3,Lin,invisible,40,2
186575,186575,Proefpersoon11029_sessie3,Lin,invisible,41,2
186576,186576,Proefpersoon11029_sessie3,Lin,invisible,42,2
186577,186577,Proefpersoon11029_sessie3,Lin,invisible,43,2
186578,186578,Proefpersoon11029_sessie3,Lin,invisible,44,2
186579,186579,Proefpersoon11029_sessie3,Lin,invisible,45,2
186580,186580,Proefpersoon11029_sessie3,Lin,invisible,46,2
186581,186581,Proefpersoon11029_sessie3,Lin,invisible,47,2
186582,186582,Proefpersoon11029_sessie3,Lin,invisible,48,2
186583,186583,Proefpersoon11029_sessie3,Lin,invisible,49,2
186584,186584,Proefpersoon11029_sessie3,Lin,invisible,50,2
186585,186585,Proefpersoon11029_sessie3,Lin,invisible,51,2
186586,186586,Proefpersoon11029_sessie3,Lin,invisible,52,2
186587,186587,Proefpersoon11029_sessie3,Lin,invisible,53,2
186588,186588,Proefpersoon11029_sessie3,Lin,invisible,54,2
186589,186589,Proefpersoon11029_sessie3,Lin,invisible,55,2
186590,186590,Proefpersoon11029_sessie3,Lin,invisible,56,2
186591,186591,Proefpersoon11029_sessie3,Lin,invisible,57,2
186592,186592,Proefpersoon11029_sessie3,Lin,invisible,58,1
186593,186593,Proefpersoon11029_sessie3,Lin,invisible,59,1
186594,186594,Proefpersoon11029_sessie3,Lin,invisible,60,1
186595,186595,Proefpersoon11029_sessie3,Lin,invisible,61,1
186596,186596,Proefpersoon11029_sessie3,Lin,invisible,62,1
186597,186597,Proefpersoon11029_sessie3,Lin,invisible,63,1
186598,186598,Proefpersoon11029_sessie3,Lin,invisible,64,1
186599,186599,Proefpersoon11029_sessie3,Lin,invisible,65,1
186600,186600,Proefpersoon11029_sessie3,Lin,invisible,66,1
186601,186601,Proefpersoon11029_sessie3,Lin,invisible,67,1
186602,186602,Proefpersoon11029_sessie3,Lin,invisible,68,1
186603,186603,Proefpersoon11029_sessie3,Lin,invisible,69,1
186604,186604,Proefpersoon11029_sessie3,Lin,invisible,70,1
186605,186605,Proefpersoon11029_sessie3,Lin,invisible,71,1
186606,186606,Proefpersoon11029_sessie3,Lin,invisible,72,1
186607,186607,Proefpersoon11029_sessie3,Lin,invisible,73,1
186608,186608,Proefpersoon11029_sessie3,Lin,invisible,74,1
186609,186609,Proefpersoon11029_sessie3,Lin,invisible,75,1
186610,186610,Proefpersoon11029_sessie3,Lin,invisible,76,1
186611,186611,Proefpersoon11029_sessie3,Lin,invisible,77,1
186612,186612,Proefpersoon11029_sessie3,Lin,invisible,78,1
186613,186613,Proefpersoon11029_sessie3,Lin,invisible,79,1
186614,186614,Proefpersoon11029_sessie3,Lin,invisible,80,1
186615,186615,Proefpersoon11029_sessie3,Lin,invisible,81,1
186616,186616,Proefpersoon11029_sessie3,Lin,invisible,82,1
186617,186617,Proefpersoon11029_sessie3,Lin,invisible,83,1
186618,186618,Proefpersoon11029_sessie3,Lin,invisible,84,1
186619,186619,Proefpersoon11029_sessie3,Lin,invisible,85,1
186620,186620,Proefpersoon11029_sessie3,Lin,invisible,86,1
186621,186621,Proefpersoon11029_sessie3,Lin,invisible,87,1
186622,186622,Proefpersoon11029_sessie3,Lin,invisible,88,1
186623,186623,Proefpersoon11029_sessie3,Lin,invisible,89,1
186624,186624,Proefpersoon11029_sessie3,Lin,invisible,90,1
186625,186625,Proefpersoon11029_sessie3,Lin,invisible,91,1
186626,186626,Proefpersoon11029_sessie3,Lin,invisible,92,1
186627,186627,Proefpersoon11029_sessie3,Lin,invisible,93,1
186628,186628,Proefpersoon11029_sessie3,Lin,invisible,94,1
186629,186629,Proefpersoon11029_sessie3,Lin,invisible,95,1
186630,186630,Proefpersoon11029_sessie3,Lin,invisible,96,1
186631,186631,Proefpersoon11029_sessie3,Lin,invisible,97,1
186632,186632,Proefpersoon11029_sessie3,Lin,invisible,98,1
186633,186633,Proefpersoon11029_sessie3,Lin,invisible,99,1
186634,186634,Proefpersoon11029_sessie3,Lin,invisible,100,1
186635,186635,Proefpersoon11029_sessie3,Lin,invisible,101,1
186636,186636,Proefpersoon11029_sessie3,Lin,invisible,102,1
186637,186637,Proefpersoon11029_sessie3,Lin,invisible,103,1
186638,186638,Proefpersoon11029_sessie3,Lin,invisible,104,1
186639,186639,Proefpersoon11029_sessie3,Lin,invisible,105,1
186640,186640,Proefpersoon11029_sessie3,Lin,invisible,106,1
186641,186641,Proefpersoon11029_sessie3,Lin,invisible,107,3
186642,186642,Proefpersoon11029_sessie3,Lin,invisible,108,3
186643,186643,Proefpersoon11029_sessie3,Lin,invisible,109,3
186644,186644,Proefpersoon11029_sessie3,Lin,invisible,110,3
186645,186645,Proefpersoon11029_sessie3,Lin,invisible,111,3
186646,186646,Proefpersoon11029_sessie3,Lin,invisible,112,3
186647,186647,Proefpersoon11029_sessie3,Lin,invisible,113,3
186648,186648,Proefpersoon11029_sessie3,Lin,invisible,114,3
186649,186649,Proefpersoon11029_sessie3,Lin,invisible,115,3
186650,186650,Proefpersoon11029_sessie3,Lin,invisible,116,3
186651,186651,Proefpersoon11029_sessie3,Lin,invisible,117,3
186652,186652,Proefpersoon11029_sessie3,Lin,invisible,118,3
186653,186653,Proefpersoon11029_sessie3,Lin,invisible,119,3
186654,186654,Proefpersoon11029_sessie3,Lin,invisible,120,3
186655,186655,Proefpersoon11029_sessie3,Lin,invisible,121,3
186656,186656,Proefpersoon11029_sessie3,Lin,invisible,122,3
186657,186657,Proefpersoon11029_sessie3,Lin,invisible,123,3
186658,186658,Proefpersoon11029_sessie3,Lin,invisible,124,3
186659,186659,Proefpersoon11029_sessie3,Lin,invisible,125,3
186660,186660,Proefpersoon11029_sessie3,Lin,invisible,126,3
186661,186661,Proefpersoon11029_sessie3,Lin,invisible,127,3
186662,186662,Proefpersoon11029_sessie3,Lin,invisible,128,3
186663,186663,Proefpersoon11029_sessie3,Lin,invisible,129,3
186664,186664,Proefpersoon11029_sessie3,Lin,invisible,130,3
186665,186665,Proefpersoon11029_sessie3,Lin,invisible,131,3
186666,186666,Proefpersoon11029_sessie3,Lin,invisible,132,3
186667,186667,Proefpersoon11029_sessie3,Lin,invisible,133,3
186668,186668,Proefpersoon11029_sessie3,Lin,invisible,134,3
186669,186669,Proefpersoon11029_sessie3,Lin,invisible,135,3
186670,186670,Proefpersoon11029_sessie3,Lin,invisible,136,3
186671,186671,Proefpersoon11029_sessie3,Lin,invisible,137,3
186672,186672,Proefpersoon11029_sessie3,Lin,invisible,138,3
186673,186673,Proefpersoon11029_sessie3,Lin,invisible,139,3
186674,186674,Proefpersoon11029_sessie3,Lin,invisible,140,3
186675,186675,Proefpersoon11029_sessie3,Lin,invisible,141,3
186676,186676,Proefpersoon11029_sessie3,Lin,invisible,142,3
186677,186677,Proefpersoon11029_sessie3,Lin,invisible,143,3
186678,186678,Proefpersoon11029_sessie3,Lin,invisible,144,3
186679,186679,Proefpersoon11029_sessie3,Lin,invisible,145,3
186680,186680,Proefpersoon11029_sessie3,Lin,invisible,146,3
186681,186681,Proefpersoon11029_sessie3,Lin,invisible,147,3
186682,186682,Proefpersoon11029_sessie3,Lin,invisible,148,3
186683,186683,Proefpersoon11029_sessie3,Lin,invisible,149,3
186684,186684,Proefpersoon11029_sessie3,Lin,invisible,150,3
186685,186685,Proefpersoon11029_sessie3,Lin,invisible,151,3
186686,186686,Proefpersoon11029_sessie3,Lin,invisible,152,3
186687,186687,Proefpersoon11029_sessie3,Lin,invisible,153,3
186688,186688,Proefpersoon11029_sessie3,Lin,invisible,154,3
186689,186689,Proefpersoon11029_sessie3,Lin,invisible,155,3
186690,186690,Proefpersoon11029_sessie3,Lin,invisible,156,3
186691,186691,Proefpersoon11029_sessie3,Lin,invisible,157,3
186692,186692,Proefpersoon11029_sessie3,Lin,invisible,158,3
186693,186693,Proefpersoon11029_sessie3,Lin,invisible,159,3
186694,186694,Proefpersoon11029_sessie3,Lin,invisible,160,3
186695,186695,Proefpersoon11029_sessie3,Lin,invisible,161,3
186696,186696,Proefpersoon11029_sessie3,Lin,invisible,162,2
186697,186697,Proefpersoon11029_sessie3,Lin,invisible,163,2
186698,186698,Proefpersoon11029_sessie3,Lin,invisible,164,2
186699,186699,Proefpersoon11029_sessie3,Lin,invisible,165,2
186700,186700,Proefpersoon11029_sessie3,Lin,invisible,166,2
186701,186701,Proefpersoon11029_sessie3,Lin,invisible,167,2
186702,186702,Proefpersoon11029_sessie3,Lin,invisible,168,2
186703,186703,Proefpersoon11029_sessie3,Lin,invisible,169,2
186704,186704,Proefpersoon11029_sessie3,Lin,invisible,170,2
186705,186705,Proefpersoon11029_sessie3,Lin,invisible,171,2
186706,186706,Proefpersoon11029_sessie3,Lin,invisible,172,2
186707,186707,Proefpersoon11029_sessie3,Lin,invisible,173,2
186708,186708,Proefpersoon11029_sessie3,Lin,invisible,174,2
186709,186709,Proefpersoon11029_sessie3,Lin,invisible,175,2
186710,186710,Proefpersoon11029_sessie3,Lin,invisible,176,2
186711,186711,Proefpersoon11029_sessie3,Lin,invisible,177,2
186712,186712,Proefpersoon11029_sessie3,Lin,invisible,178,2
186713,186713,Proefpersoon11029_sessie3,Lin,invisible,179,2
186714,186714,Proefpersoon11029_sessie3,Lin,invisible,180,2
186715,186715,Proefpersoon11029_sessie3,Lin,invisible,181,2
186716,186716,Proefpersoon11029_sessie3,Lin,invisible,182,2
186717,186717,Proefpersoon11029_sessie3,Lin,invisible,183,2
186718,186718,Proefpersoon11029_sessie3,Lin,invisible,184,2
186719,186719,Proefpersoon11029_sessie3,Lin,invisible,185,2
186720,186720,Proefpersoon11029_sessie3,Lin,invisible,186,2
186721,186721,Proefpersoon11029_sessie3,Lin,invisible,187,2
186722,186722,Proefpersoon11029_sessie3,Lin,invisible,188,2
186723,186723,Proefpersoon11029_sessie3,Lin,invisible,189,2
186724,186724,Proefpersoon11029_sessie3,Lin,invisible,190,2
186725,186725,Proefpersoon11029_sessie3,Lin,invisible,191,2
186726,186726,Proefpersoon11029_sessie3,Lin,invisible,192,2
186727,186727,Proefpersoon11029_sessie3,Lin,invisible,193,2
186728,186728,Proefpersoon11029_sessie3,Lin,invisible,194,2
186729,186729,Proefpersoon11029_sessie3,Lin,invisible,195,2
186730,186730,Proefpersoon11029_sessie3,Lin,invisible,196,2
186731,186731,Proefpersoon11029_sessie3,Lin,invisible,197,2
186732,186732,Proefpersoon11029_sessie3,Lin,invisible,198,2
186733,186733,Proefpersoon11029_sessie3,Lin,invisible,199,2
186734,186734,Proefpersoon11029_sessie3,Lin,invisible,200,2
186735,186735,Proefpersoon11029_sessie3,Lin,invisible,201,2
186736,186736,Proefpersoon11029_sessie3,Lin,invisible,202,2
186737,186737,Proefpersoon11029_sessie3,Lin,invisible,203,2
186738,186738,Proefpersoon11029_sessie3,Lin,invisible,204,2
186739,186739,Proefpersoon11029_sessie3,Lin,invisible,205,2
186740,186740,Proefpersoon11029_sessie3,Lin,invisible,206,2
186741,186741,Proefpersoon11029_sessie3,Lin,invisible,207,2
186742,186742,Proefpersoon11029_sessie3,Lin,invisible,208,2
186743,186743,Proefpersoon11029_sessie3,Lin,invisible,209,2
186744,186744,Proefpersoon11029_sessie3,Lin,invisible,210,3
186745,186745,Proefpersoon11029_sessie3,Lin,invisible,211,3
186746,186746,Proefpersoon11029_sessie3,Lin,invisible,212,3
186747,186747,Proefpersoon11029_sessie3,Lin,invisible,213,3
186748,186748,Proefpersoon11029_sessie3,Lin,invisible,214,3
186749,186749,Proefpersoon11029_sessie3,Lin,invisible,215,3
