,Unnamed: 0,file,annotator,case,framenumber,class
120886,120886,51017_sessie2_taskrobotEngagement,Lin,invisible,0,1
120887,120887,51017_sessie2_taskrobotEngagement,Lin,invisible,1,1
120888,120888,51017_sessie2_taskrobotEngagement,Lin,invisible,2,1
120889,120889,51017_sessie2_taskrobotEngagement,Lin,invisible,3,1
120890,120890,51017_sessie2_taskrobotEngagement,Lin,invisible,4,1
120891,120891,51017_sessie2_taskrobotEngagement,Lin,invisible,5,1
120892,120892,51017_sessie2_taskrobotEngagement,Lin,invisible,6,1
120893,120893,51017_sessie2_taskrobotEngagement,Lin,invisible,7,1
120894,120894,51017_sessie2_taskrobotEngagement,Lin,invisible,8,1
120895,120895,51017_sessie2_taskrobotEngagement,Lin,invisible,9,1
120896,120896,51017_sessie2_taskrobotEngagement,Lin,invisible,10,1
120897,120897,51017_sessie2_taskrobotEngagement,Lin,invisible,11,1
120898,120898,51017_sessie2_taskrobotEngagement,Lin,invisible,12,1
120899,120899,51017_sessie2_taskrobotEngagement,Lin,invisible,13,1
120900,120900,51017_sessie2_taskrobotEngagement,Lin,invisible,14,1
120901,120901,51017_sessie2_taskrobotEngagement,Lin,invisible,15,1
120902,120902,51017_sessie2_taskrobotEngagement,Lin,invisible,16,1
120903,120903,51017_sessie2_taskrobotEngagement,Lin,invisible,17,1
120904,120904,51017_sessie2_taskrobotEngagement,Lin,invisible,18,1
120905,120905,51017_sessie2_taskrobotEngagement,Lin,invisible,19,1
120906,120906,51017_sessie2_taskrobotEngagement,Lin,invisible,20,1
120907,120907,51017_sessie2_taskrobotEngagement,Lin,invisible,21,1
120908,120908,51017_sessie2_taskrobotEngagement,Lin,invisible,22,1
120909,120909,51017_sessie2_taskrobotEngagement,Lin,invisible,23,1
120910,120910,51017_sessie2_taskrobotEngagement,Lin,invisible,24,1
120911,120911,51017_sessie2_taskrobotEngagement,Lin,invisible,25,1
120912,120912,51017_sessie2_taskrobotEngagement,Lin,invisible,26,1
120913,120913,51017_sessie2_taskrobotEngagement,Lin,invisible,27,1
120914,120914,51017_sessie2_taskrobotEngagement,Lin,invisible,28,1
120915,120915,51017_sessie2_taskrobotEngagement,Lin,invisible,29,1
120916,120916,51017_sessie2_taskrobotEngagement,Lin,invisible,30,1
120917,120917,51017_sessie2_taskrobotEngagement,Lin,invisible,31,1
120918,120918,51017_sessie2_taskrobotEngagement,Lin,invisible,32,1
120919,120919,51017_sessie2_taskrobotEngagement,Lin,invisible,33,1
120920,120920,51017_sessie2_taskrobotEngagement,Lin,invisible,34,1
120921,120921,51017_sessie2_taskrobotEngagement,Lin,invisible,35,1
120922,120922,51017_sessie2_taskrobotEngagement,Lin,invisible,36,1
120923,120923,51017_sessie2_taskrobotEngagement,Lin,invisible,37,1
120924,120924,51017_sessie2_taskrobotEngagement,Lin,invisible,38,1
