,Unnamed: 0,file,annotator,case,framenumber,class
36746,36746,51011_sessie3_taskrobotEngagement,Daen,invisible,0,1
36747,36747,51011_sessie3_taskrobotEngagement,Daen,invisible,1,1
36748,36748,51011_sessie3_taskrobotEngagement,Daen,invisible,2,1
36749,36749,51011_sessie3_taskrobotEngagement,Daen,invisible,3,1
36750,36750,51011_sessie3_taskrobotEngagement,Daen,invisible,4,1
36751,36751,51011_sessie3_taskrobotEngagement,Daen,invisible,5,1
36752,36752,51011_sessie3_taskrobotEngagement,Daen,invisible,6,1
36753,36753,51011_sessie3_taskrobotEngagement,Daen,invisible,7,1
36754,36754,51011_sessie3_taskrobotEngagement,Daen,invisible,8,1
36755,36755,51011_sessie3_taskrobotEngagement,Daen,invisible,9,1
36756,36756,51011_sessie3_taskrobotEngagement,Daen,invisible,10,1
36757,36757,51011_sessie3_taskrobotEngagement,Daen,invisible,11,1
36758,36758,51011_sessie3_taskrobotEngagement,Daen,invisible,12,1
36759,36759,51011_sessie3_taskrobotEngagement,Daen,invisible,13,1
36760,36760,51011_sessie3_taskrobotEngagement,Daen,invisible,14,1
36761,36761,51011_sessie3_taskrobotEngagement,Daen,invisible,15,1
36762,36762,51011_sessie3_taskrobotEngagement,Daen,invisible,16,1
36763,36763,51011_sessie3_taskrobotEngagement,Daen,invisible,17,1
36764,36764,51011_sessie3_taskrobotEngagement,Daen,invisible,18,1
36765,36765,51011_sessie3_taskrobotEngagement,Daen,invisible,19,1
36766,36766,51011_sessie3_taskrobotEngagement,Daen,invisible,20,1
36767,36767,51011_sessie3_taskrobotEngagement,Daen,invisible,21,1
36768,36768,51011_sessie3_taskrobotEngagement,Daen,invisible,22,1
36769,36769,51011_sessie3_taskrobotEngagement,Daen,invisible,23,1
36770,36770,51011_sessie3_taskrobotEngagement,Daen,invisible,24,1
36771,36771,51011_sessie3_taskrobotEngagement,Daen,invisible,25,1
36772,36772,51011_sessie3_taskrobotEngagement,Daen,invisible,26,1
36773,36773,51011_sessie3_taskrobotEngagement,Daen,invisible,27,1
36774,36774,51011_sessie3_taskrobotEngagement,Daen,invisible,28,1
36775,36775,51011_sessie3_taskrobotEngagement,Daen,invisible,29,1
36776,36776,51011_sessie3_taskrobotEngagement,Daen,invisible,30,1
36777,36777,51011_sessie3_taskrobotEngagement,Daen,invisible,31,1
36778,36778,51011_sessie3_taskrobotEngagement,Daen,invisible,32,1
36779,36779,51011_sessie3_taskrobotEngagement,Daen,invisible,33,1
36780,36780,51011_sessie3_taskrobotEngagement,Daen,invisible,34,1
36781,36781,51011_sessie3_taskrobotEngagement,Daen,invisible,35,1
36782,36782,51011_sessie3_taskrobotEngagement,Daen,invisible,36,1
36783,36783,51011_sessie3_taskrobotEngagement,Daen,invisible,37,1
36784,36784,51011_sessie3_taskrobotEngagement,Daen,invisible,38,1
36785,36785,51011_sessie3_taskrobotEngagement,Daen,invisible,39,1
36786,36786,51011_sessie3_taskrobotEngagement,Daen,invisible,40,1
36787,36787,51011_sessie3_taskrobotEngagement,Daen,invisible,41,1
36788,36788,51011_sessie3_taskrobotEngagement,Daen,invisible,42,1
36789,36789,51011_sessie3_taskrobotEngagement,Daen,invisible,43,1
36790,36790,51011_sessie3_taskrobotEngagement,Daen,invisible,44,1
36791,36791,51011_sessie3_taskrobotEngagement,Daen,invisible,45,1
36792,36792,51011_sessie3_taskrobotEngagement,Daen,invisible,46,1
36793,36793,51011_sessie3_taskrobotEngagement,Daen,invisible,47,1
36794,36794,51011_sessie3_taskrobotEngagement,Daen,invisible,48,1
36795,36795,51011_sessie3_taskrobotEngagement,Daen,invisible,49,1
36796,36796,51011_sessie3_taskrobotEngagement,Daen,invisible,50,1
36797,36797,51011_sessie3_taskrobotEngagement,Daen,invisible,51,1
36798,36798,51011_sessie3_taskrobotEngagement,Daen,invisible,52,1
36799,36799,51011_sessie3_taskrobotEngagement,Daen,invisible,53,1
36800,36800,51011_sessie3_taskrobotEngagement,Daen,invisible,54,1
36801,36801,51011_sessie3_taskrobotEngagement,Daen,invisible,55,1
36802,36802,51011_sessie3_taskrobotEngagement,Daen,invisible,56,1
36803,36803,51011_sessie3_taskrobotEngagement,Daen,invisible,57,1
36804,36804,51011_sessie3_taskrobotEngagement,Daen,invisible,58,1
36805,36805,51011_sessie3_taskrobotEngagement,Daen,invisible,59,1
36806,36806,51011_sessie3_taskrobotEngagement,Daen,invisible,60,1
36807,36807,51011_sessie3_taskrobotEngagement,Daen,invisible,61,1
36808,36808,51011_sessie3_taskrobotEngagement,Daen,invisible,62,1
36809,36809,51011_sessie3_taskrobotEngagement,Daen,invisible,63,1
36810,36810,51011_sessie3_taskrobotEngagement,Daen,invisible,64,1
36811,36811,51011_sessie3_taskrobotEngagement,Daen,invisible,65,1
36812,36812,51011_sessie3_taskrobotEngagement,Daen,invisible,66,1
36813,36813,51011_sessie3_taskrobotEngagement,Daen,invisible,67,1
36814,36814,51011_sessie3_taskrobotEngagement,Daen,invisible,68,1
36815,36815,51011_sessie3_taskrobotEngagement,Daen,invisible,69,1
36816,36816,51011_sessie3_taskrobotEngagement,Daen,invisible,70,1
36817,36817,51011_sessie3_taskrobotEngagement,Daen,invisible,71,1
