,Unnamed: 0,file,case,framenumber,class
8212,8212,51014_sessie2_taskrobotEngagement,invisible,0,0
8213,8213,51014_sessie2_taskrobotEngagement,invisible,1,0
8214,8214,51014_sessie2_taskrobotEngagement,invisible,2,0
8215,8215,51014_sessie2_taskrobotEngagement,invisible,3,0
8216,8216,51014_sessie2_taskrobotEngagement,invisible,4,0
8217,8217,51014_sessie2_taskrobotEngagement,invisible,5,0
8218,8218,51014_sessie2_taskrobotEngagement,invisible,6,0
8219,8219,51014_sessie2_taskrobotEngagement,invisible,7,0
8220,8220,51014_sessie2_taskrobotEngagement,invisible,8,0
8221,8221,51014_sessie2_taskrobotEngagement,invisible,9,0
8222,8222,51014_sessie2_taskrobotEngagement,invisible,10,0
8223,8223,51014_sessie2_taskrobotEngagement,invisible,11,0
8224,8224,51014_sessie2_taskrobotEngagement,invisible,12,0
8225,8225,51014_sessie2_taskrobotEngagement,invisible,13,0
8226,8226,51014_sessie2_taskrobotEngagement,invisible,14,0
8227,8227,51014_sessie2_taskrobotEngagement,invisible,15,0
8228,8228,51014_sessie2_taskrobotEngagement,invisible,16,0
8229,8229,51014_sessie2_taskrobotEngagement,invisible,17,0
8230,8230,51014_sessie2_taskrobotEngagement,invisible,18,0
8231,8231,51014_sessie2_taskrobotEngagement,invisible,19,0
8232,8232,51014_sessie2_taskrobotEngagement,invisible,20,0
8233,8233,51014_sessie2_taskrobotEngagement,invisible,21,0
8234,8234,51014_sessie2_taskrobotEngagement,invisible,22,0
8235,8235,51014_sessie2_taskrobotEngagement,invisible,23,0
8236,8236,51014_sessie2_taskrobotEngagement,invisible,24,0
8237,8237,51014_sessie2_taskrobotEngagement,invisible,25,0
8238,8238,51014_sessie2_taskrobotEngagement,invisible,26,0
8239,8239,51014_sessie2_taskrobotEngagement,invisible,27,0
8240,8240,51014_sessie2_taskrobotEngagement,invisible,28,0
8241,8241,51014_sessie2_taskrobotEngagement,invisible,29,0
8242,8242,51014_sessie2_taskrobotEngagement,invisible,30,0
8243,8243,51014_sessie2_taskrobotEngagement,invisible,31,0
8244,8244,51014_sessie2_taskrobotEngagement,invisible,32,0
8245,8245,51014_sessie2_taskrobotEngagement,invisible,33,0
8246,8246,51014_sessie2_taskrobotEngagement,invisible,34,0
8247,8247,51014_sessie2_taskrobotEngagement,invisible,35,0
8248,8248,51014_sessie2_taskrobotEngagement,invisible,36,0
8249,8249,51014_sessie2_taskrobotEngagement,invisible,37,0
8250,8250,51014_sessie2_taskrobotEngagement,invisible,38,0
8251,8251,51014_sessie2_taskrobotEngagement,invisible,39,0
8252,8252,51014_sessie2_taskrobotEngagement,invisible,40,0
8253,8253,51014_sessie2_taskrobotEngagement,invisible,41,0
8254,8254,51014_sessie2_taskrobotEngagement,invisible,42,0
8255,8255,51014_sessie2_taskrobotEngagement,invisible,43,0
8256,8256,51014_sessie2_taskrobotEngagement,invisible,44,0
8257,8257,51014_sessie2_taskrobotEngagement,invisible,45,0
8258,8258,51014_sessie2_taskrobotEngagement,invisible,46,0
8259,8259,51014_sessie2_taskrobotEngagement,invisible,47,0
8260,8260,51014_sessie2_taskrobotEngagement,invisible,48,0
8261,8261,51014_sessie2_taskrobotEngagement,invisible,49,0
8262,8262,51014_sessie2_taskrobotEngagement,invisible,50,0
8263,8263,51014_sessie2_taskrobotEngagement,invisible,51,0
8264,8264,51014_sessie2_taskrobotEngagement,invisible,52,0
8265,8265,51014_sessie2_taskrobotEngagement,invisible,53,0
8266,8266,51014_sessie2_taskrobotEngagement,invisible,54,0
8267,8267,51014_sessie2_taskrobotEngagement,invisible,55,0
8268,8268,51014_sessie2_taskrobotEngagement,invisible,56,0
8269,8269,51014_sessie2_taskrobotEngagement,invisible,57,0
8270,8270,51014_sessie2_taskrobotEngagement,invisible,58,0
8271,8271,51014_sessie2_taskrobotEngagement,invisible,59,0
8272,8272,51014_sessie2_taskrobotEngagement,invisible,60,0
8273,8273,51014_sessie2_taskrobotEngagement,invisible,61,0
8274,8274,51014_sessie2_taskrobotEngagement,invisible,62,0
8275,8275,51014_sessie2_taskrobotEngagement,invisible,63,0
8276,8276,51014_sessie2_taskrobotEngagement,invisible,64,0
8277,8277,51014_sessie2_taskrobotEngagement,invisible,65,0
8278,8278,51014_sessie2_taskrobotEngagement,invisible,66,0
8279,8279,51014_sessie2_taskrobotEngagement,invisible,67,0
8280,8280,51014_sessie2_taskrobotEngagement,invisible,68,0
8281,8281,51014_sessie2_taskrobotEngagement,invisible,69,0
8282,8282,51014_sessie2_taskrobotEngagement,invisible,70,0
8283,8283,51014_sessie2_taskrobotEngagement,invisible,71,0
8284,8284,51014_sessie2_taskrobotEngagement,invisible,72,0
8285,8285,51014_sessie2_taskrobotEngagement,invisible,73,0
8286,8286,51014_sessie2_taskrobotEngagement,invisible,74,0
8287,8287,51014_sessie2_taskrobotEngagement,invisible,75,0
8288,8288,51014_sessie2_taskrobotEngagement,invisible,76,0
8289,8289,51014_sessie2_taskrobotEngagement,invisible,77,0
8290,8290,51014_sessie2_taskrobotEngagement,invisible,78,0
8291,8291,51014_sessie2_taskrobotEngagement,invisible,79,0
8292,8292,51014_sessie2_taskrobotEngagement,invisible,80,0
8293,8293,51014_sessie2_taskrobotEngagement,invisible,81,0
8294,8294,51014_sessie2_taskrobotEngagement,invisible,82,0
8295,8295,51014_sessie2_taskrobotEngagement,invisible,83,0
8296,8296,51014_sessie2_taskrobotEngagement,invisible,84,0
8297,8297,51014_sessie2_taskrobotEngagement,invisible,85,0
8298,8298,51014_sessie2_taskrobotEngagement,invisible,86,0
8299,8299,51014_sessie2_taskrobotEngagement,invisible,87,0
8300,8300,51014_sessie2_taskrobotEngagement,invisible,88,0
8301,8301,51014_sessie2_taskrobotEngagement,invisible,89,0
8302,8302,51014_sessie2_taskrobotEngagement,invisible,90,0
8303,8303,51014_sessie2_taskrobotEngagement,invisible,91,0
8304,8304,51014_sessie2_taskrobotEngagement,invisible,92,0
8305,8305,51014_sessie2_taskrobotEngagement,invisible,93,0
8306,8306,51014_sessie2_taskrobotEngagement,invisible,94,0
8307,8307,51014_sessie2_taskrobotEngagement,invisible,95,0
8308,8308,51014_sessie2_taskrobotEngagement,invisible,96,0
8309,8309,51014_sessie2_taskrobotEngagement,invisible,97,0
8310,8310,51014_sessie2_taskrobotEngagement,invisible,98,0
8311,8311,51014_sessie2_taskrobotEngagement,invisible,99,0
8312,8312,51014_sessie2_taskrobotEngagement,invisible,100,0
8313,8313,51014_sessie2_taskrobotEngagement,invisible,101,0
8314,8314,51014_sessie2_taskrobotEngagement,invisible,102,0
8315,8315,51014_sessie2_taskrobotEngagement,invisible,103,0
8316,8316,51014_sessie2_taskrobotEngagement,invisible,104,0
8317,8317,51014_sessie2_taskrobotEngagement,invisible,105,0
8318,8318,51014_sessie2_taskrobotEngagement,invisible,106,0
8319,8319,51014_sessie2_taskrobotEngagement,invisible,107,0
8320,8320,51014_sessie2_taskrobotEngagement,invisible,108,0
8321,8321,51014_sessie2_taskrobotEngagement,invisible,109,0
8322,8322,51014_sessie2_taskrobotEngagement,invisible,110,0
8323,8323,51014_sessie2_taskrobotEngagement,invisible,111,0
8324,8324,51014_sessie2_taskrobotEngagement,invisible,112,0
8325,8325,51014_sessie2_taskrobotEngagement,invisible,113,0
