,Unnamed: 0,file,annotator,case,framenumber,class
66539,66539,33002_sessie1_taskrobotEngagement,Daen,visible,0,2
66540,66540,33002_sessie1_taskrobotEngagement,Daen,visible,1,2
66541,66541,33002_sessie1_taskrobotEngagement,Daen,visible,2,2
66542,66542,33002_sessie1_taskrobotEngagement,Daen,visible,3,2
66543,66543,33002_sessie1_taskrobotEngagement,Daen,visible,4,2
66544,66544,33002_sessie1_taskrobotEngagement,Daen,visible,5,2
66545,66545,33002_sessie1_taskrobotEngagement,Daen,visible,6,2
66546,66546,33002_sessie1_taskrobotEngagement,Daen,visible,7,2
66547,66547,33002_sessie1_taskrobotEngagement,Daen,visible,8,2
66548,66548,33002_sessie1_taskrobotEngagement,Daen,visible,9,2
66549,66549,33002_sessie1_taskrobotEngagement,Daen,visible,10,2
66550,66550,33002_sessie1_taskrobotEngagement,Daen,visible,11,2
66551,66551,33002_sessie1_taskrobotEngagement,Daen,visible,12,2
66552,66552,33002_sessie1_taskrobotEngagement,Daen,visible,13,2
66553,66553,33002_sessie1_taskrobotEngagement,Daen,visible,14,2
66554,66554,33002_sessie1_taskrobotEngagement,Daen,visible,15,2
66555,66555,33002_sessie1_taskrobotEngagement,Daen,visible,16,2
66556,66556,33002_sessie1_taskrobotEngagement,Daen,visible,17,2
66557,66557,33002_sessie1_taskrobotEngagement,Daen,visible,18,2
66558,66558,33002_sessie1_taskrobotEngagement,Daen,visible,19,2
66559,66559,33002_sessie1_taskrobotEngagement,Daen,visible,20,2
66560,66560,33002_sessie1_taskrobotEngagement,Daen,visible,21,2
66561,66561,33002_sessie1_taskrobotEngagement,Daen,visible,22,2
66562,66562,33002_sessie1_taskrobotEngagement,Daen,visible,23,2
66563,66563,33002_sessie1_taskrobotEngagement,Daen,visible,24,2
66564,66564,33002_sessie1_taskrobotEngagement,Daen,visible,25,2
66565,66565,33002_sessie1_taskrobotEngagement,Daen,visible,26,2
66566,66566,33002_sessie1_taskrobotEngagement,Daen,visible,27,2
66567,66567,33002_sessie1_taskrobotEngagement,Daen,visible,28,2
66568,66568,33002_sessie1_taskrobotEngagement,Daen,visible,29,2
66569,66569,33002_sessie1_taskrobotEngagement,Daen,visible,30,2
66570,66570,33002_sessie1_taskrobotEngagement,Daen,visible,31,2
66571,66571,33002_sessie1_taskrobotEngagement,Daen,visible,32,2
66572,66572,33002_sessie1_taskrobotEngagement,Daen,visible,33,2
66573,66573,33002_sessie1_taskrobotEngagement,Daen,visible,34,2
66574,66574,33002_sessie1_taskrobotEngagement,Daen,visible,35,2
66575,66575,33002_sessie1_taskrobotEngagement,Daen,visible,36,2
66576,66576,33002_sessie1_taskrobotEngagement,Daen,visible,37,2
66577,66577,33002_sessie1_taskrobotEngagement,Daen,visible,38,2
66578,66578,33002_sessie1_taskrobotEngagement,Daen,visible,39,2
66579,66579,33002_sessie1_taskrobotEngagement,Daen,visible,40,2
66580,66580,33002_sessie1_taskrobotEngagement,Daen,visible,41,2
66581,66581,33002_sessie1_taskrobotEngagement,Daen,visible,42,2
66582,66582,33002_sessie1_taskrobotEngagement,Daen,visible,43,2
66583,66583,33002_sessie1_taskrobotEngagement,Daen,visible,44,2
66584,66584,33002_sessie1_taskrobotEngagement,Daen,visible,45,2
66585,66585,33002_sessie1_taskrobotEngagement,Daen,visible,46,2
66586,66586,33002_sessie1_taskrobotEngagement,Daen,visible,47,2
66587,66587,33002_sessie1_taskrobotEngagement,Daen,visible,48,2
66588,66588,33002_sessie1_taskrobotEngagement,Daen,visible,49,2
66589,66589,33002_sessie1_taskrobotEngagement,Daen,visible,50,2
66590,66590,33002_sessie1_taskrobotEngagement,Daen,visible,51,2
66591,66591,33002_sessie1_taskrobotEngagement,Daen,visible,52,2
66592,66592,33002_sessie1_taskrobotEngagement,Daen,visible,53,2
66593,66593,33002_sessie1_taskrobotEngagement,Daen,visible,54,2
66594,66594,33002_sessie1_taskrobotEngagement,Daen,visible,55,2
66595,66595,33002_sessie1_taskrobotEngagement,Daen,visible,56,2
66596,66596,33002_sessie1_taskrobotEngagement,Daen,visible,57,2
66597,66597,33002_sessie1_taskrobotEngagement,Daen,visible,58,2
66598,66598,33002_sessie1_taskrobotEngagement,Daen,visible,59,2
66599,66599,33002_sessie1_taskrobotEngagement,Daen,visible,60,2
66600,66600,33002_sessie1_taskrobotEngagement,Daen,visible,61,2
66601,66601,33002_sessie1_taskrobotEngagement,Daen,visible,62,2
66602,66602,33002_sessie1_taskrobotEngagement,Daen,visible,63,2
66603,66603,33002_sessie1_taskrobotEngagement,Daen,visible,64,2
66604,66604,33002_sessie1_taskrobotEngagement,Daen,visible,65,2
66605,66605,33002_sessie1_taskrobotEngagement,Daen,visible,66,2
66606,66606,33002_sessie1_taskrobotEngagement,Daen,visible,67,2
66607,66607,33002_sessie1_taskrobotEngagement,Daen,visible,68,2
66608,66608,33002_sessie1_taskrobotEngagement,Daen,visible,69,2
66609,66609,33002_sessie1_taskrobotEngagement,Daen,visible,70,2
66610,66610,33002_sessie1_taskrobotEngagement,Daen,visible,71,2
66611,66611,33002_sessie1_taskrobotEngagement,Daen,visible,72,2
66612,66612,33002_sessie1_taskrobotEngagement,Daen,visible,73,2
66613,66613,33002_sessie1_taskrobotEngagement,Daen,visible,74,2
66614,66614,33002_sessie1_taskrobotEngagement,Daen,visible,75,2
