,Unnamed: 0,file,case,framenumber,class
36461,36461,33006_sessie1_taskrobotEngagement,visible,0,2
36462,36462,33006_sessie1_taskrobotEngagement,visible,1,2
36463,36463,33006_sessie1_taskrobotEngagement,visible,2,2
36464,36464,33006_sessie1_taskrobotEngagement,visible,3,2
36465,36465,33006_sessie1_taskrobotEngagement,visible,4,2
36466,36466,33006_sessie1_taskrobotEngagement,visible,5,2
36467,36467,33006_sessie1_taskrobotEngagement,visible,6,2
36468,36468,33006_sessie1_taskrobotEngagement,visible,7,2
36469,36469,33006_sessie1_taskrobotEngagement,visible,8,2
36470,36470,33006_sessie1_taskrobotEngagement,visible,9,2
36471,36471,33006_sessie1_taskrobotEngagement,visible,10,2
36472,36472,33006_sessie1_taskrobotEngagement,visible,11,2
36473,36473,33006_sessie1_taskrobotEngagement,visible,12,2
36474,36474,33006_sessie1_taskrobotEngagement,visible,13,2
36475,36475,33006_sessie1_taskrobotEngagement,visible,14,2
36476,36476,33006_sessie1_taskrobotEngagement,visible,15,2
36477,36477,33006_sessie1_taskrobotEngagement,visible,16,2
36478,36478,33006_sessie1_taskrobotEngagement,visible,17,2
36479,36479,33006_sessie1_taskrobotEngagement,visible,18,2
36480,36480,33006_sessie1_taskrobotEngagement,visible,19,2
36481,36481,33006_sessie1_taskrobotEngagement,visible,20,2
36482,36482,33006_sessie1_taskrobotEngagement,visible,21,2
36483,36483,33006_sessie1_taskrobotEngagement,visible,22,2
36484,36484,33006_sessie1_taskrobotEngagement,visible,23,2
36485,36485,33006_sessie1_taskrobotEngagement,visible,24,2
36486,36486,33006_sessie1_taskrobotEngagement,visible,25,2
36487,36487,33006_sessie1_taskrobotEngagement,visible,26,2
36488,36488,33006_sessie1_taskrobotEngagement,visible,27,2
36489,36489,33006_sessie1_taskrobotEngagement,visible,28,2
36490,36490,33006_sessie1_taskrobotEngagement,visible,29,2
36491,36491,33006_sessie1_taskrobotEngagement,visible,30,2
36492,36492,33006_sessie1_taskrobotEngagement,visible,31,2
36493,36493,33006_sessie1_taskrobotEngagement,visible,32,2
36494,36494,33006_sessie1_taskrobotEngagement,visible,33,2
36495,36495,33006_sessie1_taskrobotEngagement,visible,34,2
36496,36496,33006_sessie1_taskrobotEngagement,visible,35,2
36497,36497,33006_sessie1_taskrobotEngagement,visible,36,2
36498,36498,33006_sessie1_taskrobotEngagement,visible,37,2
36499,36499,33006_sessie1_taskrobotEngagement,visible,38,2
36500,36500,33006_sessie1_taskrobotEngagement,visible,39,2
36501,36501,33006_sessie1_taskrobotEngagement,visible,40,2
36502,36502,33006_sessie1_taskrobotEngagement,visible,41,2
36503,36503,33006_sessie1_taskrobotEngagement,visible,42,2
36504,36504,33006_sessie1_taskrobotEngagement,visible,43,2
36505,36505,33006_sessie1_taskrobotEngagement,visible,44,2
36506,36506,33006_sessie1_taskrobotEngagement,visible,45,2
36507,36507,33006_sessie1_taskrobotEngagement,visible,46,2
36508,36508,33006_sessie1_taskrobotEngagement,visible,47,2
36509,36509,33006_sessie1_taskrobotEngagement,visible,48,2
36510,36510,33006_sessie1_taskrobotEngagement,visible,49,2
36511,36511,33006_sessie1_taskrobotEngagement,visible,50,2
36512,36512,33006_sessie1_taskrobotEngagement,visible,51,2
36513,36513,33006_sessie1_taskrobotEngagement,visible,52,2
36514,36514,33006_sessie1_taskrobotEngagement,visible,53,2
36515,36515,33006_sessie1_taskrobotEngagement,visible,54,2
36516,36516,33006_sessie1_taskrobotEngagement,visible,55,2
36517,36517,33006_sessie1_taskrobotEngagement,visible,56,2
36518,36518,33006_sessie1_taskrobotEngagement,visible,57,2
36519,36519,33006_sessie1_taskrobotEngagement,visible,58,2
36520,36520,33006_sessie1_taskrobotEngagement,visible,59,2
36521,36521,33006_sessie1_taskrobotEngagement,visible,60,2
36522,36522,33006_sessie1_taskrobotEngagement,visible,61,2
36523,36523,33006_sessie1_taskrobotEngagement,visible,62,2
36524,36524,33006_sessie1_taskrobotEngagement,visible,63,2
36525,36525,33006_sessie1_taskrobotEngagement,visible,64,2
36526,36526,33006_sessie1_taskrobotEngagement,visible,65,2
36527,36527,33006_sessie1_taskrobotEngagement,visible,66,2
