,Unnamed: 0,file,annotator,case,framenumber,class
203641,203641,33002_sessie1_taskrobotEngagement,Ronald,visible,0,1
203642,203642,33002_sessie1_taskrobotEngagement,Ronald,visible,1,1
203643,203643,33002_sessie1_taskrobotEngagement,Ronald,visible,2,1
203644,203644,33002_sessie1_taskrobotEngagement,Ronald,visible,3,1
203645,203645,33002_sessie1_taskrobotEngagement,Ronald,visible,4,1
203646,203646,33002_sessie1_taskrobotEngagement,Ronald,visible,5,1
203647,203647,33002_sessie1_taskrobotEngagement,Ronald,visible,6,1
203648,203648,33002_sessie1_taskrobotEngagement,Ronald,visible,7,1
203649,203649,33002_sessie1_taskrobotEngagement,Ronald,visible,8,1
203650,203650,33002_sessie1_taskrobotEngagement,Ronald,visible,9,1
203651,203651,33002_sessie1_taskrobotEngagement,Ronald,visible,10,1
203652,203652,33002_sessie1_taskrobotEngagement,Ronald,visible,11,1
203653,203653,33002_sessie1_taskrobotEngagement,Ronald,visible,12,2
203654,203654,33002_sessie1_taskrobotEngagement,Ronald,visible,13,2
203655,203655,33002_sessie1_taskrobotEngagement,Ronald,visible,14,2
203656,203656,33002_sessie1_taskrobotEngagement,Ronald,visible,15,2
203657,203657,33002_sessie1_taskrobotEngagement,Ronald,visible,16,2
203658,203658,33002_sessie1_taskrobotEngagement,Ronald,visible,17,2
203659,203659,33002_sessie1_taskrobotEngagement,Ronald,visible,18,2
203660,203660,33002_sessie1_taskrobotEngagement,Ronald,visible,19,2
203661,203661,33002_sessie1_taskrobotEngagement,Ronald,visible,20,2
203662,203662,33002_sessie1_taskrobotEngagement,Ronald,visible,21,2
203663,203663,33002_sessie1_taskrobotEngagement,Ronald,visible,22,2
203664,203664,33002_sessie1_taskrobotEngagement,Ronald,visible,23,2
203665,203665,33002_sessie1_taskrobotEngagement,Ronald,visible,24,2
203666,203666,33002_sessie1_taskrobotEngagement,Ronald,visible,25,2
203667,203667,33002_sessie1_taskrobotEngagement,Ronald,visible,26,2
203668,203668,33002_sessie1_taskrobotEngagement,Ronald,visible,27,2
203669,203669,33002_sessie1_taskrobotEngagement,Ronald,visible,28,2
