,Unnamed: 0,file,case,framenumber,class
48301,48301,51017_sessie1_taskrobotEngagement,invisible,0,1
48302,48302,51017_sessie1_taskrobotEngagement,invisible,1,1
48303,48303,51017_sessie1_taskrobotEngagement,invisible,2,1
48304,48304,51017_sessie1_taskrobotEngagement,invisible,3,1
48305,48305,51017_sessie1_taskrobotEngagement,invisible,4,1
48306,48306,51017_sessie1_taskrobotEngagement,invisible,5,1
48307,48307,51017_sessie1_taskrobotEngagement,invisible,6,1
48308,48308,51017_sessie1_taskrobotEngagement,invisible,7,1
48309,48309,51017_sessie1_taskrobotEngagement,invisible,8,1
48310,48310,51017_sessie1_taskrobotEngagement,invisible,9,1
48311,48311,51017_sessie1_taskrobotEngagement,invisible,10,1
48312,48312,51017_sessie1_taskrobotEngagement,invisible,11,1
48313,48313,51017_sessie1_taskrobotEngagement,invisible,12,1
48314,48314,51017_sessie1_taskrobotEngagement,invisible,13,1
48315,48315,51017_sessie1_taskrobotEngagement,invisible,14,1
48316,48316,51017_sessie1_taskrobotEngagement,invisible,15,1
48317,48317,51017_sessie1_taskrobotEngagement,invisible,16,1
48318,48318,51017_sessie1_taskrobotEngagement,invisible,17,1
48319,48319,51017_sessie1_taskrobotEngagement,invisible,18,1
48320,48320,51017_sessie1_taskrobotEngagement,invisible,19,1
48321,48321,51017_sessie1_taskrobotEngagement,invisible,20,1
48322,48322,51017_sessie1_taskrobotEngagement,invisible,21,1
48323,48323,51017_sessie1_taskrobotEngagement,invisible,22,1
48324,48324,51017_sessie1_taskrobotEngagement,invisible,23,1
48325,48325,51017_sessie1_taskrobotEngagement,invisible,24,1
48326,48326,51017_sessie1_taskrobotEngagement,invisible,25,1
48327,48327,51017_sessie1_taskrobotEngagement,invisible,26,1
48328,48328,51017_sessie1_taskrobotEngagement,invisible,27,1
48329,48329,51017_sessie1_taskrobotEngagement,invisible,28,1
48330,48330,51017_sessie1_taskrobotEngagement,invisible,29,1
48331,48331,51017_sessie1_taskrobotEngagement,invisible,30,1
48332,48332,51017_sessie1_taskrobotEngagement,invisible,31,1
48333,48333,51017_sessie1_taskrobotEngagement,invisible,32,1
48334,48334,51017_sessie1_taskrobotEngagement,invisible,33,1
48335,48335,51017_sessie1_taskrobotEngagement,invisible,34,1
48336,48336,51017_sessie1_taskrobotEngagement,invisible,35,1
48337,48337,51017_sessie1_taskrobotEngagement,invisible,36,1
48338,48338,51017_sessie1_taskrobotEngagement,invisible,37,1
48339,48339,51017_sessie1_taskrobotEngagement,invisible,38,1
48340,48340,51017_sessie1_taskrobotEngagement,invisible,39,1
48341,48341,51017_sessie1_taskrobotEngagement,invisible,40,1
48342,48342,51017_sessie1_taskrobotEngagement,invisible,41,1
48343,48343,51017_sessie1_taskrobotEngagement,invisible,42,1
48344,48344,51017_sessie1_taskrobotEngagement,invisible,43,1
48345,48345,51017_sessie1_taskrobotEngagement,invisible,44,1
48346,48346,51017_sessie1_taskrobotEngagement,invisible,45,1
48347,48347,51017_sessie1_taskrobotEngagement,invisible,46,1
48348,48348,51017_sessie1_taskrobotEngagement,invisible,47,1
48349,48349,51017_sessie1_taskrobotEngagement,invisible,48,1
48350,48350,51017_sessie1_taskrobotEngagement,invisible,49,1
48351,48351,51017_sessie1_taskrobotEngagement,invisible,50,1
48352,48352,51017_sessie1_taskrobotEngagement,invisible,51,1
48353,48353,51017_sessie1_taskrobotEngagement,invisible,52,1
48354,48354,51017_sessie1_taskrobotEngagement,invisible,53,1
48355,48355,51017_sessie1_taskrobotEngagement,invisible,54,1
48356,48356,51017_sessie1_taskrobotEngagement,invisible,55,1
48357,48357,51017_sessie1_taskrobotEngagement,invisible,56,1
48358,48358,51017_sessie1_taskrobotEngagement,invisible,57,1
48359,48359,51017_sessie1_taskrobotEngagement,invisible,58,1
48360,48360,51017_sessie1_taskrobotEngagement,invisible,59,1
48361,48361,51017_sessie1_taskrobotEngagement,invisible,60,1
48362,48362,51017_sessie1_taskrobotEngagement,invisible,61,1
48363,48363,51017_sessie1_taskrobotEngagement,invisible,62,1
48364,48364,51017_sessie1_taskrobotEngagement,invisible,63,1
48365,48365,51017_sessie1_taskrobotEngagement,invisible,64,1
48366,48366,51017_sessie1_taskrobotEngagement,invisible,65,1
48367,48367,51017_sessie1_taskrobotEngagement,invisible,66,1
48368,48368,51017_sessie1_taskrobotEngagement,invisible,67,1
48369,48369,51017_sessie1_taskrobotEngagement,invisible,68,1
48370,48370,51017_sessie1_taskrobotEngagement,invisible,69,1
48371,48371,51017_sessie1_taskrobotEngagement,invisible,70,1
48372,48372,51017_sessie1_taskrobotEngagement,invisible,71,1
48373,48373,51017_sessie1_taskrobotEngagement,invisible,72,1
48374,48374,51017_sessie1_taskrobotEngagement,invisible,73,1
48375,48375,51017_sessie1_taskrobotEngagement,invisible,74,1
48376,48376,51017_sessie1_taskrobotEngagement,invisible,75,1
48377,48377,51017_sessie1_taskrobotEngagement,invisible,76,1
48378,48378,51017_sessie1_taskrobotEngagement,invisible,77,1
48379,48379,51017_sessie1_taskrobotEngagement,invisible,78,1
48380,48380,51017_sessie1_taskrobotEngagement,invisible,79,1
48381,48381,51017_sessie1_taskrobotEngagement,invisible,80,1
48382,48382,51017_sessie1_taskrobotEngagement,invisible,81,1
48383,48383,51017_sessie1_taskrobotEngagement,invisible,82,1
48384,48384,51017_sessie1_taskrobotEngagement,invisible,83,1
48385,48385,51017_sessie1_taskrobotEngagement,invisible,84,1
48386,48386,51017_sessie1_taskrobotEngagement,invisible,85,1
48387,48387,51017_sessie1_taskrobotEngagement,invisible,86,1
48388,48388,51017_sessie1_taskrobotEngagement,invisible,87,1
48389,48389,51017_sessie1_taskrobotEngagement,invisible,88,1
48390,48390,51017_sessie1_taskrobotEngagement,invisible,89,1
48391,48391,51017_sessie1_taskrobotEngagement,invisible,90,1
48392,48392,51017_sessie1_taskrobotEngagement,invisible,91,1
48393,48393,51017_sessie1_taskrobotEngagement,invisible,92,1
48394,48394,51017_sessie1_taskrobotEngagement,invisible,93,1
48395,48395,51017_sessie1_taskrobotEngagement,invisible,94,1
48396,48396,51017_sessie1_taskrobotEngagement,invisible,95,1
48397,48397,51017_sessie1_taskrobotEngagement,invisible,96,1
48398,48398,51017_sessie1_taskrobotEngagement,invisible,97,1
48399,48399,51017_sessie1_taskrobotEngagement,invisible,98,1
48400,48400,51017_sessie1_taskrobotEngagement,invisible,99,1
48401,48401,51017_sessie1_taskrobotEngagement,invisible,100,1
48402,48402,51017_sessie1_taskrobotEngagement,invisible,101,1
48403,48403,51017_sessie1_taskrobotEngagement,invisible,102,1
48404,48404,51017_sessie1_taskrobotEngagement,invisible,103,1
48405,48405,51017_sessie1_taskrobotEngagement,invisible,104,1
48406,48406,51017_sessie1_taskrobotEngagement,invisible,105,1
48407,48407,51017_sessie1_taskrobotEngagement,invisible,106,1
48408,48408,51017_sessie1_taskrobotEngagement,invisible,107,1
48409,48409,51017_sessie1_taskrobotEngagement,invisible,108,1
48410,48410,51017_sessie1_taskrobotEngagement,invisible,109,1
48411,48411,51017_sessie1_taskrobotEngagement,invisible,110,1
48412,48412,51017_sessie1_taskrobotEngagement,invisible,111,1
