,Unnamed: 0,file,case,framenumber,class
45686,45686,51016_sessie1_taskrobotEngagement,invisible,0,2
45687,45687,51016_sessie1_taskrobotEngagement,invisible,1,2
45688,45688,51016_sessie1_taskrobotEngagement,invisible,2,2
45689,45689,51016_sessie1_taskrobotEngagement,invisible,3,2
45690,45690,51016_sessie1_taskrobotEngagement,invisible,4,2
45691,45691,51016_sessie1_taskrobotEngagement,invisible,5,2
45692,45692,51016_sessie1_taskrobotEngagement,invisible,6,2
45693,45693,51016_sessie1_taskrobotEngagement,invisible,7,2
45694,45694,51016_sessie1_taskrobotEngagement,invisible,8,2
45695,45695,51016_sessie1_taskrobotEngagement,invisible,9,2
45696,45696,51016_sessie1_taskrobotEngagement,invisible,10,2
45697,45697,51016_sessie1_taskrobotEngagement,invisible,11,2
45698,45698,51016_sessie1_taskrobotEngagement,invisible,12,2
45699,45699,51016_sessie1_taskrobotEngagement,invisible,13,2
45700,45700,51016_sessie1_taskrobotEngagement,invisible,14,2
45701,45701,51016_sessie1_taskrobotEngagement,invisible,15,2
45702,45702,51016_sessie1_taskrobotEngagement,invisible,16,2
45703,45703,51016_sessie1_taskrobotEngagement,invisible,17,2
45704,45704,51016_sessie1_taskrobotEngagement,invisible,18,2
45705,45705,51016_sessie1_taskrobotEngagement,invisible,19,2
45706,45706,51016_sessie1_taskrobotEngagement,invisible,20,2
45707,45707,51016_sessie1_taskrobotEngagement,invisible,21,2
45708,45708,51016_sessie1_taskrobotEngagement,invisible,22,2
45709,45709,51016_sessie1_taskrobotEngagement,invisible,23,2
45710,45710,51016_sessie1_taskrobotEngagement,invisible,24,2
45711,45711,51016_sessie1_taskrobotEngagement,invisible,25,2
45712,45712,51016_sessie1_taskrobotEngagement,invisible,26,2
45713,45713,51016_sessie1_taskrobotEngagement,invisible,27,2
45714,45714,51016_sessie1_taskrobotEngagement,invisible,28,2
45715,45715,51016_sessie1_taskrobotEngagement,invisible,29,2
45716,45716,51016_sessie1_taskrobotEngagement,invisible,30,2
45717,45717,51016_sessie1_taskrobotEngagement,invisible,31,2
45718,45718,51016_sessie1_taskrobotEngagement,invisible,32,2
45719,45719,51016_sessie1_taskrobotEngagement,invisible,33,2
45720,45720,51016_sessie1_taskrobotEngagement,invisible,34,2
45721,45721,51016_sessie1_taskrobotEngagement,invisible,35,2
45722,45722,51016_sessie1_taskrobotEngagement,invisible,36,2
45723,45723,51016_sessie1_taskrobotEngagement,invisible,37,2
45724,45724,51016_sessie1_taskrobotEngagement,invisible,38,2
45725,45725,51016_sessie1_taskrobotEngagement,invisible,39,2
45726,45726,51016_sessie1_taskrobotEngagement,invisible,40,2
45727,45727,51016_sessie1_taskrobotEngagement,invisible,41,2
45728,45728,51016_sessie1_taskrobotEngagement,invisible,42,2
45729,45729,51016_sessie1_taskrobotEngagement,invisible,43,2
45730,45730,51016_sessie1_taskrobotEngagement,invisible,44,2
45731,45731,51016_sessie1_taskrobotEngagement,invisible,45,2
45732,45732,51016_sessie1_taskrobotEngagement,invisible,46,2
45733,45733,51016_sessie1_taskrobotEngagement,invisible,47,2
45734,45734,51016_sessie1_taskrobotEngagement,invisible,48,2
45735,45735,51016_sessie1_taskrobotEngagement,invisible,49,2
45736,45736,51016_sessie1_taskrobotEngagement,invisible,50,2
45737,45737,51016_sessie1_taskrobotEngagement,invisible,51,2
45738,45738,51016_sessie1_taskrobotEngagement,invisible,52,2
45739,45739,51016_sessie1_taskrobotEngagement,invisible,53,2
45740,45740,51016_sessie1_taskrobotEngagement,invisible,54,2
45741,45741,51016_sessie1_taskrobotEngagement,invisible,55,2
45742,45742,51016_sessie1_taskrobotEngagement,invisible,56,2
45743,45743,51016_sessie1_taskrobotEngagement,invisible,57,2
45744,45744,51016_sessie1_taskrobotEngagement,invisible,58,2
45745,45745,51016_sessie1_taskrobotEngagement,invisible,59,2
45746,45746,51016_sessie1_taskrobotEngagement,invisible,60,2
45747,45747,51016_sessie1_taskrobotEngagement,invisible,61,2
45748,45748,51016_sessie1_taskrobotEngagement,invisible,62,2
45749,45749,51016_sessie1_taskrobotEngagement,invisible,63,2
45750,45750,51016_sessie1_taskrobotEngagement,invisible,64,2
45751,45751,51016_sessie1_taskrobotEngagement,invisible,65,2
45752,45752,51016_sessie1_taskrobotEngagement,invisible,66,2
45753,45753,51016_sessie1_taskrobotEngagement,invisible,67,2
45754,45754,51016_sessie1_taskrobotEngagement,invisible,68,2
45755,45755,51016_sessie1_taskrobotEngagement,invisible,69,2
45756,45756,51016_sessie1_taskrobotEngagement,invisible,70,2
45757,45757,51016_sessie1_taskrobotEngagement,invisible,71,2
45758,45758,51016_sessie1_taskrobotEngagement,invisible,72,2
45759,45759,51016_sessie1_taskrobotEngagement,invisible,73,2
45760,45760,51016_sessie1_taskrobotEngagement,invisible,74,2
45761,45761,51016_sessie1_taskrobotEngagement,invisible,75,2
45762,45762,51016_sessie1_taskrobotEngagement,invisible,76,2
45763,45763,51016_sessie1_taskrobotEngagement,invisible,77,2
45764,45764,51016_sessie1_taskrobotEngagement,invisible,78,2
45765,45765,51016_sessie1_taskrobotEngagement,invisible,79,2
45766,45766,51016_sessie1_taskrobotEngagement,invisible,80,2
45767,45767,51016_sessie1_taskrobotEngagement,invisible,81,2
45768,45768,51016_sessie1_taskrobotEngagement,invisible,82,2
45769,45769,51016_sessie1_taskrobotEngagement,invisible,83,2
45770,45770,51016_sessie1_taskrobotEngagement,invisible,84,2
45771,45771,51016_sessie1_taskrobotEngagement,invisible,85,2
45772,45772,51016_sessie1_taskrobotEngagement,invisible,86,2
