,Unnamed: 0,file,case,framenumber,class
34248,34248,33005_sessie1_taskrobotEngagement,visible,0,1
34249,34249,33005_sessie1_taskrobotEngagement,visible,1,1
34250,34250,33005_sessie1_taskrobotEngagement,visible,2,1
34251,34251,33005_sessie1_taskrobotEngagement,visible,3,1
34252,34252,33005_sessie1_taskrobotEngagement,visible,4,1
34253,34253,33005_sessie1_taskrobotEngagement,visible,5,1
34254,34254,33005_sessie1_taskrobotEngagement,visible,6,1
34255,34255,33005_sessie1_taskrobotEngagement,visible,7,1
34256,34256,33005_sessie1_taskrobotEngagement,visible,8,1
34257,34257,33005_sessie1_taskrobotEngagement,visible,9,1
34258,34258,33005_sessie1_taskrobotEngagement,visible,10,1
34259,34259,33005_sessie1_taskrobotEngagement,visible,11,1
34260,34260,33005_sessie1_taskrobotEngagement,visible,12,1
34261,34261,33005_sessie1_taskrobotEngagement,visible,13,1
34262,34262,33005_sessie1_taskrobotEngagement,visible,14,1
34263,34263,33005_sessie1_taskrobotEngagement,visible,15,1
34264,34264,33005_sessie1_taskrobotEngagement,visible,16,1
34265,34265,33005_sessie1_taskrobotEngagement,visible,17,1
34266,34266,33005_sessie1_taskrobotEngagement,visible,18,1
34267,34267,33005_sessie1_taskrobotEngagement,visible,19,1
34268,34268,33005_sessie1_taskrobotEngagement,visible,20,1
34269,34269,33005_sessie1_taskrobotEngagement,visible,21,1
34270,34270,33005_sessie1_taskrobotEngagement,visible,22,1
34271,34271,33005_sessie1_taskrobotEngagement,visible,23,1
34272,34272,33005_sessie1_taskrobotEngagement,visible,24,1
34273,34273,33005_sessie1_taskrobotEngagement,visible,25,1
34274,34274,33005_sessie1_taskrobotEngagement,visible,26,1
34275,34275,33005_sessie1_taskrobotEngagement,visible,27,1
34276,34276,33005_sessie1_taskrobotEngagement,visible,28,1
34277,34277,33005_sessie1_taskrobotEngagement,visible,29,1
34278,34278,33005_sessie1_taskrobotEngagement,visible,30,1
34279,34279,33005_sessie1_taskrobotEngagement,visible,31,1
34280,34280,33005_sessie1_taskrobotEngagement,visible,32,1
34281,34281,33005_sessie1_taskrobotEngagement,visible,33,1
34282,34282,33005_sessie1_taskrobotEngagement,visible,34,1
34283,34283,33005_sessie1_taskrobotEngagement,visible,35,1
34284,34284,33005_sessie1_taskrobotEngagement,visible,36,1
34285,34285,33005_sessie1_taskrobotEngagement,visible,37,1
34286,34286,33005_sessie1_taskrobotEngagement,visible,38,1
34287,34287,33005_sessie1_taskrobotEngagement,visible,39,1
34288,34288,33005_sessie1_taskrobotEngagement,visible,40,1
34289,34289,33005_sessie1_taskrobotEngagement,visible,41,1
34290,34290,33005_sessie1_taskrobotEngagement,visible,42,1
34291,34291,33005_sessie1_taskrobotEngagement,visible,43,1
34292,34292,33005_sessie1_taskrobotEngagement,visible,44,1
34293,34293,33005_sessie1_taskrobotEngagement,visible,45,1
34294,34294,33005_sessie1_taskrobotEngagement,visible,46,1
34295,34295,33005_sessie1_taskrobotEngagement,visible,47,1
34296,34296,33005_sessie1_taskrobotEngagement,visible,48,1
34297,34297,33005_sessie1_taskrobotEngagement,visible,49,1
34298,34298,33005_sessie1_taskrobotEngagement,visible,50,1
34299,34299,33005_sessie1_taskrobotEngagement,visible,51,1
34300,34300,33005_sessie1_taskrobotEngagement,visible,52,1
34301,34301,33005_sessie1_taskrobotEngagement,visible,53,1
34302,34302,33005_sessie1_taskrobotEngagement,visible,54,1
34303,34303,33005_sessie1_taskrobotEngagement,visible,55,1
34304,34304,33005_sessie1_taskrobotEngagement,visible,56,1
34305,34305,33005_sessie1_taskrobotEngagement,visible,57,1
34306,34306,33005_sessie1_taskrobotEngagement,visible,58,1
34307,34307,33005_sessie1_taskrobotEngagement,visible,59,1
34308,34308,33005_sessie1_taskrobotEngagement,visible,60,1
34309,34309,33005_sessie1_taskrobotEngagement,visible,61,1
34310,34310,33005_sessie1_taskrobotEngagement,visible,62,1
34311,34311,33005_sessie1_taskrobotEngagement,visible,63,1
34312,34312,33005_sessie1_taskrobotEngagement,visible,64,1
34313,34313,33005_sessie1_taskrobotEngagement,visible,65,1
34314,34314,33005_sessie1_taskrobotEngagement,visible,66,1
34315,34315,33005_sessie1_taskrobotEngagement,visible,67,1
34316,34316,33005_sessie1_taskrobotEngagement,visible,68,1
34317,34317,33005_sessie1_taskrobotEngagement,visible,69,1
34318,34318,33005_sessie1_taskrobotEngagement,visible,70,1
34319,34319,33005_sessie1_taskrobotEngagement,visible,71,2
34320,34320,33005_sessie1_taskrobotEngagement,visible,72,2
34321,34321,33005_sessie1_taskrobotEngagement,visible,73,2
34322,34322,33005_sessie1_taskrobotEngagement,visible,74,2
34323,34323,33005_sessie1_taskrobotEngagement,visible,75,2
34324,34324,33005_sessie1_taskrobotEngagement,visible,76,2
34325,34325,33005_sessie1_taskrobotEngagement,visible,77,2
34326,34326,33005_sessie1_taskrobotEngagement,visible,78,2
34327,34327,33005_sessie1_taskrobotEngagement,visible,79,2
34328,34328,33005_sessie1_taskrobotEngagement,visible,80,2
34329,34329,33005_sessie1_taskrobotEngagement,visible,81,2
34330,34330,33005_sessie1_taskrobotEngagement,visible,82,2
34331,34331,33005_sessie1_taskrobotEngagement,visible,83,2
34332,34332,33005_sessie1_taskrobotEngagement,visible,84,2
34333,34333,33005_sessie1_taskrobotEngagement,visible,85,2
34334,34334,33005_sessie1_taskrobotEngagement,visible,86,2
34335,34335,33005_sessie1_taskrobotEngagement,visible,87,2
34336,34336,33005_sessie1_taskrobotEngagement,visible,88,2
34337,34337,33005_sessie1_taskrobotEngagement,visible,89,2
34338,34338,33005_sessie1_taskrobotEngagement,visible,90,2
34339,34339,33005_sessie1_taskrobotEngagement,visible,91,2
34340,34340,33005_sessie1_taskrobotEngagement,visible,92,2
34341,34341,33005_sessie1_taskrobotEngagement,visible,93,2
34342,34342,33005_sessie1_taskrobotEngagement,visible,94,2
34343,34343,33005_sessie1_taskrobotEngagement,visible,95,2
34344,34344,33005_sessie1_taskrobotEngagement,visible,96,2
34345,34345,33005_sessie1_taskrobotEngagement,visible,97,2
34346,34346,33005_sessie1_taskrobotEngagement,visible,98,2
34347,34347,33005_sessie1_taskrobotEngagement,visible,99,2
34348,34348,33005_sessie1_taskrobotEngagement,visible,100,2
34349,34349,33005_sessie1_taskrobotEngagement,visible,101,2
34350,34350,33005_sessie1_taskrobotEngagement,visible,102,2
34351,34351,33005_sessie1_taskrobotEngagement,visible,103,2
34352,34352,33005_sessie1_taskrobotEngagement,visible,104,2
34353,34353,33005_sessie1_taskrobotEngagement,visible,105,2
34354,34354,33005_sessie1_taskrobotEngagement,visible,106,2
34355,34355,33005_sessie1_taskrobotEngagement,visible,107,2
34356,34356,33005_sessie1_taskrobotEngagement,visible,108,2
34357,34357,33005_sessie1_taskrobotEngagement,visible,109,2
34358,34358,33005_sessie1_taskrobotEngagement,visible,110,2
34359,34359,33005_sessie1_taskrobotEngagement,visible,111,2
34360,34360,33005_sessie1_taskrobotEngagement,visible,112,2
34361,34361,33005_sessie1_taskrobotEngagement,visible,113,2
34362,34362,33005_sessie1_taskrobotEngagement,visible,114,2
34363,34363,33005_sessie1_taskrobotEngagement,visible,115,2
34364,34364,33005_sessie1_taskrobotEngagement,visible,116,2
34365,34365,33005_sessie1_taskrobotEngagement,visible,117,2
34366,34366,33005_sessie1_taskrobotEngagement,visible,118,2
34367,34367,33005_sessie1_taskrobotEngagement,visible,119,2
34368,34368,33005_sessie1_taskrobotEngagement,visible,120,2
34369,34369,33005_sessie1_taskrobotEngagement,visible,121,2
34370,34370,33005_sessie1_taskrobotEngagement,visible,122,2
34371,34371,33005_sessie1_taskrobotEngagement,visible,123,2
34372,34372,33005_sessie1_taskrobotEngagement,visible,124,2
34373,34373,33005_sessie1_taskrobotEngagement,visible,125,2
34374,34374,33005_sessie1_taskrobotEngagement,visible,126,2
34375,34375,33005_sessie1_taskrobotEngagement,visible,127,2
34376,34376,33005_sessie1_taskrobotEngagement,visible,128,2
34377,34377,33005_sessie1_taskrobotEngagement,visible,129,2
34378,34378,33005_sessie1_taskrobotEngagement,visible,130,2
34379,34379,33005_sessie1_taskrobotEngagement,visible,131,2
34380,34380,33005_sessie1_taskrobotEngagement,visible,132,2
34381,34381,33005_sessie1_taskrobotEngagement,visible,133,2
34382,34382,33005_sessie1_taskrobotEngagement,visible,134,2
34383,34383,33005_sessie1_taskrobotEngagement,visible,135,2
34384,34384,33005_sessie1_taskrobotEngagement,visible,136,2
34385,34385,33005_sessie1_taskrobotEngagement,visible,137,2
34386,34386,33005_sessie1_taskrobotEngagement,visible,138,2
34387,34387,33005_sessie1_taskrobotEngagement,visible,139,2
34388,34388,33005_sessie1_taskrobotEngagement,visible,140,2
34389,34389,33005_sessie1_taskrobotEngagement,visible,141,2
34390,34390,33005_sessie1_taskrobotEngagement,visible,142,2
34391,34391,33005_sessie1_taskrobotEngagement,visible,143,2
34392,34392,33005_sessie1_taskrobotEngagement,visible,144,2
34393,34393,33005_sessie1_taskrobotEngagement,visible,145,2
34394,34394,33005_sessie1_taskrobotEngagement,visible,146,2
34395,34395,33005_sessie1_taskrobotEngagement,visible,147,2
