,Unnamed: 0,file,case,framenumber,class
28292,28292,33003_sessie1_taskrobotEngagement,visible,0,1
28293,28293,33003_sessie1_taskrobotEngagement,visible,1,1
28294,28294,33003_sessie1_taskrobotEngagement,visible,2,1
28295,28295,33003_sessie1_taskrobotEngagement,visible,3,1
28296,28296,33003_sessie1_taskrobotEngagement,visible,4,1
28297,28297,33003_sessie1_taskrobotEngagement,visible,5,1
28298,28298,33003_sessie1_taskrobotEngagement,visible,6,1
28299,28299,33003_sessie1_taskrobotEngagement,visible,7,1
28300,28300,33003_sessie1_taskrobotEngagement,visible,8,1
28301,28301,33003_sessie1_taskrobotEngagement,visible,9,1
28302,28302,33003_sessie1_taskrobotEngagement,visible,10,1
28303,28303,33003_sessie1_taskrobotEngagement,visible,11,1
28304,28304,33003_sessie1_taskrobotEngagement,visible,12,1
28305,28305,33003_sessie1_taskrobotEngagement,visible,13,1
28306,28306,33003_sessie1_taskrobotEngagement,visible,14,1
28307,28307,33003_sessie1_taskrobotEngagement,visible,15,1
28308,28308,33003_sessie1_taskrobotEngagement,visible,16,1
28309,28309,33003_sessie1_taskrobotEngagement,visible,17,1
28310,28310,33003_sessie1_taskrobotEngagement,visible,18,1
28311,28311,33003_sessie1_taskrobotEngagement,visible,19,1
28312,28312,33003_sessie1_taskrobotEngagement,visible,20,1
28313,28313,33003_sessie1_taskrobotEngagement,visible,21,1
28314,28314,33003_sessie1_taskrobotEngagement,visible,22,1
28315,28315,33003_sessie1_taskrobotEngagement,visible,23,1
28316,28316,33003_sessie1_taskrobotEngagement,visible,24,1
28317,28317,33003_sessie1_taskrobotEngagement,visible,25,1
28318,28318,33003_sessie1_taskrobotEngagement,visible,26,1
28319,28319,33003_sessie1_taskrobotEngagement,visible,27,1
28320,28320,33003_sessie1_taskrobotEngagement,visible,28,1
28321,28321,33003_sessie1_taskrobotEngagement,visible,29,1
28322,28322,33003_sessie1_taskrobotEngagement,visible,30,1
28323,28323,33003_sessie1_taskrobotEngagement,visible,31,1
28324,28324,33003_sessie1_taskrobotEngagement,visible,32,1
28325,28325,33003_sessie1_taskrobotEngagement,visible,33,1
28326,28326,33003_sessie1_taskrobotEngagement,visible,34,1
28327,28327,33003_sessie1_taskrobotEngagement,visible,35,1
28328,28328,33003_sessie1_taskrobotEngagement,visible,36,1
28329,28329,33003_sessie1_taskrobotEngagement,visible,37,1
28330,28330,33003_sessie1_taskrobotEngagement,visible,38,1
