,Unnamed: 0,file,annotator,case,framenumber,class
269814,269814,33011_sessie2_robotEngagement1,Ronald,visible,0,3
269815,269815,33011_sessie2_robotEngagement1,Ronald,visible,1,3
269816,269816,33011_sessie2_robotEngagement1,Ronald,visible,2,3
269817,269817,33011_sessie2_robotEngagement1,Ronald,visible,3,3
269818,269818,33011_sessie2_robotEngagement1,Ronald,visible,4,3
269819,269819,33011_sessie2_robotEngagement1,Ronald,visible,5,3
269820,269820,33011_sessie2_robotEngagement1,Ronald,visible,6,3
269821,269821,33011_sessie2_robotEngagement1,Ronald,visible,7,3
269822,269822,33011_sessie2_robotEngagement1,Ronald,visible,8,3
269823,269823,33011_sessie2_robotEngagement1,Ronald,visible,9,3
269824,269824,33011_sessie2_robotEngagement1,Ronald,visible,10,3
269825,269825,33011_sessie2_robotEngagement1,Ronald,visible,11,3
269826,269826,33011_sessie2_robotEngagement1,Ronald,visible,12,3
269827,269827,33011_sessie2_robotEngagement1,Ronald,visible,13,1
269828,269828,33011_sessie2_robotEngagement1,Ronald,visible,14,1
269829,269829,33011_sessie2_robotEngagement1,Ronald,visible,15,1
269830,269830,33011_sessie2_robotEngagement1,Ronald,visible,16,1
269831,269831,33011_sessie2_robotEngagement1,Ronald,visible,17,1
269832,269832,33011_sessie2_robotEngagement1,Ronald,visible,18,1
269833,269833,33011_sessie2_robotEngagement1,Ronald,visible,19,1
269834,269834,33011_sessie2_robotEngagement1,Ronald,visible,20,1
269835,269835,33011_sessie2_robotEngagement1,Ronald,visible,21,1
269836,269836,33011_sessie2_robotEngagement1,Ronald,visible,22,1
269837,269837,33011_sessie2_robotEngagement1,Ronald,visible,23,1
269838,269838,33011_sessie2_robotEngagement1,Ronald,visible,24,1
269839,269839,33011_sessie2_robotEngagement1,Ronald,visible,25,1
269840,269840,33011_sessie2_robotEngagement1,Ronald,visible,26,1
269841,269841,33011_sessie2_robotEngagement1,Ronald,visible,27,1
269842,269842,33011_sessie2_robotEngagement1,Ronald,visible,28,1
269843,269843,33011_sessie2_robotEngagement1,Ronald,visible,29,1
269844,269844,33011_sessie2_robotEngagement1,Ronald,visible,30,1
269845,269845,33011_sessie2_robotEngagement1,Ronald,visible,31,1
269846,269846,33011_sessie2_robotEngagement1,Ronald,visible,32,1
269847,269847,33011_sessie2_robotEngagement1,Ronald,visible,33,1
269848,269848,33011_sessie2_robotEngagement1,Ronald,visible,34,1
269849,269849,33011_sessie2_robotEngagement1,Ronald,visible,35,1
269850,269850,33011_sessie2_robotEngagement1,Ronald,visible,36,1
269851,269851,33011_sessie2_robotEngagement1,Ronald,visible,37,1
269852,269852,33011_sessie2_robotEngagement1,Ronald,visible,38,1
269853,269853,33011_sessie2_robotEngagement1,Ronald,visible,39,1
269854,269854,33011_sessie2_robotEngagement1,Ronald,visible,40,1
269855,269855,33011_sessie2_robotEngagement1,Ronald,visible,41,1
269856,269856,33011_sessie2_robotEngagement1,Ronald,visible,42,1
269857,269857,33011_sessie2_robotEngagement1,Ronald,visible,43,1
269858,269858,33011_sessie2_robotEngagement1,Ronald,visible,44,1
269859,269859,33011_sessie2_robotEngagement1,Ronald,visible,45,1
269860,269860,33011_sessie2_robotEngagement1,Ronald,visible,46,1
269861,269861,33011_sessie2_robotEngagement1,Ronald,visible,47,1
269862,269862,33011_sessie2_robotEngagement1,Ronald,visible,48,1
269863,269863,33011_sessie2_robotEngagement1,Ronald,visible,49,1
269864,269864,33011_sessie2_robotEngagement1,Ronald,visible,50,1
269865,269865,33011_sessie2_robotEngagement1,Ronald,visible,51,1
269866,269866,33011_sessie2_robotEngagement1,Ronald,visible,52,1
269867,269867,33011_sessie2_robotEngagement1,Ronald,visible,53,1
269868,269868,33011_sessie2_robotEngagement1,Ronald,visible,54,1
269869,269869,33011_sessie2_robotEngagement1,Ronald,visible,55,1
269870,269870,33011_sessie2_robotEngagement1,Ronald,visible,56,1
269871,269871,33011_sessie2_robotEngagement1,Ronald,visible,57,1
269872,269872,33011_sessie2_robotEngagement1,Ronald,visible,58,1
269873,269873,33011_sessie2_robotEngagement1,Ronald,visible,59,1
269874,269874,33011_sessie2_robotEngagement1,Ronald,visible,60,1
269875,269875,33011_sessie2_robotEngagement1,Ronald,visible,61,1
269876,269876,33011_sessie2_robotEngagement1,Ronald,visible,62,1
269877,269877,33011_sessie2_robotEngagement1,Ronald,visible,63,1
269878,269878,33011_sessie2_robotEngagement1,Ronald,visible,64,1
269879,269879,33011_sessie2_robotEngagement1,Ronald,visible,65,1
