,Unnamed: 0,file,annotator,case,framenumber,class
171302,171302,Proefpersoon11012_sessie2,Lin,invisible,0,1
171303,171303,Proefpersoon11012_sessie2,Lin,invisible,1,1
171304,171304,Proefpersoon11012_sessie2,Lin,invisible,2,1
171305,171305,Proefpersoon11012_sessie2,Lin,invisible,3,1
171306,171306,Proefpersoon11012_sessie2,Lin,invisible,4,1
171307,171307,Proefpersoon11012_sessie2,Lin,invisible,5,1
171308,171308,Proefpersoon11012_sessie2,Lin,invisible,6,1
171309,171309,Proefpersoon11012_sessie2,Lin,invisible,7,1
171310,171310,Proefpersoon11012_sessie2,Lin,invisible,8,1
171311,171311,Proefpersoon11012_sessie2,Lin,invisible,9,1
171312,171312,Proefpersoon11012_sessie2,Lin,invisible,10,1
171313,171313,Proefpersoon11012_sessie2,Lin,invisible,11,1
171314,171314,Proefpersoon11012_sessie2,Lin,invisible,12,1
171315,171315,Proefpersoon11012_sessie2,Lin,invisible,13,1
171316,171316,Proefpersoon11012_sessie2,Lin,invisible,14,1
171317,171317,Proefpersoon11012_sessie2,Lin,invisible,15,1
171318,171318,Proefpersoon11012_sessie2,Lin,invisible,16,1
171319,171319,Proefpersoon11012_sessie2,Lin,invisible,17,1
171320,171320,Proefpersoon11012_sessie2,Lin,invisible,18,1
171321,171321,Proefpersoon11012_sessie2,Lin,invisible,19,1
171322,171322,Proefpersoon11012_sessie2,Lin,invisible,20,1
171323,171323,Proefpersoon11012_sessie2,Lin,invisible,21,1
171324,171324,Proefpersoon11012_sessie2,Lin,invisible,22,1
171325,171325,Proefpersoon11012_sessie2,Lin,invisible,23,1
171326,171326,Proefpersoon11012_sessie2,Lin,invisible,24,1
171327,171327,Proefpersoon11012_sessie2,Lin,invisible,25,1
171328,171328,Proefpersoon11012_sessie2,Lin,invisible,26,1
171329,171329,Proefpersoon11012_sessie2,Lin,invisible,27,1
171330,171330,Proefpersoon11012_sessie2,Lin,invisible,28,1
171331,171331,Proefpersoon11012_sessie2,Lin,invisible,29,1
171332,171332,Proefpersoon11012_sessie2,Lin,invisible,30,1
171333,171333,Proefpersoon11012_sessie2,Lin,invisible,31,1
171334,171334,Proefpersoon11012_sessie2,Lin,invisible,32,1
171335,171335,Proefpersoon11012_sessie2,Lin,invisible,33,1
171336,171336,Proefpersoon11012_sessie2,Lin,invisible,34,1
171337,171337,Proefpersoon11012_sessie2,Lin,invisible,35,1
171338,171338,Proefpersoon11012_sessie2,Lin,invisible,36,1
171339,171339,Proefpersoon11012_sessie2,Lin,invisible,37,1
171340,171340,Proefpersoon11012_sessie2,Lin,invisible,38,1
171341,171341,Proefpersoon11012_sessie2,Lin,invisible,39,1
171342,171342,Proefpersoon11012_sessie2,Lin,invisible,40,1
171343,171343,Proefpersoon11012_sessie2,Lin,invisible,41,1
171344,171344,Proefpersoon11012_sessie2,Lin,invisible,42,1
171345,171345,Proefpersoon11012_sessie2,Lin,invisible,43,1
171346,171346,Proefpersoon11012_sessie2,Lin,invisible,44,1
171347,171347,Proefpersoon11012_sessie2,Lin,invisible,45,1
171348,171348,Proefpersoon11012_sessie2,Lin,invisible,46,1
171349,171349,Proefpersoon11012_sessie2,Lin,invisible,47,1
171350,171350,Proefpersoon11012_sessie2,Lin,invisible,48,1
171351,171351,Proefpersoon11012_sessie2,Lin,invisible,49,1
171352,171352,Proefpersoon11012_sessie2,Lin,invisible,50,1
171353,171353,Proefpersoon11012_sessie2,Lin,invisible,51,1
171354,171354,Proefpersoon11012_sessie2,Lin,invisible,52,1
171355,171355,Proefpersoon11012_sessie2,Lin,invisible,53,1
171356,171356,Proefpersoon11012_sessie2,Lin,invisible,54,1
171357,171357,Proefpersoon11012_sessie2,Lin,invisible,55,1
171358,171358,Proefpersoon11012_sessie2,Lin,invisible,56,1
171359,171359,Proefpersoon11012_sessie2,Lin,invisible,57,1
171360,171360,Proefpersoon11012_sessie2,Lin,invisible,58,1
171361,171361,Proefpersoon11012_sessie2,Lin,invisible,59,1
171362,171362,Proefpersoon11012_sessie2,Lin,invisible,60,1
171363,171363,Proefpersoon11012_sessie2,Lin,invisible,61,1
171364,171364,Proefpersoon11012_sessie2,Lin,invisible,62,1
171365,171365,Proefpersoon11012_sessie2,Lin,invisible,63,1
171366,171366,Proefpersoon11012_sessie2,Lin,invisible,64,1
171367,171367,Proefpersoon11012_sessie2,Lin,invisible,65,1
171368,171368,Proefpersoon11012_sessie2,Lin,invisible,66,1
171369,171369,Proefpersoon11012_sessie2,Lin,invisible,67,1
171370,171370,Proefpersoon11012_sessie2,Lin,invisible,68,1
171371,171371,Proefpersoon11012_sessie2,Lin,invisible,69,1
171372,171372,Proefpersoon11012_sessie2,Lin,invisible,70,1
171373,171373,Proefpersoon11012_sessie2,Lin,invisible,71,1
171374,171374,Proefpersoon11012_sessie2,Lin,invisible,72,1
171375,171375,Proefpersoon11012_sessie2,Lin,invisible,73,1
171376,171376,Proefpersoon11012_sessie2,Lin,invisible,74,1
171377,171377,Proefpersoon11012_sessie2,Lin,invisible,75,1
171378,171378,Proefpersoon11012_sessie2,Lin,invisible,76,1
171379,171379,Proefpersoon11012_sessie2,Lin,invisible,77,1
171380,171380,Proefpersoon11012_sessie2,Lin,invisible,78,1
171381,171381,Proefpersoon11012_sessie2,Lin,invisible,79,1
171382,171382,Proefpersoon11012_sessie2,Lin,invisible,80,1
171383,171383,Proefpersoon11012_sessie2,Lin,invisible,81,1
171384,171384,Proefpersoon11012_sessie2,Lin,invisible,82,1
171385,171385,Proefpersoon11012_sessie2,Lin,invisible,83,1
171386,171386,Proefpersoon11012_sessie2,Lin,invisible,84,1
171387,171387,Proefpersoon11012_sessie2,Lin,invisible,85,1
171388,171388,Proefpersoon11012_sessie2,Lin,invisible,86,1
171389,171389,Proefpersoon11012_sessie2,Lin,invisible,87,1
171390,171390,Proefpersoon11012_sessie2,Lin,invisible,88,1
171391,171391,Proefpersoon11012_sessie2,Lin,invisible,89,1
171392,171392,Proefpersoon11012_sessie2,Lin,invisible,90,1
171393,171393,Proefpersoon11012_sessie2,Lin,invisible,91,1
171394,171394,Proefpersoon11012_sessie2,Lin,invisible,92,1
171395,171395,Proefpersoon11012_sessie2,Lin,invisible,93,1
171396,171396,Proefpersoon11012_sessie2,Lin,invisible,94,1
171397,171397,Proefpersoon11012_sessie2,Lin,invisible,95,1
171398,171398,Proefpersoon11012_sessie2,Lin,invisible,96,1
171399,171399,Proefpersoon11012_sessie2,Lin,invisible,97,1
171400,171400,Proefpersoon11012_sessie2,Lin,invisible,98,1
171401,171401,Proefpersoon11012_sessie2,Lin,invisible,99,1
171402,171402,Proefpersoon11012_sessie2,Lin,invisible,100,1
171403,171403,Proefpersoon11012_sessie2,Lin,invisible,101,1
171404,171404,Proefpersoon11012_sessie2,Lin,invisible,102,1
171405,171405,Proefpersoon11012_sessie2,Lin,invisible,103,1
171406,171406,Proefpersoon11012_sessie2,Lin,invisible,104,1
171407,171407,Proefpersoon11012_sessie2,Lin,invisible,105,1
171408,171408,Proefpersoon11012_sessie2,Lin,invisible,106,1
171409,171409,Proefpersoon11012_sessie2,Lin,invisible,107,1
171410,171410,Proefpersoon11012_sessie2,Lin,invisible,108,1
171411,171411,Proefpersoon11012_sessie2,Lin,invisible,109,1
171412,171412,Proefpersoon11012_sessie2,Lin,invisible,110,1
171413,171413,Proefpersoon11012_sessie2,Lin,invisible,111,1
171414,171414,Proefpersoon11012_sessie2,Lin,invisible,112,1
171415,171415,Proefpersoon11012_sessie2,Lin,invisible,113,1
171416,171416,Proefpersoon11012_sessie2,Lin,invisible,114,1
171417,171417,Proefpersoon11012_sessie2,Lin,invisible,115,1
171418,171418,Proefpersoon11012_sessie2,Lin,invisible,116,1
171419,171419,Proefpersoon11012_sessie2,Lin,invisible,117,1
171420,171420,Proefpersoon11012_sessie2,Lin,invisible,118,1
171421,171421,Proefpersoon11012_sessie2,Lin,invisible,119,1
