,Unnamed: 0,file,case,framenumber,class
6024,6024,33011_sessie2_taskrobotEngagement,visible,0,4
6025,6025,33011_sessie2_taskrobotEngagement,visible,1,4
6026,6026,33011_sessie2_taskrobotEngagement,visible,2,4
6027,6027,33011_sessie2_taskrobotEngagement,visible,3,4
6028,6028,33011_sessie2_taskrobotEngagement,visible,4,4
6029,6029,33011_sessie2_taskrobotEngagement,visible,5,4
6030,6030,33011_sessie2_taskrobotEngagement,visible,6,4
6031,6031,33011_sessie2_taskrobotEngagement,visible,7,4
6032,6032,33011_sessie2_taskrobotEngagement,visible,8,4
6033,6033,33011_sessie2_taskrobotEngagement,visible,9,4
6034,6034,33011_sessie2_taskrobotEngagement,visible,10,4
6035,6035,33011_sessie2_taskrobotEngagement,visible,11,4
6036,6036,33011_sessie2_taskrobotEngagement,visible,12,4
6037,6037,33011_sessie2_taskrobotEngagement,visible,13,4
6038,6038,33011_sessie2_taskrobotEngagement,visible,14,4
6039,6039,33011_sessie2_taskrobotEngagement,visible,15,4
6040,6040,33011_sessie2_taskrobotEngagement,visible,16,4
6041,6041,33011_sessie2_taskrobotEngagement,visible,17,4
6042,6042,33011_sessie2_taskrobotEngagement,visible,18,4
6043,6043,33011_sessie2_taskrobotEngagement,visible,19,4
6044,6044,33011_sessie2_taskrobotEngagement,visible,20,4
6045,6045,33011_sessie2_taskrobotEngagement,visible,21,4
6046,6046,33011_sessie2_taskrobotEngagement,visible,22,4
6047,6047,33011_sessie2_taskrobotEngagement,visible,23,4
6048,6048,33011_sessie2_taskrobotEngagement,visible,24,4
6049,6049,33011_sessie2_taskrobotEngagement,visible,25,4
6050,6050,33011_sessie2_taskrobotEngagement,visible,26,4
6051,6051,33011_sessie2_taskrobotEngagement,visible,27,4
6052,6052,33011_sessie2_taskrobotEngagement,visible,28,4
6053,6053,33011_sessie2_taskrobotEngagement,visible,29,4
6054,6054,33011_sessie2_taskrobotEngagement,visible,30,4
6055,6055,33011_sessie2_taskrobotEngagement,visible,31,4
6056,6056,33011_sessie2_taskrobotEngagement,visible,32,4
6057,6057,33011_sessie2_taskrobotEngagement,visible,33,4
6058,6058,33011_sessie2_taskrobotEngagement,visible,34,4
6059,6059,33011_sessie2_taskrobotEngagement,visible,35,4
6060,6060,33011_sessie2_taskrobotEngagement,visible,36,4
6061,6061,33011_sessie2_taskrobotEngagement,visible,37,4
