,Unnamed: 0,file,case,framenumber,class
42058,42058,51015_sessie1_taskrobotEngagement,invisible,0,2
42059,42059,51015_sessie1_taskrobotEngagement,invisible,1,1
42060,42060,51015_sessie1_taskrobotEngagement,invisible,2,1
42061,42061,51015_sessie1_taskrobotEngagement,invisible,3,1
42062,42062,51015_sessie1_taskrobotEngagement,invisible,4,1
42063,42063,51015_sessie1_taskrobotEngagement,invisible,5,1
42064,42064,51015_sessie1_taskrobotEngagement,invisible,6,1
42065,42065,51015_sessie1_taskrobotEngagement,invisible,7,1
42066,42066,51015_sessie1_taskrobotEngagement,invisible,8,1
42067,42067,51015_sessie1_taskrobotEngagement,invisible,9,1
42068,42068,51015_sessie1_taskrobotEngagement,invisible,10,1
42069,42069,51015_sessie1_taskrobotEngagement,invisible,11,1
42070,42070,51015_sessie1_taskrobotEngagement,invisible,12,1
42071,42071,51015_sessie1_taskrobotEngagement,invisible,13,1
42072,42072,51015_sessie1_taskrobotEngagement,invisible,14,1
42073,42073,51015_sessie1_taskrobotEngagement,invisible,15,1
42074,42074,51015_sessie1_taskrobotEngagement,invisible,16,1
42075,42075,51015_sessie1_taskrobotEngagement,invisible,17,1
42076,42076,51015_sessie1_taskrobotEngagement,invisible,18,1
42077,42077,51015_sessie1_taskrobotEngagement,invisible,19,1
42078,42078,51015_sessie1_taskrobotEngagement,invisible,20,1
42079,42079,51015_sessie1_taskrobotEngagement,invisible,21,1
42080,42080,51015_sessie1_taskrobotEngagement,invisible,22,1
42081,42081,51015_sessie1_taskrobotEngagement,invisible,23,1
42082,42082,51015_sessie1_taskrobotEngagement,invisible,24,1
42083,42083,51015_sessie1_taskrobotEngagement,invisible,25,1
42084,42084,51015_sessie1_taskrobotEngagement,invisible,26,1
42085,42085,51015_sessie1_taskrobotEngagement,invisible,27,1
42086,42086,51015_sessie1_taskrobotEngagement,invisible,28,1
42087,42087,51015_sessie1_taskrobotEngagement,invisible,29,1
42088,42088,51015_sessie1_taskrobotEngagement,invisible,30,1
42089,42089,51015_sessie1_taskrobotEngagement,invisible,31,1
42090,42090,51015_sessie1_taskrobotEngagement,invisible,32,1
42091,42091,51015_sessie1_taskrobotEngagement,invisible,33,1
42092,42092,51015_sessie1_taskrobotEngagement,invisible,34,1
42093,42093,51015_sessie1_taskrobotEngagement,invisible,35,1
42094,42094,51015_sessie1_taskrobotEngagement,invisible,36,1
42095,42095,51015_sessie1_taskrobotEngagement,invisible,37,1
42096,42096,51015_sessie1_taskrobotEngagement,invisible,38,1
42097,42097,51015_sessie1_taskrobotEngagement,invisible,39,1
42098,42098,51015_sessie1_taskrobotEngagement,invisible,40,1
42099,42099,51015_sessie1_taskrobotEngagement,invisible,41,1
42100,42100,51015_sessie1_taskrobotEngagement,invisible,42,1
42101,42101,51015_sessie1_taskrobotEngagement,invisible,43,1
42102,42102,51015_sessie1_taskrobotEngagement,invisible,44,1
42103,42103,51015_sessie1_taskrobotEngagement,invisible,45,1
42104,42104,51015_sessie1_taskrobotEngagement,invisible,46,1
42105,42105,51015_sessie1_taskrobotEngagement,invisible,47,1
42106,42106,51015_sessie1_taskrobotEngagement,invisible,48,1
42107,42107,51015_sessie1_taskrobotEngagement,invisible,49,1
42108,42108,51015_sessie1_taskrobotEngagement,invisible,50,1
42109,42109,51015_sessie1_taskrobotEngagement,invisible,51,1
42110,42110,51015_sessie1_taskrobotEngagement,invisible,52,1
42111,42111,51015_sessie1_taskrobotEngagement,invisible,53,1
42112,42112,51015_sessie1_taskrobotEngagement,invisible,54,1
42113,42113,51015_sessie1_taskrobotEngagement,invisible,55,1
42114,42114,51015_sessie1_taskrobotEngagement,invisible,56,1
42115,42115,51015_sessie1_taskrobotEngagement,invisible,57,1
42116,42116,51015_sessie1_taskrobotEngagement,invisible,58,1
42117,42117,51015_sessie1_taskrobotEngagement,invisible,59,1
42118,42118,51015_sessie1_taskrobotEngagement,invisible,60,1
42119,42119,51015_sessie1_taskrobotEngagement,invisible,61,1
42120,42120,51015_sessie1_taskrobotEngagement,invisible,62,1
42121,42121,51015_sessie1_taskrobotEngagement,invisible,63,1
42122,42122,51015_sessie1_taskrobotEngagement,invisible,64,1
42123,42123,51015_sessie1_taskrobotEngagement,invisible,65,1
42124,42124,51015_sessie1_taskrobotEngagement,invisible,66,1
42125,42125,51015_sessie1_taskrobotEngagement,invisible,67,1
42126,42126,51015_sessie1_taskrobotEngagement,invisible,68,1
42127,42127,51015_sessie1_taskrobotEngagement,invisible,69,1
42128,42128,51015_sessie1_taskrobotEngagement,invisible,70,1
42129,42129,51015_sessie1_taskrobotEngagement,invisible,71,1
42130,42130,51015_sessie1_taskrobotEngagement,invisible,72,1
42131,42131,51015_sessie1_taskrobotEngagement,invisible,73,1
42132,42132,51015_sessie1_taskrobotEngagement,invisible,74,1
42133,42133,51015_sessie1_taskrobotEngagement,invisible,75,1
42134,42134,51015_sessie1_taskrobotEngagement,invisible,76,1
42135,42135,51015_sessie1_taskrobotEngagement,invisible,77,1
42136,42136,51015_sessie1_taskrobotEngagement,invisible,78,1
42137,42137,51015_sessie1_taskrobotEngagement,invisible,79,1
42138,42138,51015_sessie1_taskrobotEngagement,invisible,80,1
42139,42139,51015_sessie1_taskrobotEngagement,invisible,81,1
42140,42140,51015_sessie1_taskrobotEngagement,invisible,82,1
42141,42141,51015_sessie1_taskrobotEngagement,invisible,83,1
42142,42142,51015_sessie1_taskrobotEngagement,invisible,84,1
42143,42143,51015_sessie1_taskrobotEngagement,invisible,85,1
42144,42144,51015_sessie1_taskrobotEngagement,invisible,86,1
42145,42145,51015_sessie1_taskrobotEngagement,invisible,87,1
42146,42146,51015_sessie1_taskrobotEngagement,invisible,88,1
42147,42147,51015_sessie1_taskrobotEngagement,invisible,89,1
42148,42148,51015_sessie1_taskrobotEngagement,invisible,90,1
42149,42149,51015_sessie1_taskrobotEngagement,invisible,91,1
42150,42150,51015_sessie1_taskrobotEngagement,invisible,92,1
42151,42151,51015_sessie1_taskrobotEngagement,invisible,93,1
42152,42152,51015_sessie1_taskrobotEngagement,invisible,94,1
42153,42153,51015_sessie1_taskrobotEngagement,invisible,95,1
42154,42154,51015_sessie1_taskrobotEngagement,invisible,96,1
42155,42155,51015_sessie1_taskrobotEngagement,invisible,97,1
42156,42156,51015_sessie1_taskrobotEngagement,invisible,98,1
42157,42157,51015_sessie1_taskrobotEngagement,invisible,99,1
42158,42158,51015_sessie1_taskrobotEngagement,invisible,100,1
42159,42159,51015_sessie1_taskrobotEngagement,invisible,101,1
42160,42160,51015_sessie1_taskrobotEngagement,invisible,102,1
42161,42161,51015_sessie1_taskrobotEngagement,invisible,103,1
42162,42162,51015_sessie1_taskrobotEngagement,invisible,104,1
42163,42163,51015_sessie1_taskrobotEngagement,invisible,105,1
42164,42164,51015_sessie1_taskrobotEngagement,invisible,106,1
42165,42165,51015_sessie1_taskrobotEngagement,invisible,107,1
42166,42166,51015_sessie1_taskrobotEngagement,invisible,108,1
42167,42167,51015_sessie1_taskrobotEngagement,invisible,109,1
42168,42168,51015_sessie1_taskrobotEngagement,invisible,110,1
42169,42169,51015_sessie1_taskrobotEngagement,invisible,111,1
42170,42170,51015_sessie1_taskrobotEngagement,invisible,112,1
42171,42171,51015_sessie1_taskrobotEngagement,invisible,113,1
42172,42172,51015_sessie1_taskrobotEngagement,invisible,114,1
42173,42173,51015_sessie1_taskrobotEngagement,invisible,115,1
42174,42174,51015_sessie1_taskrobotEngagement,invisible,116,1
42175,42175,51015_sessie1_taskrobotEngagement,invisible,117,1
42176,42176,51015_sessie1_taskrobotEngagement,invisible,118,1
42177,42177,51015_sessie1_taskrobotEngagement,invisible,119,1
42178,42178,51015_sessie1_taskrobotEngagement,invisible,120,1
42179,42179,51015_sessie1_taskrobotEngagement,invisible,121,1
42180,42180,51015_sessie1_taskrobotEngagement,invisible,122,1
42181,42181,51015_sessie1_taskrobotEngagement,invisible,123,1
42182,42182,51015_sessie1_taskrobotEngagement,invisible,124,1
42183,42183,51015_sessie1_taskrobotEngagement,invisible,125,1
42184,42184,51015_sessie1_taskrobotEngagement,invisible,126,1
42185,42185,51015_sessie1_taskrobotEngagement,invisible,127,1
42186,42186,51015_sessie1_taskrobotEngagement,invisible,128,1
42187,42187,51015_sessie1_taskrobotEngagement,invisible,129,1
42188,42188,51015_sessie1_taskrobotEngagement,invisible,130,1
42189,42189,51015_sessie1_taskrobotEngagement,invisible,131,1
42190,42190,51015_sessie1_taskrobotEngagement,invisible,132,1
42191,42191,51015_sessie1_taskrobotEngagement,invisible,133,1
42192,42192,51015_sessie1_taskrobotEngagement,invisible,134,1
42193,42193,51015_sessie1_taskrobotEngagement,invisible,135,1
42194,42194,51015_sessie1_taskrobotEngagement,invisible,136,1
42195,42195,51015_sessie1_taskrobotEngagement,invisible,137,1
42196,42196,51015_sessie1_taskrobotEngagement,invisible,138,1
42197,42197,51015_sessie1_taskrobotEngagement,invisible,139,1
42198,42198,51015_sessie1_taskrobotEngagement,invisible,140,1
42199,42199,51015_sessie1_taskrobotEngagement,invisible,141,1
42200,42200,51015_sessie1_taskrobotEngagement,invisible,142,1
42201,42201,51015_sessie1_taskrobotEngagement,invisible,143,1
42202,42202,51015_sessie1_taskrobotEngagement,invisible,144,1
42203,42203,51015_sessie1_taskrobotEngagement,invisible,145,1
42204,42204,51015_sessie1_taskrobotEngagement,invisible,146,1
42205,42205,51015_sessie1_taskrobotEngagement,invisible,147,1
