,Unnamed: 0,file,annotator,case,framenumber,class
108732,108732,Proefpersoon22016_Sessie1,Lin,visible,0,3
108733,108733,Proefpersoon22016_Sessie1,Lin,visible,1,3
108734,108734,Proefpersoon22016_Sessie1,Lin,visible,2,3
108735,108735,Proefpersoon22016_Sessie1,Lin,visible,3,3
108736,108736,Proefpersoon22016_Sessie1,Lin,visible,4,3
108737,108737,Proefpersoon22016_Sessie1,Lin,visible,5,3
108738,108738,Proefpersoon22016_Sessie1,Lin,visible,6,3
108739,108739,Proefpersoon22016_Sessie1,Lin,visible,7,3
108740,108740,Proefpersoon22016_Sessie1,Lin,visible,8,3
108741,108741,Proefpersoon22016_Sessie1,Lin,visible,9,3
108742,108742,Proefpersoon22016_Sessie1,Lin,visible,10,3
108743,108743,Proefpersoon22016_Sessie1,Lin,visible,11,3
108744,108744,Proefpersoon22016_Sessie1,Lin,visible,12,3
108745,108745,Proefpersoon22016_Sessie1,Lin,visible,13,3
108746,108746,Proefpersoon22016_Sessie1,Lin,visible,14,3
108747,108747,Proefpersoon22016_Sessie1,Lin,visible,15,3
108748,108748,Proefpersoon22016_Sessie1,Lin,visible,16,3
108749,108749,Proefpersoon22016_Sessie1,Lin,visible,17,3
108750,108750,Proefpersoon22016_Sessie1,Lin,visible,18,3
108751,108751,Proefpersoon22016_Sessie1,Lin,visible,19,3
108752,108752,Proefpersoon22016_Sessie1,Lin,visible,20,3
108753,108753,Proefpersoon22016_Sessie1,Lin,visible,21,3
108754,108754,Proefpersoon22016_Sessie1,Lin,visible,22,3
108755,108755,Proefpersoon22016_Sessie1,Lin,visible,23,3
108756,108756,Proefpersoon22016_Sessie1,Lin,visible,24,3
108757,108757,Proefpersoon22016_Sessie1,Lin,visible,25,3
108758,108758,Proefpersoon22016_Sessie1,Lin,visible,26,3
108759,108759,Proefpersoon22016_Sessie1,Lin,visible,27,3
108760,108760,Proefpersoon22016_Sessie1,Lin,visible,28,3
108761,108761,Proefpersoon22016_Sessie1,Lin,visible,29,3
108762,108762,Proefpersoon22016_Sessie1,Lin,visible,30,3
108763,108763,Proefpersoon22016_Sessie1,Lin,visible,31,3
108764,108764,Proefpersoon22016_Sessie1,Lin,visible,32,3
108765,108765,Proefpersoon22016_Sessie1,Lin,visible,33,3
108766,108766,Proefpersoon22016_Sessie1,Lin,visible,34,3
108767,108767,Proefpersoon22016_Sessie1,Lin,visible,35,3
108768,108768,Proefpersoon22016_Sessie1,Lin,visible,36,3
108769,108769,Proefpersoon22016_Sessie1,Lin,visible,37,3
108770,108770,Proefpersoon22016_Sessie1,Lin,visible,38,3
108771,108771,Proefpersoon22016_Sessie1,Lin,visible,39,3
108772,108772,Proefpersoon22016_Sessie1,Lin,visible,40,3
108773,108773,Proefpersoon22016_Sessie1,Lin,visible,41,3
108774,108774,Proefpersoon22016_Sessie1,Lin,visible,42,3
108775,108775,Proefpersoon22016_Sessie1,Lin,visible,43,3
108776,108776,Proefpersoon22016_Sessie1,Lin,visible,44,3
108777,108777,Proefpersoon22016_Sessie1,Lin,visible,45,3
108778,108778,Proefpersoon22016_Sessie1,Lin,visible,46,3
108779,108779,Proefpersoon22016_Sessie1,Lin,visible,47,3
108780,108780,Proefpersoon22016_Sessie1,Lin,visible,48,3
108781,108781,Proefpersoon22016_Sessie1,Lin,visible,49,3
108782,108782,Proefpersoon22016_Sessie1,Lin,visible,50,3
108783,108783,Proefpersoon22016_Sessie1,Lin,visible,51,3
108784,108784,Proefpersoon22016_Sessie1,Lin,visible,52,3
108785,108785,Proefpersoon22016_Sessie1,Lin,visible,53,3
108786,108786,Proefpersoon22016_Sessie1,Lin,visible,54,3
108787,108787,Proefpersoon22016_Sessie1,Lin,visible,55,3
108788,108788,Proefpersoon22016_Sessie1,Lin,visible,56,3
108789,108789,Proefpersoon22016_Sessie1,Lin,visible,57,3
108790,108790,Proefpersoon22016_Sessie1,Lin,visible,58,3
108791,108791,Proefpersoon22016_Sessie1,Lin,visible,59,3
108792,108792,Proefpersoon22016_Sessie1,Lin,visible,60,0
108793,108793,Proefpersoon22016_Sessie1,Lin,visible,61,0
108794,108794,Proefpersoon22016_Sessie1,Lin,visible,62,0
108795,108795,Proefpersoon22016_Sessie1,Lin,visible,63,0
108796,108796,Proefpersoon22016_Sessie1,Lin,visible,64,0
108797,108797,Proefpersoon22016_Sessie1,Lin,visible,65,0
108798,108798,Proefpersoon22016_Sessie1,Lin,visible,66,0
