,Unnamed: 0,file,case,framenumber,class
42058,42058,51015_sessie1_taskrobotEngagement,invisible,0,4
42059,42059,51015_sessie1_taskrobotEngagement,invisible,1,4
42060,42060,51015_sessie1_taskrobotEngagement,invisible,2,4
42061,42061,51015_sessie1_taskrobotEngagement,invisible,3,4
42062,42062,51015_sessie1_taskrobotEngagement,invisible,4,4
42063,42063,51015_sessie1_taskrobotEngagement,invisible,5,4
42064,42064,51015_sessie1_taskrobotEngagement,invisible,6,4
42065,42065,51015_sessie1_taskrobotEngagement,invisible,7,4
42066,42066,51015_sessie1_taskrobotEngagement,invisible,8,4
42067,42067,51015_sessie1_taskrobotEngagement,invisible,9,4
42068,42068,51015_sessie1_taskrobotEngagement,invisible,10,4
42069,42069,51015_sessie1_taskrobotEngagement,invisible,11,4
42070,42070,51015_sessie1_taskrobotEngagement,invisible,12,4
42071,42071,51015_sessie1_taskrobotEngagement,invisible,13,4
42072,42072,51015_sessie1_taskrobotEngagement,invisible,14,4
42073,42073,51015_sessie1_taskrobotEngagement,invisible,15,4
42074,42074,51015_sessie1_taskrobotEngagement,invisible,16,4
42075,42075,51015_sessie1_taskrobotEngagement,invisible,17,4
42076,42076,51015_sessie1_taskrobotEngagement,invisible,18,4
42077,42077,51015_sessie1_taskrobotEngagement,invisible,19,4
42078,42078,51015_sessie1_taskrobotEngagement,invisible,20,4
42079,42079,51015_sessie1_taskrobotEngagement,invisible,21,4
42080,42080,51015_sessie1_taskrobotEngagement,invisible,22,4
42081,42081,51015_sessie1_taskrobotEngagement,invisible,23,4
42082,42082,51015_sessie1_taskrobotEngagement,invisible,24,4
42083,42083,51015_sessie1_taskrobotEngagement,invisible,25,4
42084,42084,51015_sessie1_taskrobotEngagement,invisible,26,4
42085,42085,51015_sessie1_taskrobotEngagement,invisible,27,4
42086,42086,51015_sessie1_taskrobotEngagement,invisible,28,4
42087,42087,51015_sessie1_taskrobotEngagement,invisible,29,4
42088,42088,51015_sessie1_taskrobotEngagement,invisible,30,4
42089,42089,51015_sessie1_taskrobotEngagement,invisible,31,4
42090,42090,51015_sessie1_taskrobotEngagement,invisible,32,4
42091,42091,51015_sessie1_taskrobotEngagement,invisible,33,4
