,Unnamed: 0,file,annotator,case,framenumber,class
76795,76795,Proefpersoon22018_Sessie3,Daen,visible,0,2
76796,76796,Proefpersoon22018_Sessie3,Daen,visible,1,2
76797,76797,Proefpersoon22018_Sessie3,Daen,visible,2,2
76798,76798,Proefpersoon22018_Sessie3,Daen,visible,3,2
76799,76799,Proefpersoon22018_Sessie3,Daen,visible,4,2
76800,76800,Proefpersoon22018_Sessie3,Daen,visible,5,2
76801,76801,Proefpersoon22018_Sessie3,Daen,visible,6,2
76802,76802,Proefpersoon22018_Sessie3,Daen,visible,7,2
76803,76803,Proefpersoon22018_Sessie3,Daen,visible,8,2
76804,76804,Proefpersoon22018_Sessie3,Daen,visible,9,2
76805,76805,Proefpersoon22018_Sessie3,Daen,visible,10,2
76806,76806,Proefpersoon22018_Sessie3,Daen,visible,11,2
76807,76807,Proefpersoon22018_Sessie3,Daen,visible,12,2
76808,76808,Proefpersoon22018_Sessie3,Daen,visible,13,2
76809,76809,Proefpersoon22018_Sessie3,Daen,visible,14,2
76810,76810,Proefpersoon22018_Sessie3,Daen,visible,15,2
76811,76811,Proefpersoon22018_Sessie3,Daen,visible,16,2
76812,76812,Proefpersoon22018_Sessie3,Daen,visible,17,2
76813,76813,Proefpersoon22018_Sessie3,Daen,visible,18,2
76814,76814,Proefpersoon22018_Sessie3,Daen,visible,19,2
76815,76815,Proefpersoon22018_Sessie3,Daen,visible,20,2
76816,76816,Proefpersoon22018_Sessie3,Daen,visible,21,2
76817,76817,Proefpersoon22018_Sessie3,Daen,visible,22,2
76818,76818,Proefpersoon22018_Sessie3,Daen,visible,23,2
76819,76819,Proefpersoon22018_Sessie3,Daen,visible,24,2
76820,76820,Proefpersoon22018_Sessie3,Daen,visible,25,2
76821,76821,Proefpersoon22018_Sessie3,Daen,visible,26,2
76822,76822,Proefpersoon22018_Sessie3,Daen,visible,27,2
76823,76823,Proefpersoon22018_Sessie3,Daen,visible,28,2
76824,76824,Proefpersoon22018_Sessie3,Daen,visible,29,2
76825,76825,Proefpersoon22018_Sessie3,Daen,visible,30,2
76826,76826,Proefpersoon22018_Sessie3,Daen,visible,31,2
76827,76827,Proefpersoon22018_Sessie3,Daen,visible,32,2
76828,76828,Proefpersoon22018_Sessie3,Daen,visible,33,2
76829,76829,Proefpersoon22018_Sessie3,Daen,visible,34,2
76830,76830,Proefpersoon22018_Sessie3,Daen,visible,35,2
76831,76831,Proefpersoon22018_Sessie3,Daen,visible,36,2
76832,76832,Proefpersoon22018_Sessie3,Daen,visible,37,2
76833,76833,Proefpersoon22018_Sessie3,Daen,visible,38,2
76834,76834,Proefpersoon22018_Sessie3,Daen,visible,39,2
76835,76835,Proefpersoon22018_Sessie3,Daen,visible,40,2
76836,76836,Proefpersoon22018_Sessie3,Daen,visible,41,2
76837,76837,Proefpersoon22018_Sessie3,Daen,visible,42,2
76838,76838,Proefpersoon22018_Sessie3,Daen,visible,43,2
76839,76839,Proefpersoon22018_Sessie3,Daen,visible,44,2
76840,76840,Proefpersoon22018_Sessie3,Daen,visible,45,2
76841,76841,Proefpersoon22018_Sessie3,Daen,visible,46,2
76842,76842,Proefpersoon22018_Sessie3,Daen,visible,47,2
76843,76843,Proefpersoon22018_Sessie3,Daen,visible,48,2
