,Unnamed: 0,file,annotator,case,framenumber,class
31654,31654,51011_sessie3_robotEngagement3,Daen,invisible,0,2
31655,31655,51011_sessie3_robotEngagement3,Daen,invisible,1,2
31656,31656,51011_sessie3_robotEngagement3,Daen,invisible,2,2
31657,31657,51011_sessie3_robotEngagement3,Daen,invisible,3,2
31658,31658,51011_sessie3_robotEngagement3,Daen,invisible,4,2
31659,31659,51011_sessie3_robotEngagement3,Daen,invisible,5,2
31660,31660,51011_sessie3_robotEngagement3,Daen,invisible,6,2
31661,31661,51011_sessie3_robotEngagement3,Daen,invisible,7,2
31662,31662,51011_sessie3_robotEngagement3,Daen,invisible,8,2
31663,31663,51011_sessie3_robotEngagement3,Daen,invisible,9,2
31664,31664,51011_sessie3_robotEngagement3,Daen,invisible,10,2
31665,31665,51011_sessie3_robotEngagement3,Daen,invisible,11,2
31666,31666,51011_sessie3_robotEngagement3,Daen,invisible,12,2
31667,31667,51011_sessie3_robotEngagement3,Daen,invisible,13,2
31668,31668,51011_sessie3_robotEngagement3,Daen,invisible,14,2
31669,31669,51011_sessie3_robotEngagement3,Daen,invisible,15,2
31670,31670,51011_sessie3_robotEngagement3,Daen,invisible,16,2
31671,31671,51011_sessie3_robotEngagement3,Daen,invisible,17,2
31672,31672,51011_sessie3_robotEngagement3,Daen,invisible,18,2
31673,31673,51011_sessie3_robotEngagement3,Daen,invisible,19,2
31674,31674,51011_sessie3_robotEngagement3,Daen,invisible,20,2
31675,31675,51011_sessie3_robotEngagement3,Daen,invisible,21,2
31676,31676,51011_sessie3_robotEngagement3,Daen,invisible,22,2
31677,31677,51011_sessie3_robotEngagement3,Daen,invisible,23,2
31678,31678,51011_sessie3_robotEngagement3,Daen,invisible,24,2
31679,31679,51011_sessie3_robotEngagement3,Daen,invisible,25,2
31680,31680,51011_sessie3_robotEngagement3,Daen,invisible,26,2
31681,31681,51011_sessie3_robotEngagement3,Daen,invisible,27,2
31682,31682,51011_sessie3_robotEngagement3,Daen,invisible,28,2
31683,31683,51011_sessie3_robotEngagement3,Daen,invisible,29,2
31684,31684,51011_sessie3_robotEngagement3,Daen,invisible,30,2
31685,31685,51011_sessie3_robotEngagement3,Daen,invisible,31,2
31686,31686,51011_sessie3_robotEngagement3,Daen,invisible,32,2
31687,31687,51011_sessie3_robotEngagement3,Daen,invisible,33,2
31688,31688,51011_sessie3_robotEngagement3,Daen,invisible,34,2
31689,31689,51011_sessie3_robotEngagement3,Daen,invisible,35,2
31690,31690,51011_sessie3_robotEngagement3,Daen,invisible,36,2
31691,31691,51011_sessie3_robotEngagement3,Daen,invisible,37,2
31692,31692,51011_sessie3_robotEngagement3,Daen,invisible,38,2
31693,31693,51011_sessie3_robotEngagement3,Daen,invisible,39,2
31694,31694,51011_sessie3_robotEngagement3,Daen,invisible,40,2
31695,31695,51011_sessie3_robotEngagement3,Daen,invisible,41,2
31696,31696,51011_sessie3_robotEngagement3,Daen,invisible,42,2
31697,31697,51011_sessie3_robotEngagement3,Daen,invisible,43,2
31698,31698,51011_sessie3_robotEngagement3,Daen,invisible,44,2
31699,31699,51011_sessie3_robotEngagement3,Daen,invisible,45,2
31700,31700,51011_sessie3_robotEngagement3,Daen,invisible,46,2
31701,31701,51011_sessie3_robotEngagement3,Daen,invisible,47,2
31702,31702,51011_sessie3_robotEngagement3,Daen,invisible,48,2
31703,31703,51011_sessie3_robotEngagement3,Daen,invisible,49,2
31704,31704,51011_sessie3_robotEngagement3,Daen,invisible,50,2
31705,31705,51011_sessie3_robotEngagement3,Daen,invisible,51,2
31706,31706,51011_sessie3_robotEngagement3,Daen,invisible,52,2
31707,31707,51011_sessie3_robotEngagement3,Daen,invisible,53,2
31708,31708,51011_sessie3_robotEngagement3,Daen,invisible,54,2
31709,31709,51011_sessie3_robotEngagement3,Daen,invisible,55,2
31710,31710,51011_sessie3_robotEngagement3,Daen,invisible,56,2
31711,31711,51011_sessie3_robotEngagement3,Daen,invisible,57,2
31712,31712,51011_sessie3_robotEngagement3,Daen,invisible,58,2
31713,31713,51011_sessie3_robotEngagement3,Daen,invisible,59,2
31714,31714,51011_sessie3_robotEngagement3,Daen,invisible,60,2
31715,31715,51011_sessie3_robotEngagement3,Daen,invisible,61,2
31716,31716,51011_sessie3_robotEngagement3,Daen,invisible,62,2
31717,31717,51011_sessie3_robotEngagement3,Daen,invisible,63,2
31718,31718,51011_sessie3_robotEngagement3,Daen,invisible,64,2
31719,31719,51011_sessie3_robotEngagement3,Daen,invisible,65,2
31720,31720,51011_sessie3_robotEngagement3,Daen,invisible,66,2
31721,31721,51011_sessie3_robotEngagement3,Daen,invisible,67,2
31722,31722,51011_sessie3_robotEngagement3,Daen,invisible,68,2
31723,31723,51011_sessie3_robotEngagement3,Daen,invisible,69,2
31724,31724,51011_sessie3_robotEngagement3,Daen,invisible,70,2
