,Unnamed: 0,file,annotator,case,framenumber,class
179218,179218,Proefpersoon11029_Sessie1,Lin,invisible,0,0
179219,179219,Proefpersoon11029_Sessie1,Lin,invisible,1,0
179220,179220,Proefpersoon11029_Sessie1,Lin,invisible,2,0
179221,179221,Proefpersoon11029_Sessie1,Lin,invisible,3,0
179222,179222,Proefpersoon11029_Sessie1,Lin,invisible,4,0
179223,179223,Proefpersoon11029_Sessie1,Lin,invisible,5,0
179224,179224,Proefpersoon11029_Sessie1,Lin,invisible,6,0
179225,179225,Proefpersoon11029_Sessie1,Lin,invisible,7,0
179226,179226,Proefpersoon11029_Sessie1,Lin,invisible,8,0
179227,179227,Proefpersoon11029_Sessie1,Lin,invisible,9,0
179228,179228,Proefpersoon11029_Sessie1,Lin,invisible,10,0
179229,179229,Proefpersoon11029_Sessie1,Lin,invisible,11,0
179230,179230,Proefpersoon11029_Sessie1,Lin,invisible,12,0
179231,179231,Proefpersoon11029_Sessie1,Lin,invisible,13,0
179232,179232,Proefpersoon11029_Sessie1,Lin,invisible,14,0
179233,179233,Proefpersoon11029_Sessie1,Lin,invisible,15,0
179234,179234,Proefpersoon11029_Sessie1,Lin,invisible,16,0
179235,179235,Proefpersoon11029_Sessie1,Lin,invisible,17,0
179236,179236,Proefpersoon11029_Sessie1,Lin,invisible,18,0
179237,179237,Proefpersoon11029_Sessie1,Lin,invisible,19,0
179238,179238,Proefpersoon11029_Sessie1,Lin,invisible,20,0
179239,179239,Proefpersoon11029_Sessie1,Lin,invisible,21,0
179240,179240,Proefpersoon11029_Sessie1,Lin,invisible,22,0
179241,179241,Proefpersoon11029_Sessie1,Lin,invisible,23,0
179242,179242,Proefpersoon11029_Sessie1,Lin,invisible,24,0
179243,179243,Proefpersoon11029_Sessie1,Lin,invisible,25,0
179244,179244,Proefpersoon11029_Sessie1,Lin,invisible,26,0
179245,179245,Proefpersoon11029_Sessie1,Lin,invisible,27,0
179246,179246,Proefpersoon11029_Sessie1,Lin,invisible,28,0
179247,179247,Proefpersoon11029_Sessie1,Lin,invisible,29,0
179248,179248,Proefpersoon11029_Sessie1,Lin,invisible,30,0
179249,179249,Proefpersoon11029_Sessie1,Lin,invisible,31,0
179250,179250,Proefpersoon11029_Sessie1,Lin,invisible,32,0
179251,179251,Proefpersoon11029_Sessie1,Lin,invisible,33,0
179252,179252,Proefpersoon11029_Sessie1,Lin,invisible,34,0
179253,179253,Proefpersoon11029_Sessie1,Lin,invisible,35,0
179254,179254,Proefpersoon11029_Sessie1,Lin,invisible,36,0
179255,179255,Proefpersoon11029_Sessie1,Lin,invisible,37,0
179256,179256,Proefpersoon11029_Sessie1,Lin,invisible,38,0
179257,179257,Proefpersoon11029_Sessie1,Lin,invisible,39,0
179258,179258,Proefpersoon11029_Sessie1,Lin,invisible,40,0
179259,179259,Proefpersoon11029_Sessie1,Lin,invisible,41,0
179260,179260,Proefpersoon11029_Sessie1,Lin,invisible,42,0
179261,179261,Proefpersoon11029_Sessie1,Lin,invisible,43,1
179262,179262,Proefpersoon11029_Sessie1,Lin,invisible,44,1
179263,179263,Proefpersoon11029_Sessie1,Lin,invisible,45,1
179264,179264,Proefpersoon11029_Sessie1,Lin,invisible,46,1
179265,179265,Proefpersoon11029_Sessie1,Lin,invisible,47,1
179266,179266,Proefpersoon11029_Sessie1,Lin,invisible,48,1
179267,179267,Proefpersoon11029_Sessie1,Lin,invisible,49,1
179268,179268,Proefpersoon11029_Sessie1,Lin,invisible,50,1
179269,179269,Proefpersoon11029_Sessie1,Lin,invisible,51,1
179270,179270,Proefpersoon11029_Sessie1,Lin,invisible,52,1
179271,179271,Proefpersoon11029_Sessie1,Lin,invisible,53,1
179272,179272,Proefpersoon11029_Sessie1,Lin,invisible,54,1
179273,179273,Proefpersoon11029_Sessie1,Lin,invisible,55,1
179274,179274,Proefpersoon11029_Sessie1,Lin,invisible,56,1
179275,179275,Proefpersoon11029_Sessie1,Lin,invisible,57,1
179276,179276,Proefpersoon11029_Sessie1,Lin,invisible,58,1
179277,179277,Proefpersoon11029_Sessie1,Lin,invisible,59,1
179278,179278,Proefpersoon11029_Sessie1,Lin,invisible,60,1
179279,179279,Proefpersoon11029_Sessie1,Lin,invisible,61,1
179280,179280,Proefpersoon11029_Sessie1,Lin,invisible,62,1
179281,179281,Proefpersoon11029_Sessie1,Lin,invisible,63,1
179282,179282,Proefpersoon11029_Sessie1,Lin,invisible,64,1
179283,179283,Proefpersoon11029_Sessie1,Lin,invisible,65,1
179284,179284,Proefpersoon11029_Sessie1,Lin,invisible,66,1
179285,179285,Proefpersoon11029_Sessie1,Lin,invisible,67,1
179286,179286,Proefpersoon11029_Sessie1,Lin,invisible,68,1
179287,179287,Proefpersoon11029_Sessie1,Lin,invisible,69,1
179288,179288,Proefpersoon11029_Sessie1,Lin,invisible,70,1
179289,179289,Proefpersoon11029_Sessie1,Lin,invisible,71,1
179290,179290,Proefpersoon11029_Sessie1,Lin,invisible,72,1
179291,179291,Proefpersoon11029_Sessie1,Lin,invisible,73,1
179292,179292,Proefpersoon11029_Sessie1,Lin,invisible,74,1
