,Unnamed: 0,file,case,framenumber,class
55059,55059,51021_sessie1_taskrobotEngagement,invisible,0,4
55060,55060,51021_sessie1_taskrobotEngagement,invisible,1,4
55061,55061,51021_sessie1_taskrobotEngagement,invisible,2,4
55062,55062,51021_sessie1_taskrobotEngagement,invisible,3,4
55063,55063,51021_sessie1_taskrobotEngagement,invisible,4,4
55064,55064,51021_sessie1_taskrobotEngagement,invisible,5,4
55065,55065,51021_sessie1_taskrobotEngagement,invisible,6,4
55066,55066,51021_sessie1_taskrobotEngagement,invisible,7,4
55067,55067,51021_sessie1_taskrobotEngagement,invisible,8,4
55068,55068,51021_sessie1_taskrobotEngagement,invisible,9,4
55069,55069,51021_sessie1_taskrobotEngagement,invisible,10,4
55070,55070,51021_sessie1_taskrobotEngagement,invisible,11,4
55071,55071,51021_sessie1_taskrobotEngagement,invisible,12,4
55072,55072,51021_sessie1_taskrobotEngagement,invisible,13,1
55073,55073,51021_sessie1_taskrobotEngagement,invisible,14,1
55074,55074,51021_sessie1_taskrobotEngagement,invisible,15,1
55075,55075,51021_sessie1_taskrobotEngagement,invisible,16,1
55076,55076,51021_sessie1_taskrobotEngagement,invisible,17,1
55077,55077,51021_sessie1_taskrobotEngagement,invisible,18,1
55078,55078,51021_sessie1_taskrobotEngagement,invisible,19,1
55079,55079,51021_sessie1_taskrobotEngagement,invisible,20,1
55080,55080,51021_sessie1_taskrobotEngagement,invisible,21,1
55081,55081,51021_sessie1_taskrobotEngagement,invisible,22,1
55082,55082,51021_sessie1_taskrobotEngagement,invisible,23,1
55083,55083,51021_sessie1_taskrobotEngagement,invisible,24,1
55084,55084,51021_sessie1_taskrobotEngagement,invisible,25,1
55085,55085,51021_sessie1_taskrobotEngagement,invisible,26,1
55086,55086,51021_sessie1_taskrobotEngagement,invisible,27,1
55087,55087,51021_sessie1_taskrobotEngagement,invisible,28,1
55088,55088,51021_sessie1_taskrobotEngagement,invisible,29,1
55089,55089,51021_sessie1_taskrobotEngagement,invisible,30,1
55090,55090,51021_sessie1_taskrobotEngagement,invisible,31,1
55091,55091,51021_sessie1_taskrobotEngagement,invisible,32,1
55092,55092,51021_sessie1_taskrobotEngagement,invisible,33,1
55093,55093,51021_sessie1_taskrobotEngagement,invisible,34,1
55094,55094,51021_sessie1_taskrobotEngagement,invisible,35,1
55095,55095,51021_sessie1_taskrobotEngagement,invisible,36,1
55096,55096,51021_sessie1_taskrobotEngagement,invisible,37,1
55097,55097,51021_sessie1_taskrobotEngagement,invisible,38,1
55098,55098,51021_sessie1_taskrobotEngagement,invisible,39,1
55099,55099,51021_sessie1_taskrobotEngagement,invisible,40,1
55100,55100,51021_sessie1_taskrobotEngagement,invisible,41,1
55101,55101,51021_sessie1_taskrobotEngagement,invisible,42,1
55102,55102,51021_sessie1_taskrobotEngagement,invisible,43,1
55103,55103,51021_sessie1_taskrobotEngagement,invisible,44,1
55104,55104,51021_sessie1_taskrobotEngagement,invisible,45,1
55105,55105,51021_sessie1_taskrobotEngagement,invisible,46,1
55106,55106,51021_sessie1_taskrobotEngagement,invisible,47,1
