,Unnamed: 0,file,annotator,case,framenumber,class
116050,116050,Proefpersoon11009_sessie2,Ronald,invisible,0,1
116051,116051,Proefpersoon11009_sessie2,Ronald,invisible,1,1
116052,116052,Proefpersoon11009_sessie2,Ronald,invisible,2,1
116053,116053,Proefpersoon11009_sessie2,Ronald,invisible,3,1
116054,116054,Proefpersoon11009_sessie2,Ronald,invisible,4,1
116055,116055,Proefpersoon11009_sessie2,Ronald,invisible,5,1
116056,116056,Proefpersoon11009_sessie2,Ronald,invisible,6,1
116057,116057,Proefpersoon11009_sessie2,Ronald,invisible,7,1
116058,116058,Proefpersoon11009_sessie2,Ronald,invisible,8,1
116059,116059,Proefpersoon11009_sessie2,Ronald,invisible,9,1
116060,116060,Proefpersoon11009_sessie2,Ronald,invisible,10,1
116061,116061,Proefpersoon11009_sessie2,Ronald,invisible,11,1
116062,116062,Proefpersoon11009_sessie2,Ronald,invisible,12,1
116063,116063,Proefpersoon11009_sessie2,Ronald,invisible,13,1
116064,116064,Proefpersoon11009_sessie2,Ronald,invisible,14,1
116065,116065,Proefpersoon11009_sessie2,Ronald,invisible,15,1
116066,116066,Proefpersoon11009_sessie2,Ronald,invisible,16,1
116067,116067,Proefpersoon11009_sessie2,Ronald,invisible,17,1
116068,116068,Proefpersoon11009_sessie2,Ronald,invisible,18,1
116069,116069,Proefpersoon11009_sessie2,Ronald,invisible,19,1
116070,116070,Proefpersoon11009_sessie2,Ronald,invisible,20,1
116071,116071,Proefpersoon11009_sessie2,Ronald,invisible,21,1
116072,116072,Proefpersoon11009_sessie2,Ronald,invisible,22,1
116073,116073,Proefpersoon11009_sessie2,Ronald,invisible,23,1
116074,116074,Proefpersoon11009_sessie2,Ronald,invisible,24,1
116075,116075,Proefpersoon11009_sessie2,Ronald,invisible,25,1
116076,116076,Proefpersoon11009_sessie2,Ronald,invisible,26,1
116077,116077,Proefpersoon11009_sessie2,Ronald,invisible,27,1
116078,116078,Proefpersoon11009_sessie2,Ronald,invisible,28,1
116079,116079,Proefpersoon11009_sessie2,Ronald,invisible,29,1
116080,116080,Proefpersoon11009_sessie2,Ronald,invisible,30,1
116081,116081,Proefpersoon11009_sessie2,Ronald,invisible,31,1
116082,116082,Proefpersoon11009_sessie2,Ronald,invisible,32,1
116083,116083,Proefpersoon11009_sessie2,Ronald,invisible,33,1
116084,116084,Proefpersoon11009_sessie2,Ronald,invisible,34,1
116085,116085,Proefpersoon11009_sessie2,Ronald,invisible,35,1
116086,116086,Proefpersoon11009_sessie2,Ronald,invisible,36,1
116087,116087,Proefpersoon11009_sessie2,Ronald,invisible,37,1
116088,116088,Proefpersoon11009_sessie2,Ronald,invisible,38,1
116089,116089,Proefpersoon11009_sessie2,Ronald,invisible,39,1
116090,116090,Proefpersoon11009_sessie2,Ronald,invisible,40,1
116091,116091,Proefpersoon11009_sessie2,Ronald,invisible,41,1
116092,116092,Proefpersoon11009_sessie2,Ronald,invisible,42,1
116093,116093,Proefpersoon11009_sessie2,Ronald,invisible,43,1
116094,116094,Proefpersoon11009_sessie2,Ronald,invisible,44,1
116095,116095,Proefpersoon11009_sessie2,Ronald,invisible,45,1
116096,116096,Proefpersoon11009_sessie2,Ronald,invisible,46,1
116097,116097,Proefpersoon11009_sessie2,Ronald,invisible,47,1
116098,116098,Proefpersoon11009_sessie2,Ronald,invisible,48,1
116099,116099,Proefpersoon11009_sessie2,Ronald,invisible,49,1
116100,116100,Proefpersoon11009_sessie2,Ronald,invisible,50,1
116101,116101,Proefpersoon11009_sessie2,Ronald,invisible,51,1
116102,116102,Proefpersoon11009_sessie2,Ronald,invisible,52,1
116103,116103,Proefpersoon11009_sessie2,Ronald,invisible,53,1
116104,116104,Proefpersoon11009_sessie2,Ronald,invisible,54,1
116105,116105,Proefpersoon11009_sessie2,Ronald,invisible,55,1
116106,116106,Proefpersoon11009_sessie2,Ronald,invisible,56,1
116107,116107,Proefpersoon11009_sessie2,Ronald,invisible,57,1
116108,116108,Proefpersoon11009_sessie2,Ronald,invisible,58,1
