,Unnamed: 0,file,annotator,case,framenumber,class
230325,230325,33005_sessie2_taskrobotEngagement,Ronald,visible,0,2
230326,230326,33005_sessie2_taskrobotEngagement,Ronald,visible,1,2
230327,230327,33005_sessie2_taskrobotEngagement,Ronald,visible,2,2
230328,230328,33005_sessie2_taskrobotEngagement,Ronald,visible,3,2
230329,230329,33005_sessie2_taskrobotEngagement,Ronald,visible,4,2
230330,230330,33005_sessie2_taskrobotEngagement,Ronald,visible,5,2
230331,230331,33005_sessie2_taskrobotEngagement,Ronald,visible,6,2
230332,230332,33005_sessie2_taskrobotEngagement,Ronald,visible,7,2
230333,230333,33005_sessie2_taskrobotEngagement,Ronald,visible,8,2
230334,230334,33005_sessie2_taskrobotEngagement,Ronald,visible,9,2
230335,230335,33005_sessie2_taskrobotEngagement,Ronald,visible,10,2
230336,230336,33005_sessie2_taskrobotEngagement,Ronald,visible,11,2
230337,230337,33005_sessie2_taskrobotEngagement,Ronald,visible,12,2
230338,230338,33005_sessie2_taskrobotEngagement,Ronald,visible,13,2
230339,230339,33005_sessie2_taskrobotEngagement,Ronald,visible,14,2
230340,230340,33005_sessie2_taskrobotEngagement,Ronald,visible,15,2
230341,230341,33005_sessie2_taskrobotEngagement,Ronald,visible,16,2
230342,230342,33005_sessie2_taskrobotEngagement,Ronald,visible,17,2
230343,230343,33005_sessie2_taskrobotEngagement,Ronald,visible,18,2
230344,230344,33005_sessie2_taskrobotEngagement,Ronald,visible,19,2
230345,230345,33005_sessie2_taskrobotEngagement,Ronald,visible,20,2
230346,230346,33005_sessie2_taskrobotEngagement,Ronald,visible,21,2
230347,230347,33005_sessie2_taskrobotEngagement,Ronald,visible,22,2
230348,230348,33005_sessie2_taskrobotEngagement,Ronald,visible,23,2
230349,230349,33005_sessie2_taskrobotEngagement,Ronald,visible,24,2
230350,230350,33005_sessie2_taskrobotEngagement,Ronald,visible,25,2
230351,230351,33005_sessie2_taskrobotEngagement,Ronald,visible,26,2
230352,230352,33005_sessie2_taskrobotEngagement,Ronald,visible,27,2
230353,230353,33005_sessie2_taskrobotEngagement,Ronald,visible,28,2
230354,230354,33005_sessie2_taskrobotEngagement,Ronald,visible,29,2
230355,230355,33005_sessie2_taskrobotEngagement,Ronald,visible,30,2
230356,230356,33005_sessie2_taskrobotEngagement,Ronald,visible,31,2
230357,230357,33005_sessie2_taskrobotEngagement,Ronald,visible,32,2
230358,230358,33005_sessie2_taskrobotEngagement,Ronald,visible,33,2
230359,230359,33005_sessie2_taskrobotEngagement,Ronald,visible,34,2
230360,230360,33005_sessie2_taskrobotEngagement,Ronald,visible,35,2
230361,230361,33005_sessie2_taskrobotEngagement,Ronald,visible,36,2
230362,230362,33005_sessie2_taskrobotEngagement,Ronald,visible,37,2
230363,230363,33005_sessie2_taskrobotEngagement,Ronald,visible,38,2
230364,230364,33005_sessie2_taskrobotEngagement,Ronald,visible,39,2
230365,230365,33005_sessie2_taskrobotEngagement,Ronald,visible,40,2
230366,230366,33005_sessie2_taskrobotEngagement,Ronald,visible,41,2
230367,230367,33005_sessie2_taskrobotEngagement,Ronald,visible,42,2
230368,230368,33005_sessie2_taskrobotEngagement,Ronald,visible,43,2
230369,230369,33005_sessie2_taskrobotEngagement,Ronald,visible,44,2
230370,230370,33005_sessie2_taskrobotEngagement,Ronald,visible,45,2
230371,230371,33005_sessie2_taskrobotEngagement,Ronald,visible,46,2
230372,230372,33005_sessie2_taskrobotEngagement,Ronald,visible,47,2
230373,230373,33005_sessie2_taskrobotEngagement,Ronald,visible,48,2
230374,230374,33005_sessie2_taskrobotEngagement,Ronald,visible,49,2
230375,230375,33005_sessie2_taskrobotEngagement,Ronald,visible,50,2
230376,230376,33005_sessie2_taskrobotEngagement,Ronald,visible,51,2
230377,230377,33005_sessie2_taskrobotEngagement,Ronald,visible,52,2
230378,230378,33005_sessie2_taskrobotEngagement,Ronald,visible,53,2
230379,230379,33005_sessie2_taskrobotEngagement,Ronald,visible,54,2
230380,230380,33005_sessie2_taskrobotEngagement,Ronald,visible,55,2
230381,230381,33005_sessie2_taskrobotEngagement,Ronald,visible,56,2
230382,230382,33005_sessie2_taskrobotEngagement,Ronald,visible,57,2
230383,230383,33005_sessie2_taskrobotEngagement,Ronald,visible,58,2
230384,230384,33005_sessie2_taskrobotEngagement,Ronald,visible,59,2
230385,230385,33005_sessie2_taskrobotEngagement,Ronald,visible,60,2
230386,230386,33005_sessie2_taskrobotEngagement,Ronald,visible,61,2
230387,230387,33005_sessie2_taskrobotEngagement,Ronald,visible,62,2
230388,230388,33005_sessie2_taskrobotEngagement,Ronald,visible,63,2
230389,230389,33005_sessie2_taskrobotEngagement,Ronald,visible,64,2
230390,230390,33005_sessie2_taskrobotEngagement,Ronald,visible,65,2
230391,230391,33005_sessie2_taskrobotEngagement,Ronald,visible,66,2
230392,230392,33005_sessie2_taskrobotEngagement,Ronald,visible,67,2
230393,230393,33005_sessie2_taskrobotEngagement,Ronald,visible,68,2
230394,230394,33005_sessie2_taskrobotEngagement,Ronald,visible,69,2
230395,230395,33005_sessie2_taskrobotEngagement,Ronald,visible,70,2
230396,230396,33005_sessie2_taskrobotEngagement,Ronald,visible,71,2
230397,230397,33005_sessie2_taskrobotEngagement,Ronald,visible,72,2
230398,230398,33005_sessie2_taskrobotEngagement,Ronald,visible,73,2
230399,230399,33005_sessie2_taskrobotEngagement,Ronald,visible,74,2
230400,230400,33005_sessie2_taskrobotEngagement,Ronald,visible,75,2
230401,230401,33005_sessie2_taskrobotEngagement,Ronald,visible,76,2
230402,230402,33005_sessie2_taskrobotEngagement,Ronald,visible,77,2
230403,230403,33005_sessie2_taskrobotEngagement,Ronald,visible,78,2
230404,230404,33005_sessie2_taskrobotEngagement,Ronald,visible,79,2
230405,230405,33005_sessie2_taskrobotEngagement,Ronald,visible,80,2
230406,230406,33005_sessie2_taskrobotEngagement,Ronald,visible,81,2
230407,230407,33005_sessie2_taskrobotEngagement,Ronald,visible,82,2
230408,230408,33005_sessie2_taskrobotEngagement,Ronald,visible,83,2
230409,230409,33005_sessie2_taskrobotEngagement,Ronald,visible,84,2
230410,230410,33005_sessie2_taskrobotEngagement,Ronald,visible,85,2
230411,230411,33005_sessie2_taskrobotEngagement,Ronald,visible,86,2
230412,230412,33005_sessie2_taskrobotEngagement,Ronald,visible,87,2
230413,230413,33005_sessie2_taskrobotEngagement,Ronald,visible,88,2
230414,230414,33005_sessie2_taskrobotEngagement,Ronald,visible,89,2
230415,230415,33005_sessie2_taskrobotEngagement,Ronald,visible,90,2
230416,230416,33005_sessie2_taskrobotEngagement,Ronald,visible,91,2
230417,230417,33005_sessie2_taskrobotEngagement,Ronald,visible,92,2
230418,230418,33005_sessie2_taskrobotEngagement,Ronald,visible,93,2
230419,230419,33005_sessie2_taskrobotEngagement,Ronald,visible,94,2
