,Unnamed: 0,file,annotator,case,framenumber,class
87829,87829,Proefpersoon22030_Sessie3,Daen,visible,0,3
87830,87830,Proefpersoon22030_Sessie3,Daen,visible,1,3
87831,87831,Proefpersoon22030_Sessie3,Daen,visible,2,3
87832,87832,Proefpersoon22030_Sessie3,Daen,visible,3,3
87833,87833,Proefpersoon22030_Sessie3,Daen,visible,4,3
87834,87834,Proefpersoon22030_Sessie3,Daen,visible,5,3
87835,87835,Proefpersoon22030_Sessie3,Daen,visible,6,3
87836,87836,Proefpersoon22030_Sessie3,Daen,visible,7,3
87837,87837,Proefpersoon22030_Sessie3,Daen,visible,8,3
87838,87838,Proefpersoon22030_Sessie3,Daen,visible,9,3
87839,87839,Proefpersoon22030_Sessie3,Daen,visible,10,3
87840,87840,Proefpersoon22030_Sessie3,Daen,visible,11,3
87841,87841,Proefpersoon22030_Sessie3,Daen,visible,12,3
87842,87842,Proefpersoon22030_Sessie3,Daen,visible,13,3
87843,87843,Proefpersoon22030_Sessie3,Daen,visible,14,3
87844,87844,Proefpersoon22030_Sessie3,Daen,visible,15,3
87845,87845,Proefpersoon22030_Sessie3,Daen,visible,16,3
87846,87846,Proefpersoon22030_Sessie3,Daen,visible,17,3
87847,87847,Proefpersoon22030_Sessie3,Daen,visible,18,3
87848,87848,Proefpersoon22030_Sessie3,Daen,visible,19,3
87849,87849,Proefpersoon22030_Sessie3,Daen,visible,20,3
87850,87850,Proefpersoon22030_Sessie3,Daen,visible,21,3
87851,87851,Proefpersoon22030_Sessie3,Daen,visible,22,3
87852,87852,Proefpersoon22030_Sessie3,Daen,visible,23,3
87853,87853,Proefpersoon22030_Sessie3,Daen,visible,24,3
87854,87854,Proefpersoon22030_Sessie3,Daen,visible,25,3
87855,87855,Proefpersoon22030_Sessie3,Daen,visible,26,3
87856,87856,Proefpersoon22030_Sessie3,Daen,visible,27,3
87857,87857,Proefpersoon22030_Sessie3,Daen,visible,28,3
87858,87858,Proefpersoon22030_Sessie3,Daen,visible,29,3
87859,87859,Proefpersoon22030_Sessie3,Daen,visible,30,3
87860,87860,Proefpersoon22030_Sessie3,Daen,visible,31,3
87861,87861,Proefpersoon22030_Sessie3,Daen,visible,32,3
87862,87862,Proefpersoon22030_Sessie3,Daen,visible,33,3
87863,87863,Proefpersoon22030_Sessie3,Daen,visible,34,3
87864,87864,Proefpersoon22030_Sessie3,Daen,visible,35,3
87865,87865,Proefpersoon22030_Sessie3,Daen,visible,36,3
87866,87866,Proefpersoon22030_Sessie3,Daen,visible,37,3
87867,87867,Proefpersoon22030_Sessie3,Daen,visible,38,3
87868,87868,Proefpersoon22030_Sessie3,Daen,visible,39,3
87869,87869,Proefpersoon22030_Sessie3,Daen,visible,40,3
87870,87870,Proefpersoon22030_Sessie3,Daen,visible,41,3
87871,87871,Proefpersoon22030_Sessie3,Daen,visible,42,3
87872,87872,Proefpersoon22030_Sessie3,Daen,visible,43,3
87873,87873,Proefpersoon22030_Sessie3,Daen,visible,44,3
87874,87874,Proefpersoon22030_Sessie3,Daen,visible,45,3
87875,87875,Proefpersoon22030_Sessie3,Daen,visible,46,3
87876,87876,Proefpersoon22030_Sessie3,Daen,visible,47,3
87877,87877,Proefpersoon22030_Sessie3,Daen,visible,48,3
87878,87878,Proefpersoon22030_Sessie3,Daen,visible,49,3
87879,87879,Proefpersoon22030_Sessie3,Daen,visible,50,3
87880,87880,Proefpersoon22030_Sessie3,Daen,visible,51,3
87881,87881,Proefpersoon22030_Sessie3,Daen,visible,52,3
87882,87882,Proefpersoon22030_Sessie3,Daen,visible,53,3
87883,87883,Proefpersoon22030_Sessie3,Daen,visible,54,3
87884,87884,Proefpersoon22030_Sessie3,Daen,visible,55,3
87885,87885,Proefpersoon22030_Sessie3,Daen,visible,56,3
87886,87886,Proefpersoon22030_Sessie3,Daen,visible,57,3
87887,87887,Proefpersoon22030_Sessie3,Daen,visible,58,3
87888,87888,Proefpersoon22030_Sessie3,Daen,visible,59,3
87889,87889,Proefpersoon22030_Sessie3,Daen,visible,60,3
87890,87890,Proefpersoon22030_Sessie3,Daen,visible,61,3
87891,87891,Proefpersoon22030_Sessie3,Daen,visible,62,3
87892,87892,Proefpersoon22030_Sessie3,Daen,visible,63,3
87893,87893,Proefpersoon22030_Sessie3,Daen,visible,64,3
87894,87894,Proefpersoon22030_Sessie3,Daen,visible,65,3
87895,87895,Proefpersoon22030_Sessie3,Daen,visible,66,3
87896,87896,Proefpersoon22030_Sessie3,Daen,visible,67,3
87897,87897,Proefpersoon22030_Sessie3,Daen,visible,68,3
87898,87898,Proefpersoon22030_Sessie3,Daen,visible,69,3
87899,87899,Proefpersoon22030_Sessie3,Daen,visible,70,3
87900,87900,Proefpersoon22030_Sessie3,Daen,visible,71,3
87901,87901,Proefpersoon22030_Sessie3,Daen,visible,72,3
87902,87902,Proefpersoon22030_Sessie3,Daen,visible,73,3
87903,87903,Proefpersoon22030_Sessie3,Daen,visible,74,3
87904,87904,Proefpersoon22030_Sessie3,Daen,visible,75,3
87905,87905,Proefpersoon22030_Sessie3,Daen,visible,76,3
87906,87906,Proefpersoon22030_Sessie3,Daen,visible,77,3
87907,87907,Proefpersoon22030_Sessie3,Daen,visible,78,3
87908,87908,Proefpersoon22030_Sessie3,Daen,visible,79,3
87909,87909,Proefpersoon22030_Sessie3,Daen,visible,80,3
87910,87910,Proefpersoon22030_Sessie3,Daen,visible,81,3
87911,87911,Proefpersoon22030_Sessie3,Daen,visible,82,3
87912,87912,Proefpersoon22030_Sessie3,Daen,visible,83,3
87913,87913,Proefpersoon22030_Sessie3,Daen,visible,84,3
