,Unnamed: 0,file,annotator,case,framenumber,class
155920,155920,Proefpersoon11009_sessie1,Lin,invisible,0,0
155921,155921,Proefpersoon11009_sessie1,Lin,invisible,1,0
155922,155922,Proefpersoon11009_sessie1,Lin,invisible,2,0
155923,155923,Proefpersoon11009_sessie1,Lin,invisible,3,0
155924,155924,Proefpersoon11009_sessie1,Lin,invisible,4,0
155925,155925,Proefpersoon11009_sessie1,Lin,invisible,5,0
155926,155926,Proefpersoon11009_sessie1,Lin,invisible,6,0
155927,155927,Proefpersoon11009_sessie1,Lin,invisible,7,0
155928,155928,Proefpersoon11009_sessie1,Lin,invisible,8,0
155929,155929,Proefpersoon11009_sessie1,Lin,invisible,9,0
155930,155930,Proefpersoon11009_sessie1,Lin,invisible,10,0
155931,155931,Proefpersoon11009_sessie1,Lin,invisible,11,0
155932,155932,Proefpersoon11009_sessie1,Lin,invisible,12,0
155933,155933,Proefpersoon11009_sessie1,Lin,invisible,13,0
155934,155934,Proefpersoon11009_sessie1,Lin,invisible,14,0
155935,155935,Proefpersoon11009_sessie1,Lin,invisible,15,0
155936,155936,Proefpersoon11009_sessie1,Lin,invisible,16,0
155937,155937,Proefpersoon11009_sessie1,Lin,invisible,17,0
155938,155938,Proefpersoon11009_sessie1,Lin,invisible,18,0
155939,155939,Proefpersoon11009_sessie1,Lin,invisible,19,0
155940,155940,Proefpersoon11009_sessie1,Lin,invisible,20,0
155941,155941,Proefpersoon11009_sessie1,Lin,invisible,21,0
155942,155942,Proefpersoon11009_sessie1,Lin,invisible,22,0
155943,155943,Proefpersoon11009_sessie1,Lin,invisible,23,0
155944,155944,Proefpersoon11009_sessie1,Lin,invisible,24,0
155945,155945,Proefpersoon11009_sessie1,Lin,invisible,25,0
155946,155946,Proefpersoon11009_sessie1,Lin,invisible,26,0
155947,155947,Proefpersoon11009_sessie1,Lin,invisible,27,0
155948,155948,Proefpersoon11009_sessie1,Lin,invisible,28,0
155949,155949,Proefpersoon11009_sessie1,Lin,invisible,29,0
155950,155950,Proefpersoon11009_sessie1,Lin,invisible,30,0
155951,155951,Proefpersoon11009_sessie1,Lin,invisible,31,0
155952,155952,Proefpersoon11009_sessie1,Lin,invisible,32,0
155953,155953,Proefpersoon11009_sessie1,Lin,invisible,33,1
155954,155954,Proefpersoon11009_sessie1,Lin,invisible,34,1
155955,155955,Proefpersoon11009_sessie1,Lin,invisible,35,1
155956,155956,Proefpersoon11009_sessie1,Lin,invisible,36,1
155957,155957,Proefpersoon11009_sessie1,Lin,invisible,37,1
155958,155958,Proefpersoon11009_sessie1,Lin,invisible,38,1
155959,155959,Proefpersoon11009_sessie1,Lin,invisible,39,1
155960,155960,Proefpersoon11009_sessie1,Lin,invisible,40,1
155961,155961,Proefpersoon11009_sessie1,Lin,invisible,41,1
155962,155962,Proefpersoon11009_sessie1,Lin,invisible,42,1
155963,155963,Proefpersoon11009_sessie1,Lin,invisible,43,1
155964,155964,Proefpersoon11009_sessie1,Lin,invisible,44,1
155965,155965,Proefpersoon11009_sessie1,Lin,invisible,45,1
155966,155966,Proefpersoon11009_sessie1,Lin,invisible,46,1
155967,155967,Proefpersoon11009_sessie1,Lin,invisible,47,1
155968,155968,Proefpersoon11009_sessie1,Lin,invisible,48,1
155969,155969,Proefpersoon11009_sessie1,Lin,invisible,49,1
155970,155970,Proefpersoon11009_sessie1,Lin,invisible,50,1
155971,155971,Proefpersoon11009_sessie1,Lin,invisible,51,1
155972,155972,Proefpersoon11009_sessie1,Lin,invisible,52,1
155973,155973,Proefpersoon11009_sessie1,Lin,invisible,53,1
155974,155974,Proefpersoon11009_sessie1,Lin,invisible,54,1
155975,155975,Proefpersoon11009_sessie1,Lin,invisible,55,1
155976,155976,Proefpersoon11009_sessie1,Lin,invisible,56,1
155977,155977,Proefpersoon11009_sessie1,Lin,invisible,57,1
155978,155978,Proefpersoon11009_sessie1,Lin,invisible,58,1
155979,155979,Proefpersoon11009_sessie1,Lin,invisible,59,1
155980,155980,Proefpersoon11009_sessie1,Lin,invisible,60,1
155981,155981,Proefpersoon11009_sessie1,Lin,invisible,61,1
155982,155982,Proefpersoon11009_sessie1,Lin,invisible,62,1
155983,155983,Proefpersoon11009_sessie1,Lin,invisible,63,1
155984,155984,Proefpersoon11009_sessie1,Lin,invisible,64,1
155985,155985,Proefpersoon11009_sessie1,Lin,invisible,65,1
155986,155986,Proefpersoon11009_sessie1,Lin,invisible,66,1
155987,155987,Proefpersoon11009_sessie1,Lin,invisible,67,1
155988,155988,Proefpersoon11009_sessie1,Lin,invisible,68,1
155989,155989,Proefpersoon11009_sessie1,Lin,invisible,69,1
155990,155990,Proefpersoon11009_sessie1,Lin,invisible,70,1
155991,155991,Proefpersoon11009_sessie1,Lin,invisible,71,1
155992,155992,Proefpersoon11009_sessie1,Lin,invisible,72,1
155993,155993,Proefpersoon11009_sessie1,Lin,invisible,73,1
155994,155994,Proefpersoon11009_sessie1,Lin,invisible,74,1
155995,155995,Proefpersoon11009_sessie1,Lin,invisible,75,1
155996,155996,Proefpersoon11009_sessie1,Lin,invisible,76,1
155997,155997,Proefpersoon11009_sessie1,Lin,invisible,77,1
155998,155998,Proefpersoon11009_sessie1,Lin,invisible,78,1
155999,155999,Proefpersoon11009_sessie1,Lin,invisible,79,1
156000,156000,Proefpersoon11009_sessie1,Lin,invisible,80,1
156001,156001,Proefpersoon11009_sessie1,Lin,invisible,81,1
156002,156002,Proefpersoon11009_sessie1,Lin,invisible,82,1
156003,156003,Proefpersoon11009_sessie1,Lin,invisible,83,1
156004,156004,Proefpersoon11009_sessie1,Lin,invisible,84,1
156005,156005,Proefpersoon11009_sessie1,Lin,invisible,85,1
156006,156006,Proefpersoon11009_sessie1,Lin,invisible,86,1
156007,156007,Proefpersoon11009_sessie1,Lin,invisible,87,3
156008,156008,Proefpersoon11009_sessie1,Lin,invisible,88,3
156009,156009,Proefpersoon11009_sessie1,Lin,invisible,89,3
156010,156010,Proefpersoon11009_sessie1,Lin,invisible,90,3
156011,156011,Proefpersoon11009_sessie1,Lin,invisible,91,3
156012,156012,Proefpersoon11009_sessie1,Lin,invisible,92,3
156013,156013,Proefpersoon11009_sessie1,Lin,invisible,93,3
156014,156014,Proefpersoon11009_sessie1,Lin,invisible,94,3
156015,156015,Proefpersoon11009_sessie1,Lin,invisible,95,3
156016,156016,Proefpersoon11009_sessie1,Lin,invisible,96,3
156017,156017,Proefpersoon11009_sessie1,Lin,invisible,97,3
156018,156018,Proefpersoon11009_sessie1,Lin,invisible,98,3
156019,156019,Proefpersoon11009_sessie1,Lin,invisible,99,3
156020,156020,Proefpersoon11009_sessie1,Lin,invisible,100,3
156021,156021,Proefpersoon11009_sessie1,Lin,invisible,101,3
156022,156022,Proefpersoon11009_sessie1,Lin,invisible,102,3
156023,156023,Proefpersoon11009_sessie1,Lin,invisible,103,3
156024,156024,Proefpersoon11009_sessie1,Lin,invisible,104,1
156025,156025,Proefpersoon11009_sessie1,Lin,invisible,105,1
156026,156026,Proefpersoon11009_sessie1,Lin,invisible,106,1
156027,156027,Proefpersoon11009_sessie1,Lin,invisible,107,1
156028,156028,Proefpersoon11009_sessie1,Lin,invisible,108,1
156029,156029,Proefpersoon11009_sessie1,Lin,invisible,109,1
156030,156030,Proefpersoon11009_sessie1,Lin,invisible,110,1
156031,156031,Proefpersoon11009_sessie1,Lin,invisible,111,1
156032,156032,Proefpersoon11009_sessie1,Lin,invisible,112,1
156033,156033,Proefpersoon11009_sessie1,Lin,invisible,113,1
156034,156034,Proefpersoon11009_sessie1,Lin,invisible,114,1
156035,156035,Proefpersoon11009_sessie1,Lin,invisible,115,1
156036,156036,Proefpersoon11009_sessie1,Lin,invisible,116,1
156037,156037,Proefpersoon11009_sessie1,Lin,invisible,117,1
156038,156038,Proefpersoon11009_sessie1,Lin,invisible,118,1
156039,156039,Proefpersoon11009_sessie1,Lin,invisible,119,1
156040,156040,Proefpersoon11009_sessie1,Lin,invisible,120,1
156041,156041,Proefpersoon11009_sessie1,Lin,invisible,121,1
156042,156042,Proefpersoon11009_sessie1,Lin,invisible,122,1
156043,156043,Proefpersoon11009_sessie1,Lin,invisible,123,1
156044,156044,Proefpersoon11009_sessie1,Lin,invisible,124,1
156045,156045,Proefpersoon11009_sessie1,Lin,invisible,125,1
156046,156046,Proefpersoon11009_sessie1,Lin,invisible,126,1
156047,156047,Proefpersoon11009_sessie1,Lin,invisible,127,2
156048,156048,Proefpersoon11009_sessie1,Lin,invisible,128,2
156049,156049,Proefpersoon11009_sessie1,Lin,invisible,129,2
156050,156050,Proefpersoon11009_sessie1,Lin,invisible,130,2
156051,156051,Proefpersoon11009_sessie1,Lin,invisible,131,2
156052,156052,Proefpersoon11009_sessie1,Lin,invisible,132,2
156053,156053,Proefpersoon11009_sessie1,Lin,invisible,133,2
156054,156054,Proefpersoon11009_sessie1,Lin,invisible,134,2
156055,156055,Proefpersoon11009_sessie1,Lin,invisible,135,2
156056,156056,Proefpersoon11009_sessie1,Lin,invisible,136,2
156057,156057,Proefpersoon11009_sessie1,Lin,invisible,137,2
156058,156058,Proefpersoon11009_sessie1,Lin,invisible,138,2
156059,156059,Proefpersoon11009_sessie1,Lin,invisible,139,2
156060,156060,Proefpersoon11009_sessie1,Lin,invisible,140,2
156061,156061,Proefpersoon11009_sessie1,Lin,invisible,141,2
156062,156062,Proefpersoon11009_sessie1,Lin,invisible,142,2
156063,156063,Proefpersoon11009_sessie1,Lin,invisible,143,2
156064,156064,Proefpersoon11009_sessie1,Lin,invisible,144,2
156065,156065,Proefpersoon11009_sessie1,Lin,invisible,145,2
156066,156066,Proefpersoon11009_sessie1,Lin,invisible,146,2
156067,156067,Proefpersoon11009_sessie1,Lin,invisible,147,2
156068,156068,Proefpersoon11009_sessie1,Lin,invisible,148,2
156069,156069,Proefpersoon11009_sessie1,Lin,invisible,149,2
156070,156070,Proefpersoon11009_sessie1,Lin,invisible,150,2
156071,156071,Proefpersoon11009_sessie1,Lin,invisible,151,2
156072,156072,Proefpersoon11009_sessie1,Lin,invisible,152,2
156073,156073,Proefpersoon11009_sessie1,Lin,invisible,153,2
156074,156074,Proefpersoon11009_sessie1,Lin,invisible,154,2
156075,156075,Proefpersoon11009_sessie1,Lin,invisible,155,2
156076,156076,Proefpersoon11009_sessie1,Lin,invisible,156,2
156077,156077,Proefpersoon11009_sessie1,Lin,invisible,157,2
156078,156078,Proefpersoon11009_sessie1,Lin,invisible,158,2
156079,156079,Proefpersoon11009_sessie1,Lin,invisible,159,2
156080,156080,Proefpersoon11009_sessie1,Lin,invisible,160,1
156081,156081,Proefpersoon11009_sessie1,Lin,invisible,161,1
156082,156082,Proefpersoon11009_sessie1,Lin,invisible,162,1
156083,156083,Proefpersoon11009_sessie1,Lin,invisible,163,1
156084,156084,Proefpersoon11009_sessie1,Lin,invisible,164,1
156085,156085,Proefpersoon11009_sessie1,Lin,invisible,165,1
156086,156086,Proefpersoon11009_sessie1,Lin,invisible,166,1
156087,156087,Proefpersoon11009_sessie1,Lin,invisible,167,1
156088,156088,Proefpersoon11009_sessie1,Lin,invisible,168,1
156089,156089,Proefpersoon11009_sessie1,Lin,invisible,169,1
