,Unnamed: 0,file,annotator,case,framenumber,class
109278,109278,51015_sessie3_taskrobotEngagement,Lin,invisible,0,3
109279,109279,51015_sessie3_taskrobotEngagement,Lin,invisible,1,3
109280,109280,51015_sessie3_taskrobotEngagement,Lin,invisible,2,3
109281,109281,51015_sessie3_taskrobotEngagement,Lin,invisible,3,3
109282,109282,51015_sessie3_taskrobotEngagement,Lin,invisible,4,3
109283,109283,51015_sessie3_taskrobotEngagement,Lin,invisible,5,3
109284,109284,51015_sessie3_taskrobotEngagement,Lin,invisible,6,3
109285,109285,51015_sessie3_taskrobotEngagement,Lin,invisible,7,3
109286,109286,51015_sessie3_taskrobotEngagement,Lin,invisible,8,3
109287,109287,51015_sessie3_taskrobotEngagement,Lin,invisible,9,3
109288,109288,51015_sessie3_taskrobotEngagement,Lin,invisible,10,3
109289,109289,51015_sessie3_taskrobotEngagement,Lin,invisible,11,3
109290,109290,51015_sessie3_taskrobotEngagement,Lin,invisible,12,3
109291,109291,51015_sessie3_taskrobotEngagement,Lin,invisible,13,3
109292,109292,51015_sessie3_taskrobotEngagement,Lin,invisible,14,3
109293,109293,51015_sessie3_taskrobotEngagement,Lin,invisible,15,3
109294,109294,51015_sessie3_taskrobotEngagement,Lin,invisible,16,3
109295,109295,51015_sessie3_taskrobotEngagement,Lin,invisible,17,3
109296,109296,51015_sessie3_taskrobotEngagement,Lin,invisible,18,3
109297,109297,51015_sessie3_taskrobotEngagement,Lin,invisible,19,3
109298,109298,51015_sessie3_taskrobotEngagement,Lin,invisible,20,3
109299,109299,51015_sessie3_taskrobotEngagement,Lin,invisible,21,3
109300,109300,51015_sessie3_taskrobotEngagement,Lin,invisible,22,3
109301,109301,51015_sessie3_taskrobotEngagement,Lin,invisible,23,3
109302,109302,51015_sessie3_taskrobotEngagement,Lin,invisible,24,3
109303,109303,51015_sessie3_taskrobotEngagement,Lin,invisible,25,3
109304,109304,51015_sessie3_taskrobotEngagement,Lin,invisible,26,3
109305,109305,51015_sessie3_taskrobotEngagement,Lin,invisible,27,3
109306,109306,51015_sessie3_taskrobotEngagement,Lin,invisible,28,3
109307,109307,51015_sessie3_taskrobotEngagement,Lin,invisible,29,3
109308,109308,51015_sessie3_taskrobotEngagement,Lin,invisible,30,3
109309,109309,51015_sessie3_taskrobotEngagement,Lin,invisible,31,3
109310,109310,51015_sessie3_taskrobotEngagement,Lin,invisible,32,3
109311,109311,51015_sessie3_taskrobotEngagement,Lin,invisible,33,3
109312,109312,51015_sessie3_taskrobotEngagement,Lin,invisible,34,1
109313,109313,51015_sessie3_taskrobotEngagement,Lin,invisible,35,1
109314,109314,51015_sessie3_taskrobotEngagement,Lin,invisible,36,1
109315,109315,51015_sessie3_taskrobotEngagement,Lin,invisible,37,1
109316,109316,51015_sessie3_taskrobotEngagement,Lin,invisible,38,1
109317,109317,51015_sessie3_taskrobotEngagement,Lin,invisible,39,1
109318,109318,51015_sessie3_taskrobotEngagement,Lin,invisible,40,1
109319,109319,51015_sessie3_taskrobotEngagement,Lin,invisible,41,1
109320,109320,51015_sessie3_taskrobotEngagement,Lin,invisible,42,1
109321,109321,51015_sessie3_taskrobotEngagement,Lin,invisible,43,1
109322,109322,51015_sessie3_taskrobotEngagement,Lin,invisible,44,1
109323,109323,51015_sessie3_taskrobotEngagement,Lin,invisible,45,1
