,Unnamed: 0,file,annotator,case,framenumber,class
69419,69419,Proefpersoon22018_Sessie1,Daen,visible,0,1
69420,69420,Proefpersoon22018_Sessie1,Daen,visible,1,1
69421,69421,Proefpersoon22018_Sessie1,Daen,visible,2,1
69422,69422,Proefpersoon22018_Sessie1,Daen,visible,3,1
69423,69423,Proefpersoon22018_Sessie1,Daen,visible,4,1
69424,69424,Proefpersoon22018_Sessie1,Daen,visible,5,1
69425,69425,Proefpersoon22018_Sessie1,Daen,visible,6,1
69426,69426,Proefpersoon22018_Sessie1,Daen,visible,7,1
69427,69427,Proefpersoon22018_Sessie1,Daen,visible,8,1
69428,69428,Proefpersoon22018_Sessie1,Daen,visible,9,1
69429,69429,Proefpersoon22018_Sessie1,Daen,visible,10,1
69430,69430,Proefpersoon22018_Sessie1,Daen,visible,11,1
69431,69431,Proefpersoon22018_Sessie1,Daen,visible,12,1
69432,69432,Proefpersoon22018_Sessie1,Daen,visible,13,1
69433,69433,Proefpersoon22018_Sessie1,Daen,visible,14,1
69434,69434,Proefpersoon22018_Sessie1,Daen,visible,15,1
69435,69435,Proefpersoon22018_Sessie1,Daen,visible,16,1
69436,69436,Proefpersoon22018_Sessie1,Daen,visible,17,1
69437,69437,Proefpersoon22018_Sessie1,Daen,visible,18,1
69438,69438,Proefpersoon22018_Sessie1,Daen,visible,19,1
69439,69439,Proefpersoon22018_Sessie1,Daen,visible,20,1
69440,69440,Proefpersoon22018_Sessie1,Daen,visible,21,1
69441,69441,Proefpersoon22018_Sessie1,Daen,visible,22,1
69442,69442,Proefpersoon22018_Sessie1,Daen,visible,23,1
69443,69443,Proefpersoon22018_Sessie1,Daen,visible,24,1
69444,69444,Proefpersoon22018_Sessie1,Daen,visible,25,1
69445,69445,Proefpersoon22018_Sessie1,Daen,visible,26,1
69446,69446,Proefpersoon22018_Sessie1,Daen,visible,27,1
69447,69447,Proefpersoon22018_Sessie1,Daen,visible,28,1
69448,69448,Proefpersoon22018_Sessie1,Daen,visible,29,1
69449,69449,Proefpersoon22018_Sessie1,Daen,visible,30,1
69450,69450,Proefpersoon22018_Sessie1,Daen,visible,31,1
69451,69451,Proefpersoon22018_Sessie1,Daen,visible,32,1
69452,69452,Proefpersoon22018_Sessie1,Daen,visible,33,1
69453,69453,Proefpersoon22018_Sessie1,Daen,visible,34,1
69454,69454,Proefpersoon22018_Sessie1,Daen,visible,35,1
69455,69455,Proefpersoon22018_Sessie1,Daen,visible,36,1
69456,69456,Proefpersoon22018_Sessie1,Daen,visible,37,1
69457,69457,Proefpersoon22018_Sessie1,Daen,visible,38,1
69458,69458,Proefpersoon22018_Sessie1,Daen,visible,39,1
69459,69459,Proefpersoon22018_Sessie1,Daen,visible,40,1
69460,69460,Proefpersoon22018_Sessie1,Daen,visible,41,1
69461,69461,Proefpersoon22018_Sessie1,Daen,visible,42,1
69462,69462,Proefpersoon22018_Sessie1,Daen,visible,43,1
69463,69463,Proefpersoon22018_Sessie1,Daen,visible,44,1
69464,69464,Proefpersoon22018_Sessie1,Daen,visible,45,1
69465,69465,Proefpersoon22018_Sessie1,Daen,visible,46,1
69466,69466,Proefpersoon22018_Sessie1,Daen,visible,47,1
69467,69467,Proefpersoon22018_Sessie1,Daen,visible,48,1
69468,69468,Proefpersoon22018_Sessie1,Daen,visible,49,1
69469,69469,Proefpersoon22018_Sessie1,Daen,visible,50,1
69470,69470,Proefpersoon22018_Sessie1,Daen,visible,51,1
69471,69471,Proefpersoon22018_Sessie1,Daen,visible,52,1
69472,69472,Proefpersoon22018_Sessie1,Daen,visible,53,1
69473,69473,Proefpersoon22018_Sessie1,Daen,visible,54,1
69474,69474,Proefpersoon22018_Sessie1,Daen,visible,55,1
69475,69475,Proefpersoon22018_Sessie1,Daen,visible,56,1
69476,69476,Proefpersoon22018_Sessie1,Daen,visible,57,1
69477,69477,Proefpersoon22018_Sessie1,Daen,visible,58,1
69478,69478,Proefpersoon22018_Sessie1,Daen,visible,59,1
69479,69479,Proefpersoon22018_Sessie1,Daen,visible,60,1
69480,69480,Proefpersoon22018_Sessie1,Daen,visible,61,1
69481,69481,Proefpersoon22018_Sessie1,Daen,visible,62,1
69482,69482,Proefpersoon22018_Sessie1,Daen,visible,63,1
69483,69483,Proefpersoon22018_Sessie1,Daen,visible,64,1
