,Unnamed: 0,file,case,framenumber,class
3285,3285,33010_sessie2_taskrobotEngagement,visible,0,4
3286,3286,33010_sessie2_taskrobotEngagement,visible,1,4
3287,3287,33010_sessie2_taskrobotEngagement,visible,2,4
3288,3288,33010_sessie2_taskrobotEngagement,visible,3,4
3289,3289,33010_sessie2_taskrobotEngagement,visible,4,4
3290,3290,33010_sessie2_taskrobotEngagement,visible,5,4
3291,3291,33010_sessie2_taskrobotEngagement,visible,6,4
3292,3292,33010_sessie2_taskrobotEngagement,visible,7,4
3293,3293,33010_sessie2_taskrobotEngagement,visible,8,4
3294,3294,33010_sessie2_taskrobotEngagement,visible,9,4
3295,3295,33010_sessie2_taskrobotEngagement,visible,10,4
3296,3296,33010_sessie2_taskrobotEngagement,visible,11,4
3297,3297,33010_sessie2_taskrobotEngagement,visible,12,4
3298,3298,33010_sessie2_taskrobotEngagement,visible,13,4
3299,3299,33010_sessie2_taskrobotEngagement,visible,14,4
3300,3300,33010_sessie2_taskrobotEngagement,visible,15,4
3301,3301,33010_sessie2_taskrobotEngagement,visible,16,4
3302,3302,33010_sessie2_taskrobotEngagement,visible,17,4
3303,3303,33010_sessie2_taskrobotEngagement,visible,18,4
3304,3304,33010_sessie2_taskrobotEngagement,visible,19,4
3305,3305,33010_sessie2_taskrobotEngagement,visible,20,4
3306,3306,33010_sessie2_taskrobotEngagement,visible,21,4
3307,3307,33010_sessie2_taskrobotEngagement,visible,22,4
3308,3308,33010_sessie2_taskrobotEngagement,visible,23,4
3309,3309,33010_sessie2_taskrobotEngagement,visible,24,4
3310,3310,33010_sessie2_taskrobotEngagement,visible,25,4
3311,3311,33010_sessie2_taskrobotEngagement,visible,26,4
3312,3312,33010_sessie2_taskrobotEngagement,visible,27,4
3313,3313,33010_sessie2_taskrobotEngagement,visible,28,4
3314,3314,33010_sessie2_taskrobotEngagement,visible,29,4
3315,3315,33010_sessie2_taskrobotEngagement,visible,30,4
3316,3316,33010_sessie2_taskrobotEngagement,visible,31,4
3317,3317,33010_sessie2_taskrobotEngagement,visible,32,4
3318,3318,33010_sessie2_taskrobotEngagement,visible,33,4
3319,3319,33010_sessie2_taskrobotEngagement,visible,34,4
3320,3320,33010_sessie2_taskrobotEngagement,visible,35,4
3321,3321,33010_sessie2_taskrobotEngagement,visible,36,4
3322,3322,33010_sessie2_taskrobotEngagement,visible,37,4
3323,3323,33010_sessie2_taskrobotEngagement,visible,38,4
3324,3324,33010_sessie2_taskrobotEngagement,visible,39,4
3325,3325,33010_sessie2_taskrobotEngagement,visible,40,4
3326,3326,33010_sessie2_taskrobotEngagement,visible,41,4
3327,3327,33010_sessie2_taskrobotEngagement,visible,42,4
3328,3328,33010_sessie2_taskrobotEngagement,visible,43,4
3329,3329,33010_sessie2_taskrobotEngagement,visible,44,4
3330,3330,33010_sessie2_taskrobotEngagement,visible,45,4
3331,3331,33010_sessie2_taskrobotEngagement,visible,46,4
3332,3332,33010_sessie2_taskrobotEngagement,visible,47,4
3333,3333,33010_sessie2_taskrobotEngagement,visible,48,4
3334,3334,33010_sessie2_taskrobotEngagement,visible,49,4
3335,3335,33010_sessie2_taskrobotEngagement,visible,50,4
3336,3336,33010_sessie2_taskrobotEngagement,visible,51,4
3337,3337,33010_sessie2_taskrobotEngagement,visible,52,4
3338,3338,33010_sessie2_taskrobotEngagement,visible,53,4
3339,3339,33010_sessie2_taskrobotEngagement,visible,54,4
3340,3340,33010_sessie2_taskrobotEngagement,visible,55,4
3341,3341,33010_sessie2_taskrobotEngagement,visible,56,4
3342,3342,33010_sessie2_taskrobotEngagement,visible,57,4
3343,3343,33010_sessie2_taskrobotEngagement,visible,58,4
3344,3344,33010_sessie2_taskrobotEngagement,visible,59,4
3345,3345,33010_sessie2_taskrobotEngagement,visible,60,4
3346,3346,33010_sessie2_taskrobotEngagement,visible,61,4
3347,3347,33010_sessie2_taskrobotEngagement,visible,62,4
3348,3348,33010_sessie2_taskrobotEngagement,visible,63,4
3349,3349,33010_sessie2_taskrobotEngagement,visible,64,4
3350,3350,33010_sessie2_taskrobotEngagement,visible,65,4
3351,3351,33010_sessie2_taskrobotEngagement,visible,66,4
3352,3352,33010_sessie2_taskrobotEngagement,visible,67,4
3353,3353,33010_sessie2_taskrobotEngagement,visible,68,4
3354,3354,33010_sessie2_taskrobotEngagement,visible,69,4
3355,3355,33010_sessie2_taskrobotEngagement,visible,70,4
3356,3356,33010_sessie2_taskrobotEngagement,visible,71,4
3357,3357,33010_sessie2_taskrobotEngagement,visible,72,4
3358,3358,33010_sessie2_taskrobotEngagement,visible,73,4
3359,3359,33010_sessie2_taskrobotEngagement,visible,74,4
3360,3360,33010_sessie2_taskrobotEngagement,visible,75,4
3361,3361,33010_sessie2_taskrobotEngagement,visible,76,4
3362,3362,33010_sessie2_taskrobotEngagement,visible,77,4
3363,3363,33010_sessie2_taskrobotEngagement,visible,78,4
3364,3364,33010_sessie2_taskrobotEngagement,visible,79,4
3365,3365,33010_sessie2_taskrobotEngagement,visible,80,4
3366,3366,33010_sessie2_taskrobotEngagement,visible,81,4
3367,3367,33010_sessie2_taskrobotEngagement,visible,82,4
3368,3368,33010_sessie2_taskrobotEngagement,visible,83,4
3369,3369,33010_sessie2_taskrobotEngagement,visible,84,4
3370,3370,33010_sessie2_taskrobotEngagement,visible,85,4
3371,3371,33010_sessie2_taskrobotEngagement,visible,86,4
3372,3372,33010_sessie2_taskrobotEngagement,visible,87,4
3373,3373,33010_sessie2_taskrobotEngagement,visible,88,4
3374,3374,33010_sessie2_taskrobotEngagement,visible,89,4
3375,3375,33010_sessie2_taskrobotEngagement,visible,90,4
3376,3376,33010_sessie2_taskrobotEngagement,visible,91,4
3377,3377,33010_sessie2_taskrobotEngagement,visible,92,4
3378,3378,33010_sessie2_taskrobotEngagement,visible,93,4
3379,3379,33010_sessie2_taskrobotEngagement,visible,94,4
3380,3380,33010_sessie2_taskrobotEngagement,visible,95,4
3381,3381,33010_sessie2_taskrobotEngagement,visible,96,4
3382,3382,33010_sessie2_taskrobotEngagement,visible,97,4
3383,3383,33010_sessie2_taskrobotEngagement,visible,98,4
3384,3384,33010_sessie2_taskrobotEngagement,visible,99,4
3385,3385,33010_sessie2_taskrobotEngagement,visible,100,4
3386,3386,33010_sessie2_taskrobotEngagement,visible,101,4
3387,3387,33010_sessie2_taskrobotEngagement,visible,102,4
3388,3388,33010_sessie2_taskrobotEngagement,visible,103,4
3389,3389,33010_sessie2_taskrobotEngagement,visible,104,4
3390,3390,33010_sessie2_taskrobotEngagement,visible,105,4
3391,3391,33010_sessie2_taskrobotEngagement,visible,106,4
3392,3392,33010_sessie2_taskrobotEngagement,visible,107,4
3393,3393,33010_sessie2_taskrobotEngagement,visible,108,4
3394,3394,33010_sessie2_taskrobotEngagement,visible,109,4
3395,3395,33010_sessie2_taskrobotEngagement,visible,110,4
3396,3396,33010_sessie2_taskrobotEngagement,visible,111,4
3397,3397,33010_sessie2_taskrobotEngagement,visible,112,4
3398,3398,33010_sessie2_taskrobotEngagement,visible,113,4
3399,3399,33010_sessie2_taskrobotEngagement,visible,114,4
3400,3400,33010_sessie2_taskrobotEngagement,visible,115,4
3401,3401,33010_sessie2_taskrobotEngagement,visible,116,4
3402,3402,33010_sessie2_taskrobotEngagement,visible,117,4
3403,3403,33010_sessie2_taskrobotEngagement,visible,118,4
3404,3404,33010_sessie2_taskrobotEngagement,visible,119,4
3405,3405,33010_sessie2_taskrobotEngagement,visible,120,4
3406,3406,33010_sessie2_taskrobotEngagement,visible,121,4
3407,3407,33010_sessie2_taskrobotEngagement,visible,122,4
3408,3408,33010_sessie2_taskrobotEngagement,visible,123,4
3409,3409,33010_sessie2_taskrobotEngagement,visible,124,4
3410,3410,33010_sessie2_taskrobotEngagement,visible,125,4
3411,3411,33010_sessie2_taskrobotEngagement,visible,126,4
3412,3412,33010_sessie2_taskrobotEngagement,visible,127,4
3413,3413,33010_sessie2_taskrobotEngagement,visible,128,4
3414,3414,33010_sessie2_taskrobotEngagement,visible,129,4
3415,3415,33010_sessie2_taskrobotEngagement,visible,130,4
3416,3416,33010_sessie2_taskrobotEngagement,visible,131,4
3417,3417,33010_sessie2_taskrobotEngagement,visible,132,4
3418,3418,33010_sessie2_taskrobotEngagement,visible,133,4
3419,3419,33010_sessie2_taskrobotEngagement,visible,134,4
3420,3420,33010_sessie2_taskrobotEngagement,visible,135,4
3421,3421,33010_sessie2_taskrobotEngagement,visible,136,4
3422,3422,33010_sessie2_taskrobotEngagement,visible,137,4
3423,3423,33010_sessie2_taskrobotEngagement,visible,138,4
3424,3424,33010_sessie2_taskrobotEngagement,visible,139,4
3425,3425,33010_sessie2_taskrobotEngagement,visible,140,4
3426,3426,33010_sessie2_taskrobotEngagement,visible,141,4
3427,3427,33010_sessie2_taskrobotEngagement,visible,142,4
3428,3428,33010_sessie2_taskrobotEngagement,visible,143,4
3429,3429,33010_sessie2_taskrobotEngagement,visible,144,4
3430,3430,33010_sessie2_taskrobotEngagement,visible,145,4
3431,3431,33010_sessie2_taskrobotEngagement,visible,146,4
3432,3432,33010_sessie2_taskrobotEngagement,visible,147,4
3433,3433,33010_sessie2_taskrobotEngagement,visible,148,4
3434,3434,33010_sessie2_taskrobotEngagement,visible,149,4
3435,3435,33010_sessie2_taskrobotEngagement,visible,150,4
3436,3436,33010_sessie2_taskrobotEngagement,visible,151,4
3437,3437,33010_sessie2_taskrobotEngagement,visible,152,4
3438,3438,33010_sessie2_taskrobotEngagement,visible,153,4
