,index,yaw,pitch,class,fps,hleft,htop,hright,hbottom,gazex,gazey
0,0,0.4045821064826577,-0.2367259924521624,0,21.500761237870176,527.0,200.0,670.3250732421875,336.1806640625,394.0,393.0
1,1,0.825716558088485,-0.4336238781699718,0,19.69129073299437,528.0,204.0,670.9017944335938,338.1513671875,244.0,495.0
2,2,0.8452396594076378,-0.580843156913443,0,20.42266098600122,527.0,206.0,669.578125,337.0951232910156,265.0,563.0
3,3,1.1526986777800867,-0.9661158807544268,0,21.16336591199221,529.0,212.0,673.5613403320312,336.5249328613281,325.0,712.0
4,4,1.3258603413342378,-0.9876456739549544,0,19.98743846707363,527.0,211.0,672.9033813476562,335.6606750488281,315.0,717.0
5,5,1.3766667970302244,-1.0829623398977624,0,20.7543259786336,528.0,218.0,673.6299438476562,336.5152893066406,355.0,747.0
6,6,1.646261257340036,-1.031687301007976,0,20.284288311989787,533.0,222.0,671.6302490234375,334.6714172363281,330.0,735.0
7,7,1.126791979328014,-0.8950468970626267,0,20.64308846256066,528.0,216.0,671.2127685546875,334.7952575683594,299.0,690.0
8,8,1.0154055330515588,-0.5389774656290705,0,20.52580220511591,529.0,215.0,667.18212890625,337.8196105957031,210.0,549.0
9,9,0.8941052033011747,-0.5441858097729384,0,21.288073655253623,529.0,217.0,670.0479125976562,339.49249267578125,244.0,553.0
10,10,0.8110047235946691,-0.5058317627019442,0,22.48257378402427,529.0,216.0,671.1466674804688,339.7756042480469,263.0,535.0
11,11,0.7470009731167948,-0.3907246140665393,0,22.1592561284869,533.0,217.0,673.078857421875,338.7880554199219,269.0,480.0
12,12,0.834323894731621,-0.2966630959454857,0,22.18844528146177,527.0,217.0,671.396240234375,343.7555847167969,222.0,436.0
13,13,0.7605769694056917,-0.2090379055469355,0,22.18997132548223,529.0,216.0,670.074951171875,343.9201354980469,240.0,389.0
14,14,0.9800438137813776,-0.4650830011787508,0,22.061814891960697,527.0,214.0,668.1963500976562,344.062255859375,202.0,518.0
15,15,0.780883040085328,-0.4257180181579625,0,22.216299246798098,528.0,214.0,667.6511840820312,345.29345703125,256.0,499.0
16,16,0.8665777050096796,-0.7052420745921343,0,21.589964534078685,528.0,216.0,666.3572387695312,342.91632080078125,288.0,624.0
17,17,0.6281600726330989,-0.3135720383386168,0,21.89002546866519,529.0,215.0,668.4535522460938,344.1274108886719,301.0,443.0
18,18,0.5509989747896882,-0.2191041218352171,0,22.19267176380328,529.0,215.0,667.2257690429688,343.31671142578125,326.0,395.0
19,19,0.7598406053642849,-0.4137401848392222,0,21.927790963937305,526.0,213.0,667.84130859375,345.0389099121094,260.0,493.0
20,20,0.757692765945136,-0.4060172839941013,0,21.97558445368905,524.0,209.0,669.9020385742188,347.8033752441406,260.0,488.0
21,21,0.7324939357108061,-0.5613437577279919,0,21.86252730011624,524.0,212.0,668.1672973632812,346.9174194335937,295.0,562.0
22,22,0.8080946874715396,-0.4806217471910361,0,21.836121219693776,524.0,211.0,665.893310546875,345.0491638183594,253.0,524.0
23,23,0.6587217103545212,-0.4209735966759864,0,21.994829439681165,525.0,214.0,663.1298217773438,342.6466369628906,297.0,495.0
24,24,1.0354972192634435,-0.3792003170814395,0,21.752883578126298,521.0,216.0,667.588623046875,349.73834228515625,169.0,479.0
25,25,1.0616625106573632,-0.4967658297190964,0,21.786328693122798,519.0,216.0,667.2807006835938,350.2857666015625,185.0,537.0
26,26,0.90144301105267,-0.2770052386751748,0,21.90431526558493,518.0,215.0,663.3939819335938,349.01318359375,189.0,427.0
27,27,0.8997154184535356,-0.3800229675421649,0,21.80513012466598,520.0,216.0,663.9514770507812,349.8033447265625,204.0,479.0
