,level_0,Unnamed: 0,index,yaw,pitch,class,fps,hleft,htop,hright,hbottom,gazex,gazey
0,0,0,0,-0.6613217545267656,-1.0109335529490977,1,22.111127511966767,526.0,140.0,645.2208862304688,279.8771667480469,759.0,660.0
1,1,1,1,-0.675218661727017,-1.0392144595129762,1,20.12563937698531,526.0,142.0,644.89990234375,280.1276550292969,754.0,670.0
2,2,2,2,-0.6410750723394382,-0.8932979991747716,1,22.108796491524,525.0,141.0,645.4862060546875,280.5776062011719,784.0,625.0
3,3,3,3,-0.1736996220943471,-0.4109321477858426,1,21.862413343758146,526.0,140.0,646.0996704101562,281.0643920898437,670.0,423.0
4,4,4,4,-0.099115665237806,-0.2343517843403567,1,21.94500020928383,527.0,141.0,646.883056640625,282.376953125,637.0,335.0
5,5,5,5,-0.10802420540023,-0.2587990705150662,1,21.99367609658897,526.0,142.0,647.5123901367188,283.4240417480469,641.0,348.0
6,6,6,6,-0.1296192460474646,-0.1854843762340567,1,19.57540230743382,527.0,141.0,648.1776123046875,282.686767578125,655.0,309.0
7,7,7,7,-0.1013079794471592,-0.2527656790654916,1,22.573565977417307,527.0,141.0,649.4869995117188,283.2155456542969,640.0,345.0
8,8,8,8,-0.1105310389343216,-0.2605607515761536,1,22.2710348855732,528.0,140.0,649.9800415039062,282.2124938964844,645.0,348.0
9,9,9,9,-0.1561888052948581,-0.3300330370363966,1,22.18926697138988,529.0,140.0,650.3155517578125,281.6222229003906,667.0,382.0
10,10,10,10,-0.1356196142995221,-0.3424649393209955,1,21.826803286792984,530.0,141.0,651.0140991210938,284.2220153808594,658.0,391.0
11,11,11,11,-0.1327876087963319,-0.3013728963332908,1,19.65852698281761,533.0,143.0,651.2909545898438,284.0028991699219,659.0,371.0
12,12,12,12,-0.0864555300477873,-0.3437770787900776,1,22.255318019982703,535.0,145.0,651.9129028320312,285.1356811523437,636.0,394.0
13,13,13,13,-0.1397112949983198,-0.372262516125674,1,22.703575797598813,536.0,143.0,653.2393188476562,284.7989196777344,663.0,407.0
