default,00:00:00.000,0.0,00:00:02.100,2.1,00:00:02.100,2.1,2,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:00:02.100,2.1,00:00:04.810,4.81,00:00:02.710,2.71,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:00:04.810,4.81,00:00:08.200,8.2,00:00:03.390,3.39,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:00:08.200,8.2,00:00:09.470,9.47,00:00:01.270,1.27,3,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:00:09.470,9.47,00:00:10.770,10.77,00:00:01.300,1.3,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:00:10.770,10.77,00:00:12.900,12.9,00:00:02.130,2.13,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:00:12.900,12.9,00:00:15.330,15.33,00:00:02.430,2.43,2,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:00:15.330,15.33,00:00:18.260,18.26,00:00:02.930,2.93,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:00:18.260,18.26,00:00:23.480,23.48,00:00:05.220,5.22,2,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:00:23.480,23.48,00:00:26.190,26.19,00:00:02.710,2.71,2,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:00:26.190,26.19,00:00:27.940,27.94,00:00:01.750,1.75,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:00:27.940,27.94,00:00:29.190,29.19,00:00:01.250,1.25,2,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:00:29.190,29.19,00:00:32.941,32.941,00:00:03.751,3.751,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:00:32.941,32.941,00:00:35.690,35.69,00:00:02.749,2.749,2,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:00:35.690,35.69,00:00:40.920,40.92,00:00:05.230,5.23,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:00:40.920,40.92,00:00:42.300,42.3,00:00:01.380,1.38,2,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:00:42.300,42.3,00:00:47.640,47.64,00:00:05.340,5.34,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:00:47.640,47.64,00:00:49.451,49.451,00:00:01.811,1.811,2,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:00:49.451,49.451,00:00:53.060,53.06,00:00:03.609,3.609,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:00:53.060,53.06,00:00:56.210,56.21,00:00:03.150,3.15,2,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:00:56.210,56.21,00:01:03.200,63.2,00:00:06.990,6.99,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:01:03.200,63.2,00:01:05.910,65.91,00:00:02.710,2.71,2,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:01:05.910,65.91,00:01:12.530,72.53,00:00:06.620,6.62,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:01:12.530,72.53,00:01:15.660,75.66,00:00:03.130,3.13,2,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:01:15.660,75.66,00:01:17.680,77.68,00:00:02.020,2.02,3,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:01:17.680,77.68,00:01:19.680,79.68,00:00:02.000,2.0,2,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:01:19.680,79.68,00:01:22.170,82.17,00:00:02.490,2.49,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:01:22.170,82.17,00:01:22.800,82.8,00:00:00.630,0.63,2,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:01:22.800,82.8,00:01:26.840,86.84,00:00:04.040,4.04,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:01:26.840,86.84,00:01:31.170,91.17,00:00:04.330,4.33,2,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:01:31.170,91.17,00:01:32.621,92.621,00:00:01.451,1.451,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:01:32.621,92.621,00:01:44.280,104.28,00:00:11.659,11.659,2,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:01:44.280,104.28,00:01:45.791,105.791,00:00:01.511,1.511,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:01:45.791,105.791,00:01:47.280,107.28,00:00:01.489,1.489,2,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie1_taskrobotEngagement.eaf
default,00:00:00.000,0.0,00:00:07.651,7.651,00:00:07.651,7.651,3,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:00:07.651,7.651,00:00:10.651,10.651,00:00:03.000,3.0,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:00:10.651,10.651,00:00:12.880,12.88,00:00:02.229,2.229,3,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:00:12.880,12.88,00:00:13.281,13.281,00:00:00.401,0.401,3,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:00:13.281,13.281,00:00:14.500,14.5,00:00:01.219,1.219,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:00:14.500,14.5,00:00:20.280,20.28,00:00:05.780,5.78,2,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:00:20.280,20.28,00:00:24.530,24.53,00:00:04.250,4.25,3,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:00:24.530,24.53,00:00:26.150,26.15,00:00:01.620,1.62,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:00:26.150,26.15,00:00:27.120,27.12,00:00:00.970,0.97,2,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:00:27.120,27.12,00:00:29.810,29.81,00:00:02.690,2.69,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:00:29.810,29.81,00:00:32.580,32.58,00:00:02.770,2.77,3,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:00:32.580,32.58,00:00:34.080,34.08,00:00:01.500,1.5,2,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:00:34.080,34.08,00:00:37.830,37.83,00:00:03.750,3.75,3,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:00:37.830,37.83,00:00:39.580,39.58,00:00:01.750,1.75,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:00:39.580,39.58,00:00:45.330,45.33,00:00:05.750,5.75,3,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:00:45.330,45.33,00:00:47.330,47.33,00:00:02.000,2.0,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:00:47.330,47.33,00:00:48.830,48.83,00:00:01.500,1.5,3,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:00:48.830,48.83,00:00:59.260,59.26,00:00:10.430,10.43,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:00:59.260,59.26,00:01:00.360,60.36,00:00:01.100,1.1,3,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:01:00.360,60.36,00:01:01.980,61.98,00:00:01.620,1.62,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:01:01.980,61.98,00:01:03.990,63.99,00:00:02.010,2.01,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:01:03.990,63.99,00:01:12.810,72.81,00:00:08.820,8.82,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:01:12.810,72.81,00:01:14.880,74.88,00:00:02.070,2.07,3,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:01:14.880,74.88,00:02:02.290,122.29,00:00:47.410,47.41,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:02:02.290,122.29,00:02:04.530,124.53,00:00:02.240,2.24,3,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:02:04.530,124.53,00:02:07.781,127.781,00:00:03.251,3.251,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:02:07.781,127.781,00:02:11.031,131.031,00:00:03.250,3.25,3,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:02:11.031,131.031,00:02:12.530,132.53,00:00:01.499,1.499,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:02:12.530,132.53,00:02:14.280,134.28,00:00:01.750,1.75,3,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:02:14.280,134.28,00:02:26.460,146.46,00:00:12.180,12.18,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:02:26.460,146.46,00:02:28.970,148.97,00:00:02.510,2.51,3,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:02:28.970,148.97,00:02:33.940,153.94,00:00:04.970,4.97,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:02:33.940,153.94,00:02:35.230,155.23,00:00:01.290,1.29,3,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:02:35.230,155.23,00:02:36.480,156.48,00:00:01.250,1.25,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:02:36.480,156.48,00:02:39.730,159.73,00:00:03.250,3.25,3,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:02:39.730,159.73,00:02:48.720,168.72,00:00:08.990,8.99,3,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:02:48.720,168.72,00:02:52.970,172.97,00:00:04.250,4.25,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:02:52.970,172.97,00:02:54.220,174.22,00:00:01.250,1.25,2,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:02:54.220,174.22,00:03:12.680,192.68,00:00:18.460,18.46,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:03:12.680,192.68,00:03:16.090,196.09,00:00:03.410,3.41,3,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:03:16.090,196.09,00:03:22.590,202.59,00:00:06.500,6.5,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:03:22.590,202.59,00:03:24.190,204.19,00:00:01.600,1.6,3,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:03:24.190,204.19,00:03:32.440,212.44,00:00:08.250,8.25,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:03:32.440,212.44,00:03:37.693,217.693,00:00:05.253,5.253,3,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:03:37.693,217.693,00:03:42.530,222.53,00:00:04.837,4.837,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:03:42.530,222.53,00:04:03.520,243.52,00:00:20.990,20.99,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:04:03.520,243.52,00:04:05.520,245.52,00:00:02.000,2.0,3,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:04:05.520,245.52,00:04:06.810,246.81,00:00:01.290,1.29,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:04:06.810,246.81,00:04:11.680,251.68,00:00:04.870,4.87,3,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:04:11.680,251.68,00:04:22.390,262.39,00:00:10.710,10.71,2,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:04:22.390,262.39,00:04:31.900,271.9,00:00:09.510,9.51,3,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:04:31.900,271.9,00:04:32.960,272.96,00:00:01.060,1.06,2,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:04:32.960,272.96,00:04:34.460,274.46,00:00:01.500,1.5,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:04:34.470,274.47,00:04:41.560,281.56,00:00:07.090,7.09,3,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:04:41.560,281.56,00:04:44.660,284.66,00:00:03.100,3.1,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:04:44.660,284.66,00:04:48.161,288.161,00:00:03.501,3.501,3,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:04:48.161,288.161,00:05:11.030,311.03,00:00:22.869,22.869,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:05:11.030,311.03,00:05:13.030,313.03,00:00:02.000,2.0,3,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:05:13.030,313.03,00:05:15.030,315.03,00:00:02.000,2.0,1,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
default,00:05:15.030,315.03,00:05:15.680,315.68,00:00:00.650,0.65,3,/home/sail/Documents/ronald/all_vids/annotations/elan/33001_sessie2_taskrobotEngagement.eaf
