,level_0,Unnamed: 0,index,yaw,pitch,class,fps,hleft,htop,hright,hbottom,gazex,gazey
0,0,0,0,0.7948305473462909,-0.1361381317637605,3,19.527736781090105,288.0,169.0,434.7270202636719,341.8938293457031,-15.0,327.0
1,1,1,1,0.8637781900717882,-0.1213067213370003,3,20.24238914306673,289.0,167.0,434.4800109863281,341.6010131835937,-41.0,318.0
2,2,2,2,0.8214744087880976,-0.1356193479834131,3,20.754223282235,289.0,167.0,435.6910705566406,342.2751770019531,-24.0,326.0
3,3,3,3,0.8645337288730439,-0.1105861663688863,3,20.776223499108383,289.0,168.0,434.904541015625,341.8438415527344,-41.0,313.0
4,4,4,4,0.8817316242444485,-0.109098790900077,3,20.48830336513333,289.0,167.0,435.068603515625,341.7518310546875,-46.0,312.0
5,5,5,5,0.8488501068974582,-0.1217211092026166,3,20.72540580605312,288.0,167.0,435.095703125,342.7798156738281,-35.0,319.0
6,6,6,6,0.8385090523846805,-0.1387208653889194,3,21.29866753331167,290.0,167.0,434.7400207519531,342.9538269042969,-30.0,328.0
7,7,7,7,0.8406595549649195,-0.1198662175033764,3,19.768227963841,290.0,167.0,434.7858276367188,342.1188659667969,-32.0,318.0
8,8,8,8,0.8367351207825787,-0.1223765131468851,3,19.917486608669225,290.0,167.0,434.4432373046875,342.3881530761719,-30.0,319.0
9,9,9,9,0.8392230458729307,-0.1318802698129419,3,20.899521149639494,290.0,167.0,434.4142456054688,341.539306640625,-30.0,324.0
10,10,10,10,0.8258443898208087,-0.1127033794354993,3,20.8023965163223,291.0,168.0,433.337890625,342.2076110839844,-27.0,315.0
11,11,11,11,0.822493067905053,-0.1302301752015288,3,19.67798749220022,292.0,168.0,433.4425964355469,343.6540222167969,-25.0,324.0
12,12,12,12,0.768649276985831,-0.0991758526784418,3,21.15717420363692,290.0,165.0,433.5192260742188,346.22088623046875,-7.0,308.0
13,13,13,13,0.7611671259032533,-0.0745940768686834,3,21.02724219180829,290.0,166.0,433.6126403808594,345.9911193847656,-5.0,295.0
14,14,14,14,0.7663770679437752,-0.0703367475500827,3,20.3916825078882,290.0,166.0,433.6791687011719,345.7050476074219,-7.0,292.0
