,level_0,Unnamed: 0,index,yaw,pitch,class,fps,hleft,htop,hright,hbottom,gazex,gazey
0,0,0,0,1.5103138079103249,-0.4953666048823689,1,21.66076556012312,626.0,266.0,721.1817626953125,377.8423461914063,111.0,625.0
1,1,1,1,42.0,42.0,1,27.64175091275752,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2,2,2,2,42.0,42.0,1,27.723786924363303,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3,3,3,3,1.5037320715923033,-0.4303974585093407,1,21.915531520234083,635.0,258.0,729.36279296875,373.38421630859375,102.0,582.0
4,4,4,4,42.0,42.0,1,27.793044953350297,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5,5,5,5,42.0,42.0,1,28.152336461144,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6,6,6,6,42.0,42.0,1,26.12313230650415,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7,7,7,7,-0.4835778560010241,-0.5014122468729577,1,21.8700510472774,655.0,249.0,738.0890502929688,365.8459167480469,957.0,615.0
8,8,8,8,-1.3364482708800658,-0.4031264226308204,1,21.89619637282437,655.0,250.0,738.3768310546875,367.0239868164063,1269.0,559.0
9,9,9,9,0.3910346060174246,-0.3848038743310752,1,20.984530408853487,658.0,251.0,742.7498779296875,361.8218383789063,474.0,546.0
10,10,10,10,0.644297763574543,-0.509388680653854,1,19.333400938482388,662.0,247.0,744.6260986328125,360.1002502441406,367.0,615.0
11,11,11,11,1.1817524336923062,-0.514666000669955,1,20.396243939681288,667.0,244.0,746.1914672851562,364.0798645019531,191.0,619.0
12,12,12,12,1.367277556291041,-0.4744067281551182,1,20.029339853300733,671.0,243.0,749.861572265625,361.2947692871094,152.0,594.0
13,13,13,13,1.372582573182479,-0.544072359110501,1,20.47510117208285,673.0,241.0,753.3782348632812,359.35430908203125,176.0,631.0
14,14,14,14,1.2589588052742484,-0.5156268691912557,1,20.66729738252917,673.0,241.0,753.4840087890625,358.8406066894531,183.0,615.0
15,15,15,15,1.5750552540101517,-0.4384402050013801,1,20.914423623507822,675.0,241.0,752.7918090820312,354.68084716796875,134.0,569.0
16,16,16,16,0.8463984007979313,-0.4065983857439567,1,19.795284212116066,677.0,239.0,756.3611450195312,356.56011962890625,276.0,550.0
17,17,17,17,1.21945693577343,-0.3803057952499314,1,20.31425236473888,679.0,239.0,757.7249145507812,354.5954284667969,160.0,534.0
18,18,18,18,1.3850040891388269,-0.4677706633508588,1,20.206112460014644,680.0,238.0,757.4429931640625,355.2336120605469,157.0,585.0
19,19,19,19,1.158015412580321,-0.4209794556303846,1,19.9180541177141,681.0,238.0,758.3106079101562,354.20562744140625,184.0,558.0
20,20,20,20,1.341360205194608,-0.4083528762701009,1,20.14797165846043,681.0,238.0,758.9623413085938,354.3400573730469,147.0,550.0
21,21,21,21,1.4104079827770926,-0.4208441670470085,1,20.753401747632385,681.0,238.0,758.5250244140625,353.8826904296875,142.0,556.0
22,22,22,22,1.314496100330652,-0.390140316523376,1,19.3582070264183,681.0,239.0,759.0628662109375,354.76092529296875,147.0,539.0
