yaw,pitch,class,fps,hleft,htop,hright,hbottom,gazex,gazey
-0.8920268723864768,-0.4186108401568681,0.0,19.467283039535122,522.8693237304688,327.6927185058594,616.1455688476562,470.59820556640625,1024.0,658.0
-0.8912859809712168,-0.33841933130905616,0.0,22.358769877019686,522.1375122070312,327.179931640625,614.4246215820312,468.8858337402344,1038.0,609.0
-0.8628663237145452,-0.290923451164147,0.0,22.494148941875558,520.9216918945312,326.8485412597656,614.3434448242188,469.50360107421875,1033.0,581.0
-0.8445664122840657,-0.2763522315758874,0.0,22.66223612619476,521.3760986328125,328.6246643066406,615.7837524414062,472.3478088378906,1028.0,575.0
-0.844169068649426,-0.37210752015023146,0.0,22.542507336264254,518.9038696289062,331.499267578125,613.470703125,473.0672912597656,1011.0,635.0
-0.9033961733961342,-0.2833552799783598,0.0,22.459338905815766,517.9298095703125,333.8080139160156,614.4104614257812,478.3961486816406,1048.0,584.0
-0.8567855279975672,-0.34568070633726616,0.0,22.818196655314612,520.5460205078125,337.745361328125,614.226318359375,480.0370178222656,1022.0,625.0
-0.8899698467604996,-0.4547805625017793,0.0,22.732369328159212,521.31591796875,341.11492919921875,614.0906982421875,481.25018310546875,1014.0,692.0
-0.8904337694223915,-0.45797662212598333,0.0,22.631787965121298,522.037109375,341.3532409667969,613.9464111328125,480.9795227050781,1013.0,693.0
-0.9515274837771363,-0.5674056450012303,0.0,22.54808188542921,522.4208984375,343.39111328125,613.18798828125,479.3329772949219,1006.0,755.0
-1.0545289673614768,-0.5945230164848531,0.0,22.615436046198145,522.985107421875,345.68682861328125,612.7274780273438,482.86181640625,1028.0,771.0
-0.8958804664838215,-0.5903442504184098,0.0,23.507510200421468,523.2930908203125,350.9877014160156,613.2601928710938,488.2789306640625,983.0,775.0
-1.0745596671843989,-0.5147786523840654,0.0,23.607537654501655,528.978759765625,357.4909362792969,612.2872314453125,493.40203857421875,1060.0,740.0
42.0,42.0,4.0,30.941713695547932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.280981949066713,-0.6077698460630162,0.0,23.31425268061122,519.7271118164062,366.9723815917969,612.5807495117188,504.83380126953125,1068.0,800.0
-1.7221971679239556,-0.48644261838562236,0.0,23.479480734674226,523.0430908203125,384.7937927246094,623.0559692382812,511.2021179199219,1132.0,746.0
42.0,42.0,4.0,30.718275096857354,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,30.39328700516663,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,29.99016130877474,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,30.90341357028654,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,30.729978240004687,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,30.16074497537123,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,30.63145594765132,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,30.457512163241596,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,30.38646111046714,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,30.586780234525406,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,30.818263310261724,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,30.60240190284405,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,30.457954512446626,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,30.589680195456367,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,30.06669534050179,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,29.505976039563564,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,29.854609903837257,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,29.50327790439211,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,30.03095957498604,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,29.907830092483653,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,29.91145595618439,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,29.747047851403202,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,29.63648825295884,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
